source,target,weight,promotor_based,cell_type,sample_size,gene_size
IRF7,RPL34,-0.14311406309736904,False,B,125003,4942
ZNF706,CD74,-0.14294463356426038,False,B,125003,4942
JUNB,RPS19,0.14294344522151142,False,B,125003,4942
DRAP1,RPL13A,-0.14271882927838264,True,B,125003,4942
MEF2C,RPL18A,0.14267623703339244,False,B,125003,4942
CXXC5,RPL13,-0.1425295377031068,False,B,125003,4942
CXXC5,RPS29,-0.14245201837975205,False,B,125003,4942
ZNF706,RPS13,-0.14244254052522054,False,B,125003,4942
HMGN3,RPLP2,-0.14239640685210136,False,B,125003,4942
HMGN3,RPS27A,-0.1422783839387015,False,B,125003,4942
DRAP1,RPS28,-0.14210312903419026,True,B,125003,4942
CXXC5,RPL41,-0.1420075741589825,False,B,125003,4942
MEF2C,COTL1,-0.14186178565564364,False,B,125003,4942
SPI1,RPL13A,-0.1416526985316101,False,B,125003,4942
ATF4,RPS27,-0.14151104735333161,True,B,125003,4942
DRAP1,RPL10,-0.14119082567611685,True,B,125003,4942
JUNB,RPL30,0.14115015583177495,False,B,125003,4942
FOXP1,S100A10,-0.141102078751798,False,B,125003,4942
BCL11B,RPL13A,-0.14092178136996295,True,B,125003,4942
BCL11B,RPS23,-0.14090745245361116,False,B,125003,4942
HMGN3,RPL34,-0.14090163980862844,False,B,125003,4942
HMGN3,RPL13A,-0.14083293087397064,False,B,125003,4942
SPI1,RPS19,-0.14067015683810308,True,B,125003,4942
ZNF706,RPS2,-0.14056545285550426,False,B,125003,4942
CXXC5,TMSB4X,-0.14054846775129803,False,B,125003,4942
HMGA1,RPL21,-0.14036257187581894,False,B,125003,4942
RBCK1,RPL34,-0.14035122068067832,False,B,125003,4942
JUNB,RPL32,0.14009703523057548,False,B,125003,4942
ZNF706,RPL3,-0.1400725673587406,False,B,125003,4942
DRAP1,RPS12,-0.13996105635308245,True,B,125003,4942
ZNF706,RPL31,-0.13991353033687776,False,B,125003,4942
NR4A2,GPR183,0.13968061148062808,False,B,125003,4942
PA2G4,RPL34,-0.13966832153161335,False,B,125003,4942
PA2G4,RPL21,-0.13965742087932867,False,B,125003,4942
DRAP1,RPS27A,-0.1396388340127158,True,B,125003,4942
ZNF706,RPS18,-0.13951404966965195,False,B,125003,4942
IRF7,RPL41,-0.13945151953091997,False,B,125003,4942
REST,RPS27,-0.13933107728435004,True,B,125003,4942
POU2F2,RPL21,-0.13923039319050473,True,B,125003,4942
PA2G4,RPL41,-0.13905470014548046,False,B,125003,4942
FOS,CD27,-0.13873481781048663,False,B,125003,4942
JUNB,RPS23,0.13870728996024448,False,B,125003,4942
HMGA1,RPL34,-0.13870501423507808,False,B,125003,4942
TSHZ2,FYB1,0.13857933949561466,False,B,125003,4942
SP140,RPL34,-0.13854170330821838,False,B,125003,4942
LYL1,RPS27,-0.13848313778656693,False,B,125003,4942
BCL11B,HLA-DRA,-0.13836754554198338,False,B,125003,4942
MEF2C,LGALS1,-0.138328571705848,False,B,125003,4942
PA2G4,RPL10,-0.13816075109562267,False,B,125003,4942
PA2G4,RPL18A,-0.13801809558407405,False,B,125003,4942
IRF7,RPL32,-0.13795841818505983,False,B,125003,4942
BCL11B,AQP3,0.13775603505190745,False,B,125003,4942
SPI1,RPL10,-0.13768418142195685,False,B,125003,4942
POU2F2,RPS27,-0.13763726666413217,True,B,125003,4942
BCL11B,RPL41,-0.13759067353940244,True,B,125003,4942
ZNF706,RPLP1,-0.13758127204681136,False,B,125003,4942
IRF7,RPS27A,-0.13734496388455733,False,B,125003,4942
ZNF706,EEF1A1,-0.1372448754692198,False,B,125003,4942
ZNF706,RPL18,-0.13721446161062556,False,B,125003,4942
IRF3,RPS27,-0.1369961305081581,False,B,125003,4942
ZNF706,RPL8,-0.13696986433793443,False,B,125003,4942
PA2G4,RPL13,-0.13693241310582785,False,B,125003,4942
PA2G4,RPL13A,-0.13691034852743478,False,B,125003,4942
PIN1,RPL34,-0.13669136226188783,False,B,125003,4942
BCL11B,RPS27,-0.13669069352927143,False,B,125003,4942
SPI1,RPS28,-0.13664622853992453,True,B,125003,4942
MEF2C,BTG1,0.1366000979245643,True,B,125003,4942
ZNF207,RPS27,-0.13635092555748954,True,B,125003,4942
