source,target,weight,promotor_based,cell_type,sample_size,gene_size
FOS,JUN,0.3247130333804887,True,CD4T,618814,4949
JUN,FOS,0.3247130333804887,True,CD4T,618814,4949
JUNB,FOS,0.31017071064096313,True,CD4T,618814,4949
FOS,JUNB,0.31017071064096313,True,CD4T,618814,4949
JUNB,JUN,0.3039708951466759,True,CD4T,618814,4949
JUN,JUNB,0.3039708951466759,True,CD4T,618814,4949
FOS,DUSP1,0.30018785781347607,True,CD4T,618814,4949
KLF6,RPL21,-0.28845058103939036,True,CD4T,618814,4949
KLF6,RPS3A,-0.28710868733924483,True,CD4T,618814,4949
KLF6,RPL32,-0.2821801476451204,True,CD4T,618814,4949
KLF6,RPS6,-0.27911455002931,True,CD4T,618814,4949
KLF6,RPL13,-0.2779102693078019,True,CD4T,618814,4949
JUN,DUSP1,0.2772410234974151,True,CD4T,618814,4949
KLF6,RPS23,-0.2756112918059197,True,CD4T,618814,4949
KLF6,RPS14,-0.2751342196351001,True,CD4T,618814,4949
KLF6,RPS13,-0.27440064273618586,True,CD4T,618814,4949
KLF6,RPL11,-0.27408732381580064,True,CD4T,618814,4949
KLF6,RPS27A,-0.27008657455858676,True,CD4T,618814,4949
KLF6,RPL31,-0.267662327669486,True,CD4T,618814,4949
KLF6,RPL30,-0.26638709594855686,True,CD4T,618814,4949
KLF6,RPS12,-0.2645270529790889,True,CD4T,618814,4949
KLF6,RPL19,-0.26418411876372405,True,CD4T,618814,4949
KLF6,RPLP2,-0.264169287970647,True,CD4T,618814,4949
KLF6,RPL10,-0.2630468108512942,True,CD4T,618814,4949
KLF6,RPS27,-0.2630213938005992,True,CD4T,618814,4949
KLF6,RPL9,-0.26217221568925964,True,CD4T,618814,4949
KLF6,RPS15A,-0.26033799040006284,True,CD4T,618814,4949
KLF6,RPL35A,-0.25711567643972544,True,CD4T,618814,4949
KLF6,RPL13A,-0.25514538975265205,True,CD4T,618814,4949
KLF6,RPL34,-0.2550921938002428,True,CD4T,618814,4949
KLF6,RPL7,-0.2540810925289269,True,CD4T,618814,4949
KLF6,RPL3,-0.2505917616087461,True,CD4T,618814,4949
KLF6,RPL18A,-0.24826643712692348,True,CD4T,618814,4949
KLF6,EEF1A1,-0.2480966590388655,True,CD4T,618814,4949
KLF6,RPS3,-0.24614195737876393,True,CD4T,618814,4949
KLF6,RPS25,-0.24608233853734615,True,CD4T,618814,4949
KLF6,RPS16,-0.24547564333757413,True,CD4T,618814,4949
JUNB,DUSP1,0.24251128284536158,True,CD4T,618814,4949
KLF6,RPS28,-0.24186059487440933,True,CD4T,618814,4949
KLF6,RPL26,-0.2405039178801101,True,CD4T,618814,4949
KLF6,RPS18,-0.23814743646435552,True,CD4T,618814,4949
KLF6,RPS15,-0.23673203435386397,True,CD4T,618814,4949
KLF6,RPS5,-0.23562299064116585,True,CD4T,618814,4949
KLF6,RPS4X,-0.23276681714490496,False,CD4T,618814,4949
KLF6,RPL27A,-0.23213751581862735,True,CD4T,618814,4949
FOS,FOSB,0.23172517443163138,True,CD4T,618814,4949
FOSB,FOS,0.23172517443163135,True,CD4T,618814,4949
FOS,CD69,0.23154865556856524,False,CD4T,618814,4949
