source,target,weight,promotor_based,cell_type,sample_size,gene_size
FOS,DUSP1,0.3060054964206334,True,NK,167337,4949
BCL11A,MS4A1,0.2699946972259796,True,NK,167337,4949
BCL11A,BANK1,0.26621362018660244,True,NK,167337,4949
FOS,JUN,0.25282898103461743,True,NK,167337,4949
JUN,FOS,0.2528289810346174,True,NK,167337,4949
BCL11A,MARCHF1,0.24514100233083905,False,NK,167337,4949
BCL11A,TNFRSF13C,0.24491006244071029,True,NK,167337,4949
JUN,DUSP1,0.2448478168656836,True,NK,167337,4949
BCL11A,VPREB3,0.24151798254385226,False,NK,167337,4949
BCL11A,CD22,0.23320306114977837,True,NK,167337,4949
JUNB,DUSP1,0.23318022740706676,True,NK,167337,4949
JUNB,FOS,0.22828071489553503,True,NK,167337,4949
FOS,JUNB,0.22828071489553503,True,NK,167337,4949
BCL11A,CD79A,0.21762903286325977,True,NK,167337,4949
FOS,ZFP36,0.21624841188870378,False,NK,167337,4949
JUN,JUNB,0.2094268438081443,True,NK,167337,4949
JUNB,JUN,0.2094268438081443,True,NK,167337,4949
BCL11A,FCER2,0.20574303663048424,True,NK,167337,4949
JUNB,ZFP36,0.20079382590703532,False,NK,167337,4949
BCL11A,TCL1A,0.1990981293912841,False,NK,167337,4949
JUN,FOSB,0.19838733816265625,True,NK,167337,4949
FOSB,JUN,0.19838733816265625,True,NK,167337,4949
MEF2C,MS4A1,0.19823227479137878,False,NK,167337,4949
BCL11A,LY86,0.19362128811621487,True,NK,167337,4949
BCL11A,GNG7,0.19057096708796573,False,NK,167337,4949
BCL11A,BLK,0.18582736607932335,True,NK,167337,4949
BCL11A,HLA-DQA1,0.18578088508874316,True,NK,167337,4949
MEF2C,BANK1,0.18474211586430173,True,NK,167337,4949
FOSB,FOS,0.18210616473112778,True,NK,167337,4949
FOS,FOSB,0.18210616473112778,True,NK,167337,4949
MEF2C,CD22,0.18100006090289045,False,NK,167337,4949
JUNB,IER2,0.18097329378032198,True,NK,167337,4949
FOS,PPP1R15A,0.17919452646116377,True,NK,167337,4949
FOS,NR4A2,0.17697831756825075,True,NK,167337,4949
NR4A2,FOS,0.17697831756825075,False,NK,167337,4949
MEF2C,MARCHF1,0.17543977441439026,False,NK,167337,4949
BCL11A,MEF2C,0.1730580733462744,True,NK,167337,4949
MEF2C,BCL11A,0.1730580733462744,False,NK,167337,4949
FOS,NFKBIA,0.1730400193654361,False,NK,167337,4949
MEF2C,VPREB3,0.17303134867106917,True,NK,167337,4949
BCL11A,AFF3,0.16986925118090737,True,NK,167337,4949
FOS,IER2,0.16761018955557183,True,NK,167337,4949
TCF7,GZMK,0.1657902125025024,False,NK,167337,4949
NR4A2,DUSP1,0.16527202762536491,False,NK,167337,4949
MEF2C,TNFRSF13C,0.16413961712646577,False,NK,167337,4949
FOS,TSC22D3,0.1633913373559469,False,NK,167337,4949
BCL11A,HLA-DRA,0.16332671175073737,True,NK,167337,4949
MEF2C,TCL1A,0.16253520818826936,False,NK,167337,4949
MEF2C,CD79A,0.16079276796088765,False,NK,167337,4949
TCF7,COTL1,0.160581845035001,False,NK,167337,4949
BCL11A,RALGPS2,0.15997080218297294,False,NK,167337,4949
JUN,IER2,0.159455307866608,True,NK,167337,4949
MEF2C,FCER2,0.15817778032344043,True,NK,167337,4949
JUN,PPP1R15A,0.15479165736092565,True,NK,167337,4949
TCF7,NKG7,-0.15014561113806907,False,NK,167337,4949
FOS,KLF6,0.14800627180234482,True,NK,167337,4949
KLF6,FOS,0.14800627180234482,True,NK,167337,4949
BCL11A,HLA-DMB,0.1469677765706162,True,NK,167337,4949
FOS,CD69,0.14674912503182266,False,NK,167337,4949
MEF2C,AFF3,0.14622384581567363,True,NK,167337,4949
FOSB,DUSP1,0.14355375317235328,True,NK,167337,4949
JUNB,EIF1,0.14338074809397972,True,NK,167337,4949
NR4A2,ZFP36,0.14322079946859578,False,NK,167337,4949
TCF7,FGFBP2,-0.14309826495347863,False,NK,167337,4949
BCL11A,P2RX5,0.1423660051046451,False,NK,167337,4949
TCF7,SELL,0.14152069710915688,False,NK,167337,4949
FOS,H3-3B,0.14064987134656803,True,NK,167337,4949
JUN,ZFP36,0.1401757218407465,True,NK,167337,4949
TCF7,GZMB,-0.13830137361539704,False,NK,167337,4949
BCL11A,HLA-DQB1,0.1357745120729406,False,NK,167337,4949
CXXC5,B2M,-0.13565374002296465,False,NK,167337,4949
JUNB,CXCR4,0.13526764907500122,True,NK,167337,4949
HMGA1,B2M,-0.1346951658815956,False,NK,167337,4949
NR4A2,JUNB,0.13383619507417055,False,NK,167337,4949
JUNB,NR4A2,0.13383619507417052,True,NK,167337,4949
MEF2C,HLA-DQA1,0.13360761924593823,False,NK,167337,4949
TCF7,IL7R,0.13185550550134803,False,NK,167337,4949
MEF2C,BLK,0.1310769492249489,False,NK,167337,4949
DNMT1,B2M,-0.13026101797076012,False,NK,167337,4949
TCF7,CAPG,0.12977491644446285,True,NK,167337,4949
KLF6,DUSP1,0.12895241081525008,True,NK,167337,4949
TCF7,CST7,-0.12867797944600365,False,NK,167337,4949
BCL11A,IFNGR2,0.12839063677840057,False,NK,167337,4949
