source,target,weight,promotor_based,cell_type,sample_size,gene_size
RPS4X,RPL10,0.80216188018624,False,CD4T,65729,9528
RPS4X,RPS12,0.8016611851242137,False,CD4T,65729,9528
RPS4X,RPL11,0.7951660289623392,False,CD4T,65729,9528
RPS4X,RPL19,0.789277135741596,False,CD4T,65729,9528
RPS4X,RPS14,0.7879836007768204,False,CD4T,65729,9528
RPS4X,RPL32,0.7852991736956441,False,CD4T,65729,9528
RPS4X,RPS8,0.7837379629294609,False,CD4T,65729,9528
RPS4X,RPS3A,0.7819041815749411,False,CD4T,65729,9528
RPS4X,EEF1A1,0.7781861000168063,False,CD4T,65729,9528
RPS4X,RPL30,0.7779098149813181,False,CD4T,65729,9528
RPS4X,RPS27A,0.7761780420103772,False,CD4T,65729,9528
RPS4X,RPS3,0.7751595926608787,False,CD4T,65729,9528
RPS4X,RPS15A,0.774342726691939,False,CD4T,65729,9528
RPL6,EEF1A1,0.7678280635159411,False,CD4T,65729,9528
RPL6,RPL10,0.7644386085200876,False,CD4T,65729,9528
RPL6,RPS12,0.7599166742190315,False,CD4T,65729,9528
RPS4X,RPS23,0.7594173525477512,False,CD4T,65729,9528
RPS4X,RPL13,0.7572599513089003,False,CD4T,65729,9528
RPS4X,RPL18,0.7550310746433395,False,CD4T,65729,9528
RPS4X,RPL29,0.7522733939837135,False,CD4T,65729,9528
RPL6,RPL32,0.7507999072030646,False,CD4T,65729,9528
RPL6,RPL11,0.7502556851246736,False,CD4T,65729,9528
RPL6,RPL19,0.7494378687584711,False,CD4T,65729,9528
RPL6,RPS8,0.7488024225608769,False,CD4T,65729,9528
RPL6,RPS15A,0.7448680719904215,False,CD4T,65729,9528
RPS4X,RPL28,0.7440855554109868,False,CD4T,65729,9528
RPL6,RPL30,0.7427239801789867,False,CD4T,65729,9528
RPL6,RPS27A,0.7406822987293626,False,CD4T,65729,9528
RPS4X,RPL7A,0.7404839579873362,False,CD4T,65729,9528
RPL6,RPL28,0.7400332879038399,False,CD4T,65729,9528
RPS4X,RPL18A,0.7389565514134917,False,CD4T,65729,9528
RPS4X,RPS13,0.7385676295954319,False,CD4T,65729,9528
RPS4X,RPL14,0.7374261601454897,False,CD4T,65729,9528
RPL6,RPS14,0.7295673883202288,False,CD4T,65729,9528
RPS4X,RPL12,0.7288226995392147,False,CD4T,65729,9528
RPL6,RPL18A,0.7272900770433566,False,CD4T,65729,9528
RPL6,RPS3,0.7267415511691493,False,CD4T,65729,9528
RPS4X,RPS15,0.7237356050716198,False,CD4T,65729,9528
RPS4X,RPL8,0.7186002349191942,False,CD4T,65729,9528
RPL6,RPS23,0.7163284235151144,False,CD4T,65729,9528
RPL6,RPL29,0.715936363532999,False,CD4T,65729,9528
RPL6,RPL34,0.7148032767800723,False,CD4T,65729,9528
RPS4X,RPS7,0.7126395790111582,False,CD4T,65729,9528
RPL6,RPL18,0.7100212885119567,False,CD4T,65729,9528
RPS4X,RPL34,0.7078463286252782,False,CD4T,65729,9528
RPL6,RPS7,0.7061419213021359,False,CD4T,65729,9528
RPL6,RPS13,0.7051356111932047,False,CD4T,65729,9528
RPS4X,RPL5,0.7049826318701434,False,CD4T,65729,9528
RPS4X,RPS18,0.7027222514919935,False,CD4T,65729,9528
RPL6,RPL7A,0.7023764592666023,False,CD4T,65729,9528
RPL6,RPL13,0.7005455489515274,False,CD4T,65729,9528
RPS4X,RPLP1,0.6994484102423021,False,CD4T,65729,9528
RPS4X,RPL26,0.6991072055437954,False,CD4T,65729,9528
RPL6,RPL12,0.6985499327599319,False,CD4T,65729,9528
RPS4X,RPS5,0.6975219498158539,False,CD4T,65729,9528
RPL6,RPS15,0.6932784524771126,False,CD4T,65729,9528
RPL6,RPS3A,0.6924562735066331,False,CD4T,65729,9528
RPS4X,FAU,0.6904654692731104,False,CD4T,65729,9528
RPL6,RPL5,0.6874677264216997,False,CD4T,65729,9528
RPL6,RPLP1,0.6861017305206326,False,CD4T,65729,9528
RPS4X,RPL6,0.6852830101233761,False,CD4T,65729,9528
RPL6,RPS4X,0.6852830101233761,False,CD4T,65729,9528
RPL6,RPL14,0.6840268945849944,False,CD4T,65729,9528
RPS4X,RPL35A,0.6789002320484857,False,CD4T,65729,9528
RPL6,RPL26,0.6770931641316073,False,CD4T,65729,9528
RPL6,RPS28,0.6757955329395647,False,CD4T,65729,9528
RPL6,RPL35A,0.6735139176962517,False,CD4T,65729,9528
RPS4X,RPS25,0.6717386238600208,False,CD4T,65729,9528
RPL6,RPL8,0.6700759819868931,False,CD4T,65729,9528
RPS4X,RPL3,0.6677191628734497,False,CD4T,65729,9528
RPS4X,RPS19,0.6676194991891162,False,CD4T,65729,9528
RPS4X,RPS6,0.6673286211505575,False,CD4T,65729,9528
RPL6,RPL39,0.6660570918774134,False,CD4T,65729,9528
RPS4X,RPLP2,0.6627695900172709,False,CD4T,65729,9528
RPL6,RPS19,0.6619499434700142,False,CD4T,65729,9528
RPS4X,RPS28,0.6607909483871008,False,CD4T,65729,9528
RPL6,RPS18,0.6592387909638251,False,CD4T,65729,9528
RPL6,RPS5,0.6586044629751142,False,CD4T,65729,9528
RPL6,FAU,0.6547265239091868,False,CD4T,65729,9528
RPS4X,NACA,0.6536509144390911,False,CD4T,65729,9528
RPS4X,TPT1,0.6533658185064384,False,CD4T,65729,9528
