cell_type,gene,clock_coef,signed_coef,pooled_rho
CD8T,USP20,0.0548293572739653,-0.0548293572739653,-0.1100916558904366
CD8T,RAPGEF1,-0.07778466455564662,0.07778466455564662,0.2198897757678329
CD8T,RALGDS,0.03363361429595969,0.03363361429595969,0.2872693950340572
CD8T,RPL7A,0.023943767480036484,-0.023943767480036484,-0.3165400090369609
CD8T,SURF4,0.15776104603948718,0.15776104603948718,0.3606671068766565
CD8T,REXO4,-0.15324617204905847,-0.15324617204905847,-0.1511633275269695
CD8T,LCN10,-0.0728583535185023,-0.0728583535185023,-0.2695997671449774
CD8T,RABL6,0.15725870102242515,0.15725870102242515,0.2075426209072663
CD8T,AJM1,-0.013245558823750125,0.013245558823750125,0.3002637414516661
CD8T,PHPT1,0.450788842647874,0.450788842647874,0.3329326262483983
CD8T,EDF1,-0.022828867937253614,0.022828867937253614,0.2944566504948802
CD8T,FBXW5,0.029077821580165777,0.029077821580165777,0.4307489007711079
CD8T,PTGDS,0.26805072689461346,0.26805072689461346,0.2274165359115411
CD8T,PAXX,0.04093566586185016,0.04093566586185016,0.3671121680888596
CD8T,CLIC3,-0.13276503182497518,0.13276503182497518,0.2941066315827731
CD8T,ABCA2,0.04514033480432671,0.04514033480432671,0.3079417038762332
CD8T,UAP1L1,0.04686899430881568,-0.04686899430881568,-0.2149750191594095
CD8T,SSNA1,-0.02012494416185718,0.02012494416185718,0.4064528325828151
CD8T,TUBB4B,-0.13279721967547567,0.13279721967547567,0.1245293643405193
CD8T,PNPLA7,-0.18173854658044733,-0.18173854658044733,-0.191709008959855
CD8T,MRPL41,-0.08379064946178029,0.08379064946178029,0.3492397099707152
CD8T,IDI1,-0.036212079435108346,0.036212079435108346,0.1274320845138444
CD8T,WDR37,-0.05008569780416669,0.05008569780416669,0.1750010960285485
CD8T,KLF6,0.2443494393713905,0.2443494393713905,0.4542129252455055
CD8T,AKR1C3,0.17175944865312362,0.17175944865312362,0.1706810054298739
CD8T,NET1,-0.04237446047260513,-0.04237446047260513,-0.2680188814669536
CD8T,ASB13,0.027494053737816628,-0.027494053737816628,-0.22408877319852
CD8T,GDI2,0.06344604657300984,0.06344604657300984,0.1506707447217644
CD8T,IL15RA,-0.11626863822579835,0.11626863822579835,0.2360252544758902
CD8T,PFKFB3,-0.0022658038197552015,-0.0022658038197552015,-0.1339985054233375
CD8T,ATP5F1C,-0.0876494337297591,0.0876494337297591,0.2020900716165267
CD8T,GATA3,0.25015255868820757,0.25015255868820757,0.3590798887217444
CD8T,USP6NL,-0.27184972882879416,-0.27184972882879416,-0.3172624168633317
CD8T,NUDT5,-0.027915738761873483,0.027915738761873483,0.1815340672231797
CD8T,OPTN,0.05410198669349129,0.05410198669349129,0.4319448823623819
CD8T,CDNF,0.02867895454993067,-0.02867895454993067,-0.2050248574182325
CD8T,NMT2,-0.0019834023224838977,-0.0019834023224838977,-0.1341173766469369
CD8T,FAM171A1,0.00898128872590622,-0.00898128872590622,-0.2372244402898078
CD8T,RSU1,-0.0639820365778499,0.0639820365778499,0.2712036348307945
CD8T,TRDMT1,-0.12634508387140608,-0.12634508387140608,-0.2048713844779574
CD8T,ST8SIA6,0.008598788065166665,0.008598788065166665,0.2432558358494863
CD8T,DNAJC1,0.01676921257960131,0.01676921257960131,0.4351451454574656
CD8T,COMMD3,0.01083568811737855,0.01083568811737855,0.3569077756817275
CD8T,BMI1,-0.06975303640611118,0.06975303640611118,0.2710795297757293
CD8T,PIP4K2A,-0.026300485668722985,0.026300485668722985,0.2677432261721953
CD8T,THNSL1,-0.0020892143410214657,-0.0020892143410214657,-0.1600294606650207
CD8T,APBB1IP,-0.0778161289328837,0.0778161289328837,0.164952758801493
CD8T,ABI1,-0.019031187161267338,0.019031187161267338,0.1743907733159101
CD8T,ANKRD26,0.0897416672516201,-0.0897416672516201,-0.2189796588381906
CD8T,RAB18,0.0321798442446087,0.0321798442446087,0.188625348420038
CD8T,MPP7,-0.09396326620018734,-0.09396326620018734,-0.1884765946304112
CD8T,SVIL,-0.14793329567233157,-0.14793329567233157,-0.2359761961962343
CD8T,MAP3K8,-0.0708625026414251,0.0708625026414251,0.2391268792069855
CD8T,ZEB1,0.03911033458932527,-0.03911033458932527,-0.2349309746676325
CD8T,KIF5B,0.027168951966012673,0.027168951966012673,0.2168993823134887
CD8T,ITGB1,0.07702761589232492,0.07702761589232492,0.3985780737391322
CD8T,ZNF37A,0.09244882130264714,-0.09244882130264714,-0.1189507172349346
CD8T,RASGEF1A,0.05350875402695509,0.05350875402695509,0.3033727231884703
CD8T,HNRNPF,-0.05806169788160095,0.05806169788160095,0.2997067204912139
CD8T,ZNF487,0.047111307683311086,0.047111307683311086,0.2370026361385802
CD8T,ZNF22,-0.019291185357923745,-0.019291185357923745,-0.1792694315460624
CD8T,PTPN20,0.027321954691859655,-0.027321954691859655,-0.1469814701659104
CD8T,TMEM273,-0.0011895863608730808,0.0011895863608730808,0.2921667968716573
CD8T,ZWINT,0.030771805519093455,-0.030771805519093455,-0.1326816291888692
CD8T,TFAM,0.09906487249600902,-0.09906487249600902,-0.2315705002887082
CD8T,ARID5B,-0.04491140517044609,0.04491140517044609,0.3099610655866662
CD8T,ZNF365,-0.1564146648992249,0.1564146648992249,0.2106427695287095
CD8T,JMJD1C,-0.06918798390345922,-0.06918798390345922,-0.1885464574560962
CD8T,DDX21,0.0670594735807317,-0.0670594735807317,-0.1670431369760514
CD8T,SRGN,0.040022879771731065,0.040022879771731065,0.4086162678010212
CD8T,HKDC1,0.14802412900678083,-0.14802412900678083,-0.1131883561066225
CD8T,FAM241B,-0.0714973123473662,-0.0714973123473662,-0.1657116490500767
CD8T,SAR1A,-0.015515255763678456,0.015515255763678456,0.2304444627880421
CD8T,PPA1,0.08922853007382059,-0.08922853007382059,-0.2686355322800184
CD8T,PRF1,0.05940742523816881,0.05940742523816881,0.3812842300883287
CD8T,CDH23,0.09887235120613878,-0.09887235120613878,-0.2321569199982149
CD8T,SEC24C,-0.09361493914159288,0.09361493914159288,0.1937591677555336
CD8T,FUT11,0.020605463556277254,0.020605463556277254,0.3474230953207863
CD8T,ADK,0.0014813013615708106,-0.0014813013615708106,-0.1751710899739115
CD8T,COMTD1,0.17189706953397046,0.17189706953397046,0.3855929207364439
CD8T,RPS24,-0.17948788280226527,-0.17948788280226527,-0.4513236333713338
CD8T,ANXA11,0.14776170945999964,0.14776170945999964,0.2687947153194216
CD8T,PRXL2A,-0.29175201014206953,-0.29175201014206953,-0.3531710919789997
CD8T,GHITM,0.19569488040698263,0.19569488040698263,0.362667827601092
CD8T,CCSER2,-0.06341817996859093,0.06341817996859093,0.1052821885934185
CD8T,BMPR1A,-0.029132270885581187,0.029132270885581187,0.1902168315012248
CD8T,ACTA2,0.07196039543295263,0.07196039543295263,0.2597429256245913
CD8T,FAS,0.3048744560891234,0.3048744560891234,0.4908952373672139
CD8T,LIPA,-0.13991528175785886,0.13991528175785886,0.2168854763044322
CD8T,IFIT2,0.14497569800572596,0.14497569800572596,0.1758732012876582
CD8T,PDLIM1,0.024456273366779312,0.024456273366779312,0.3558095102752353
CD8T,PIK3AP1,-0.13720816410255848,0.13720816410255848,0.1696095148929847
CD8T,RRP12,0.037989967212486625,-0.037989967212486625,-0.1519258576852506
CD8T,PGAM1,-0.02824361885320089,0.02824361885320089,0.4384474845092662
CD8T,SFRP5,-0.15147213739357607,-0.15147213739357607,-0.290414039241741
CD8T,HPS1,-0.1170693102198606,0.1170693102198606,0.2787346946262782
CD8T,BLOC1S2,0.06347950512170619,0.06347950512170619,0.3398928037528728
CD8T,NDUFB8,-0.1373886093570037,0.1373886093570037,0.2786741807942782
CD8T,TWNK,-0.16582129289061512,-0.16582129289061512,-0.2074709738564323
CD8T,SFXN3,0.0062077572078272645,0.0062077572078272645,0.2580496528659277
CD8T,NPM3,-0.08400500029461697,-0.08400500029461697,-0.2608595389047725
CD8T,NOLC1,-0.07785981077736111,-0.07785981077736111,-0.100566497737281
CD8T,PSD,0.016879588898303204,-0.016879588898303204,-0.2511365466241961
CD8T,ACTR1A,-0.023099237122200012,0.023099237122200012,0.3140027460718058
CD8T,SFXN2,0.01874098203277376,-0.01874098203277376,-0.1748345650350596
CD8T,CALHM2,-0.020200147404906638,0.020200147404906638,0.3618085341084445
CD8T,STN1,0.2585117120966581,0.2585117120966581,0.1267789509326319
CD8T,GSTO1,-0.1330760044374709,0.1330760044374709,0.1527449145163479
CD8T,MXI1,0.08719424501115706,0.08719424501115706,0.1954142981351616
CD8T,DUSP5,-0.028144480877372088,0.028144480877372088,0.2207338522001544
CD8T,ACSL5,0.0052215110108692845,0.0052215110108692845,0.2697652907501588
CD8T,TCF7L2,-0.1454729354922009,0.1454729354922009,0.1236114480791271
CD8T,CCDC186,0.06453820679805003,0.06453820679805003,0.2395668701120436
CD8T,ABLIM1,-0.12377847518930576,-0.12377847518930576,-0.5062715026931313
CD8T,DENND10,-0.03965632387232532,0.03965632387232532,0.2756866891276545
CD8T,SFXN4,0.10630144014131467,-0.10630144014131467,-0.172091833219163
CD8T,PRDX3,-0.010530767522897918,0.010530767522897918,0.1789998480717862
CD8T,RGS10,-0.032013245839279024,-0.032013245839279024,-0.4697120690579117
CD8T,PLEKHA1,-0.03845858398394716,0.03845858398394716,0.1880143304506693
CD8T,IKZF5,-0.09049189911879305,-0.09049189911879305,-0.1537057632150165
CD8T,BUB3,0.13818149629324414,0.13818149629324414,0.3902133152130135
CD8T,DHX32,-0.014941468100525997,-0.014941468100525997,-0.1575562111464435
CD8T,ADAM12,-0.20431428717697342,-0.20431428717697342,-0.1826565607140455
CD8T,PTPRE,-0.09229461936755724,0.09229461936755724,0.2631745873314357
CD8T,BNIP3,0.19542522407641416,-0.19542522407641416,-0.152960205146766
CD8T,INPP5A,-0.05437005617754887,-0.05437005617754887,-0.205202582999784
CD8T,ADAM8,-0.1638707646113075,0.1638707646113075,0.3904390607196356
CD8T,SCART1,-0.11020677083574329,-0.11020677083574329,-0.2185350128364221
CD8T,RIC8A,-0.1266528316946013,0.1266528316946013,0.27037713864219
CD8T,PSMD13,0.0009254922756263691,0.0009254922756263691,0.2892672317403341
CD8T,NLRP6,-0.07926232088299415,-0.07926232088299415,-0.2164080223637152
CD8T,PGGHG,0.01377920011616419,-0.01377920011616419,-0.1065632671567267
CD8T,IFITM2,-0.14034067392594143,0.14034067392594143,0.3674883817629939
CD8T,IFITM1,-0.0765978813833731,0.0765978813833731,0.224067911299836
CD8T,IFITM3,-0.016152919543037804,-0.016152919543037804,-0.169037639146245
CD8T,SIGIRR,0.07167395532554052,0.07167395532554052,0.3856693689621622
CD8T,IRF7,0.052493363929980774,0.052493363929980774,0.1557429718526949
CD8T,DEAF1,-0.05611479088112175,-0.05611479088112175,-0.1359702484387808
CD8T,TALDO1,0.0671892913929014,0.0671892913929014,0.2843342830847639
CD8T,RPLP2,-0.014086392259802577,-0.014086392259802577,-0.4380463055806375
CD8T,CD151,-0.11797049983495343,0.11797049983495343,0.1999356013097257
CD8T,POLR2L,-0.0574679007229358,0.0574679007229358,0.2934150466420268
CD8T,TSPAN4,-0.06613968030088757,-0.06613968030088757,-0.1984380224443732
CD8T,MOB2,-0.17940279053339844,0.17940279053339844,0.3130531202653184
CD8T,DUSP8,-0.04001294924278431,0.04001294924278431,0.1275531467086178
CD8T,CTSD,0.011362445691102294,0.011362445691102294,0.2599063662922726
CD8T,LSP1,-0.18154703542280715,0.18154703542280715,0.4356586103547345
CD8T,MRPL23,-0.00592158570170034,0.00592158570170034,0.1209371563872775
CD8T,ASCL2,-0.3511315773185862,0.3511315773185862,0.2642441679935683
CD8T,CD81,0.1098988170633665,0.1098988170633665,0.3371915422183667
CD8T,TSSC4,0.03176538410718549,0.03176538410718549,0.3336428486680692
CD8T,KCNQ1,-0.04128988523081306,-0.04128988523081306,-0.338471911964318
CD8T,PGAP2,0.19903718832279685,-0.19903718832279685,-0.1982347412754355
CD8T,RHOG,-0.13840835566891488,0.13840835566891488,0.3942762999828374
CD8T,SMPD1,0.10501482476216188,-0.10501482476216188,-0.1692427511103358
CD8T,APBB1,-0.010081323428375817,-0.010081323428375817,-0.3731913922037247
CD8T,ILK,-0.02134470845540114,0.02134470845540114,0.3578937193326782
CD8T,TPP1,-0.03534373019725593,0.03534373019725593,0.2704992684772672
CD8T,DCHS1,-0.18145700630140887,-0.18145700630140887,-0.2947937315041206
CD8T,PPFIBP2,0.015813649399192845,-0.015813649399192845,-0.1306435200521007
CD8T,RIC3,0.17128803865262873,-0.17128803865262873,-0.2133902083484828
CD8T,RPL27A,0.004253957614025463,-0.004253957614025463,-0.2172533499576983
CD8T,TMEM9B,-0.06797145944288722,0.06797145944288722,0.4442307033394498
CD8T,DENND5A,-0.11718930763952234,-0.11718930763952234,-0.3602889389158562
CD8T,TMEM41B,-0.05606121474490187,-0.05606121474490187,-0.2128540024638267
CD8T,IPO7,0.012734340054051805,-0.012734340054051805,-0.1705044786367188
CD8T,WEE1,-0.019863396559135413,0.019863396559135413,0.2922105352618586
CD8T,ZBED5,-0.11579451709089691,-0.11579451709089691,-0.2230679145818612
CD8T,MICAL2,0.1463644651291365,0.1463644651291365,0.2273978353007341
CD8T,RRAS2,-0.13723282028141542,0.13723282028141542,0.1708378940452296
CD8T,PDE3B,-0.039912856038242905,-0.039912856038242905,-0.3711993517949467
CD8T,RPS13,0.008701679657202333,-0.008701679657202333,-0.4443722659786682
CD8T,NUCB2,-0.19389868525426407,-0.19389868525426407,-0.3671040615972475
CD8T,LDHA,-0.035788990341384386,0.035788990341384386,0.3092876427943554
CD8T,ARL14EP,-0.06896510349922279,-0.06896510349922279,-0.1283032071802911
CD8T,EIF3M,-0.1657153605735279,-0.1657153605735279,-0.2577340896723755
CD8T,TRIM44,-0.032737056607658604,-0.032737056607658604,-0.2175344605293956
CD8T,PRR5L,-0.025786280326516593,0.025786280326516593,0.3550725348468017
CD8T,HSD17B12,-0.02760487522751904,-0.02760487522751904,-0.2288680482902448
CD8T,CD82,0.10740820063289808,0.10740820063289808,0.2641752445386083
CD8T,TP53I11,0.11217654795699097,0.11217654795699097,0.2784644318241475
CD8T,PHF21A,0.10309179551411915,0.10309179551411915,0.242419207325512
CD8T,DGKZ,0.0483140847302291,0.0483140847302291,0.246547693906213
CD8T,PSMC3,-0.08465969350337099,0.08465969350337099,0.2952724918199993
CD8T,NDUFS3,0.18790797665411643,0.18790797665411643,0.3381881839059085
CD8T,UBE2L6,-0.1504822657633876,0.1504822657633876,0.2794447164469668
CD8T,LPXN,-0.009196596962730001,0.009196596962730001,0.145614360834547
CD8T,MRPL16,0.07787814477728651,0.07787814477728651,0.2129272828614267
CD8T,TMEM109,0.00012725798203490433,0.00012725798203490433,0.3815462404279404
CD8T,CD6,0.051935292962596705,0.051935292962596705,0.1391026183908002
CD8T,CD5,-0.15418195855491484,0.15418195855491484,0.1500398055175049
CD8T,TMEM258,-0.03118671828584445,0.03118671828584445,0.2540315011897077
CD8T,FADS3,-0.041745645222944466,0.041745645222944466,0.2593398683793
CD8T,BEST1,0.014400325089527936,-0.014400325089527936,-0.1173493155403463
CD8T,FTH1,0.04243252369724123,0.04243252369724123,0.1679537347363573
CD8T,EEF1G,0.013182776922878076,-0.013182776922878076,-0.3974712348697091
CD8T,TUT1,-0.018631681837684995,-0.018631681837684995,-0.1148574391230332
CD8T,C11orf98,0.09006557548387087,0.09006557548387087,0.1072450220089326
CD8T,BSCL2,0.09207418604680581,-0.09207418604680581,-0.1530848356032434
CD8T,HNRNPUL2,-0.060576941740653166,0.060576941740653166,0.2297558076182455
CD8T,POLR2G,0.12666672357032804,0.12666672357032804,0.3416129955247977
CD8T,TMEM179B,-0.095234729200788,0.095234729200788,0.3152481930898176
CD8T,WDR74,0.13317601463092232,-0.13317601463092232,-0.20954417780295
CD8T,SLC3A2,-0.2198400936317538,0.2198400936317538,0.204417281028414
CD8T,PLAAT4,-0.02851648077547287,0.02851648077547287,0.4588086273653932
CD8T,PLAAT3,0.08658785138265998,0.08658785138265998,0.4548770667348183
CD8T,RTN3,0.03919997308365395,0.03919997308365395,0.2112136990091564
CD8T,COX8A,-0.006913053856241012,0.006913053856241012,0.4455111250247036
CD8T,OTUB1,-0.0837342370138917,0.0837342370138917,0.3681661598281213
CD8T,FERMT3,-0.0849589603663863,0.0849589603663863,0.3770417023585068
CD8T,DNAJC4,0.06270991388617908,-0.06270991388617908,-0.1737181860585062
CD8T,FKBP2,-0.0024774578854579116,0.0024774578854579116,0.2679609180312423
CD8T,TRMT112,0.03819459544890032,0.03819459544890032,0.2947869811647824
CD8T,PRDX5,-0.14466097223643515,0.14466097223643515,0.2689727218949552
CD8T,RASGRP2,-0.03646496069818198,-0.03646496069818198,-0.2127111597006425
CD8T,SF1,0.020752404293563877,-0.020752404293563877,-0.2197216391215063
CD8T,EHD1,0.13973069158925816,0.13973069158925816,0.2756864719914921
CD8T,ATG2A,0.15143702464424783,0.15143702464424783,0.2881150900146979
CD8T,PPP2R5B,-0.04355716681406972,0.04355716681406972,0.243761488384066
CD8T,VPS51,0.04380647315981017,-0.04380647315981017,-0.1850635054169916
CD8T,TM7SF2,-0.04023044657464889,-0.04023044657464889,-0.1802654723877065
CD8T,FAU,-0.04403596506186376,-0.04403596506186376,-0.2575362853603549
CD8T,CAPN1,-0.038316822570404016,0.038316822570404016,0.330218333821453
CD8T,SLC25A45,-0.062141061721768164,-0.062141061721768164,-0.2291626785397545
CD8T,LTBP3,-0.1547993372657501,-0.1547993372657501,-0.3193485125527911
CD8T,SIPA1,0.08003383140269206,0.08003383140269206,0.3293207671339811
CD8T,CFL1,-0.04050066661516025,0.04050066661516025,0.4222226475663359
CD8T,CTSW,-0.018204199717636253,0.018204199717636253,0.2841663868224118
CD8T,CCDC85B,0.043872873018735145,0.043872873018735145,0.188059791421306
CD8T,DRAP1,-0.0522309847822379,0.0522309847822379,0.3256165324611494
CD8T,SF3B2,0.015440401107848006,0.015440401107848006,0.3579696709061986
CD8T,PACS1,0.032384487127660296,-0.032384487127660296,-0.1506651712991112
CD8T,RAB1B,-0.031371188304015855,0.031371188304015855,0.2904256144141104
CD8T,CD248,0.08484218520630803,-0.08484218520630803,-0.3846516021544588
CD8T,RIN1,-0.06993532145352983,-0.06993532145352983,-0.2791379800809069
CD8T,BRMS1,-0.03960453044421271,0.03960453044421271,0.2415364007843797
CD8T,MRPL11,-0.11257134949965378,0.11257134949965378,0.1628593057886752
CD8T,ZDHHC24,-0.08290236612748825,0.08290236612748825,0.2902461730028225
CD8T,POLD4,-0.013200519124111718,0.013200519124111718,0.1177726712701259
CD8T,CLCF1,-0.1932439075219751,0.1932439075219751,0.266165088887475
CD8T,PPP1CA,-0.01920081948765084,0.01920081948765084,0.4768974077160361
CD8T,TBC1D10C,0.10944209800968219,0.10944209800968219,0.2323152708245446
CD8T,CDK2AP2,0.03532176174511507,0.03532176174511507,0.3833569266389193
CD8T,GSTP1,0.1897687284778088,0.1897687284778088,0.4917382767107557
CD8T,NDUFV1,0.0022956241472305025,0.0022956241472305025,0.1748301853275266
CD8T,TCIRG1,0.0775299947188846,0.0775299947188846,0.3080449127056754
CD8T,CHKA,-0.16035753279880266,-0.16035753279880266,-0.2358515414875607
CD8T,NUMA1,0.01144995285006157,-0.01144995285006157,-0.165958056165542
CD8T,LAMTOR1,0.10731781648605551,0.10731781648605551,0.3856789472372518
CD8T,ATG16L2,-0.17063573831080048,0.17063573831080048,0.2249405432813228
CD8T,RAB6A,-0.10867155704578024,0.10867155704578024,0.2972288370307296
CD8T,UCP2,0.0025313572306031873,0.0025313572306031873,0.2294747729358222
CD8T,LIPT2,-0.011889932232928235,-0.011889932232928235,-0.174252886412797
CD8T,RNF169,-0.03267829797019261,0.03267829797019261,0.1746036264239331
CD8T,SPCS2,-0.045520506494087655,0.045520506494087655,0.417867584908474
CD8T,RPS3,-0.12802269010391062,-0.12802269010391062,-0.2694911568105881
CD8T,GDPD5,-0.0777685034817484,0.0777685034817484,0.335868040652611
CD8T,NDUFC2,0.05587863523141002,0.05587863523141002,0.4715967583371123
CD8T,RAB30,0.17796938362534664,-0.17796938362534664,-0.2602958736873157
CD8T,SYTL2,0.02148923674926008,0.02148923674926008,0.2136322398387984
CD8T,PICALM,0.06380957312936016,0.06380957312936016,0.257982811286555
CD8T,EED,-0.05457342236644903,0.05457342236644903,0.3267317142482954
CD8T,PRSS23,-0.028462366884284378,0.028462366884284378,0.349372182791713
CD8T,CTSC,0.04708398947289851,0.04708398947289851,0.4549264061022882
CD8T,TAF1D,-0.04572598513993603,-0.04572598513993603,-0.2477093060205114
CD8T,ENDOD1,-0.16022479139728543,0.16022479139728543,0.1800840246581265
CD8T,MAML2,-0.09702851342377368,-0.09702851342377368,-0.4359927403193074
CD8T,CCDC82,0.06697474265382643,0.06697474265382643,0.2835545890497146
CD8T,BIRC2,0.018886632729790184,-0.018886632729790184,-0.1480568803943592
CD8T,TMEM123,0.0014069090117142956,-0.0014069090117142956,-0.4699310745367274
CD8T,PDGFD,0.09980869395119506,0.09980869395119506,0.2971854115975062
CD8T,CASP4,-0.07979826138132644,0.07979826138132644,0.4089328499442362
CD8T,CASP1,0.31915779993158866,0.31915779993158866,0.458931530896745
CD8T,ACAT1,-0.23915557577386318,0.23915557577386318,0.1181174755453998
CD8T,NPAT,-0.08313938101151608,-0.08313938101151608,-0.214958590534848
CD8T,ATM,-0.05515501919362223,-0.05515501919362223,-0.3330326384461752
CD8T,EXPH5,0.1477148575881566,-0.1477148575881566,-0.2040899837320905
CD8T,RDX,-0.1353739490271668,0.1353739490271668,0.2641815658771186
CD8T,TIMM8B,-0.00556674043106708,0.00556674043106708,0.1920947390185707
CD8T,PTS,-0.08596199057985596,0.08596199057985596,0.2010031793638182
CD8T,NCAM1,0.11695206578328539,0.11695206578328539,0.2435672815952456
CD8T,TTC12,0.026504458226752764,-0.026504458226752764,-0.1178284396985797
CD8T,USP28,-0.004704999710757916,0.004704999710757916,0.3217915032314532
CD8T,ZBTB16,0.04854692949056394,-0.04854692949056394,-0.2301728751420864
CD8T,REXO2,-0.11349226800039341,0.11349226800039341,0.2438457749027809
CD8T,CADM1,-0.08490135690864288,0.08490135690864288,0.2046321461887996
CD8T,IL10RA,0.12467941859820876,0.12467941859820876,0.4137662590989672
CD8T,JAML,-0.16744912957118854,-0.16744912957118854,-0.3655432275166765
CD8T,CD3E,-0.13540272943054818,0.13540272943054818,0.1869011283353734
CD8T,CD3D,-0.36693713732020844,0.36693713732020844,0.2334419606803233
CD8T,TMEM25,-0.11380167616430557,-0.11380167616430557,-0.2559882653360189
CD8T,RPS25,-0.06517297786750681,-0.06517297786750681,-0.4461712069282544
CD8T,CBL,-0.10453525542857119,-0.10453525542857119,-0.1957439015872146
CD8T,ARHGEF12,0.15278650821105774,0.15278650821105774,0.2477758229640634
CD8T,SC5D,-0.20139178431946925,-0.20139178431946925,-0.2104985537378758
CD8T,UBASH3B,-0.13674817188849733,-0.13674817188849733,-0.2734552630226836
CD8T,SIAE,0.038798438549651336,-0.038798438549651336,-0.1834852645305801
CD8T,ROBO3,-0.1239269503975267,-0.1239269503975267,-0.2695049474405238
CD8T,FEZ1,-0.013559661588298546,0.013559661588298546,0.1723285627347897
CD8T,RPUSD4,-0.13264017122484034,-0.13264017122484034,-0.1471869936102973
CD8T,SRPRA,0.05745515241841008,0.05745515241841008,0.2310620239673772
CD8T,ST3GAL4,0.12375934017828148,0.12375934017828148,0.282905311731278
CD8T,APLP2,-0.06970241223301091,0.06970241223301091,0.2500183730209612
CD8T,VPS26B,-0.0974480909200203,0.0974480909200203,0.2773281026903695
CD8T,B3GAT1,0.05253080367521807,0.05253080367521807,0.2763251715743211
CD8T,IQSEC3,-0.23993475211720505,-0.23993475211720505,-0.2173940113017521
CD8T,NINJ2,-0.0033013990536068026,0.0033013990536068026,0.3196223625671792
CD8T,WNK1,0.15471652120494514,0.15471652120494514,0.1992488297118032
CD8T,ERC1,0.038351541714160844,-0.038351541714160844,-0.1877718399920135
CD8T,CACNA2D4,-0.02170647891835423,0.02170647891835423,0.107633339970105
CD8T,ITFG2,-0.08380061835784561,-0.08380061835784561,-0.1614919307370598
CD8T,CRACR2A,0.13053078190684514,0.13053078190684514,0.1128265697370243
CD8T,CCND2,-0.012395609692956104,0.012395609692956104,0.1208903992408744
CD8T,CD9,0.028542331698177305,-0.028542331698177305,-0.2528496506633499
CD8T,TNFRSF1A,-0.1625139856603896,0.1625139856603896,0.2558324462256454
CD8T,TAPBPL,0.10994093602384823,0.10994093602384823,0.2560240085660764
CD8T,MRPL51,0.07345101757167771,0.07345101757167771,0.239342367297351
CD8T,GAPDH,0.08870359513532551,0.08870359513532551,0.4848550037398106
CD8T,ING4,0.029500625039413537,0.029500625039413537,0.1122854763785928
CD8T,MLF2,0.13321735699139037,0.13321735699139037,0.3220838561398753
CD8T,PTMS,-0.07285418275140927,0.07285418275140927,0.336167306095865
CD8T,LAG3,0.10307734038500889,0.10307734038500889,0.4419773957746404
CD8T,CD4,0.04873703282057722,0.04873703282057722,0.2478172567463167
CD8T,TPI1,0.11861092525006368,0.11861092525006368,0.4532737266851541
CD8T,C12orf57,0.005198649686455561,-0.005198649686455561,-0.2874563035030065
CD8T,PTPN6,0.07358084985249544,0.07358084985249544,0.1366871106291091
CD8T,CLSTN3,0.029235020575411066,0.029235020575411066,0.276102762473403
CD8T,SLC2A3,0.05731726280035982,-0.05731726280035982,-0.159212624604927
CD8T,C3AR1,-0.0007732121555496385,0.0007732121555496385,0.2533460850110213
CD8T,PHC1,-0.03253130682679449,-0.03253130682679449,-0.1548826481073506
CD8T,M6PR,0.13237324324281996,0.13237324324281996,0.2982381194948538
CD8T,KLRG1,-0.08472670000956353,0.08472670000956353,0.3551001322809504
CD8T,CLEC2D,-0.0785492910271501,0.0785492910271501,0.1435904497723148
CD8T,KLRF1,0.1773247424330285,0.1773247424330285,0.3574381728054162
CD8T,CLEC2B,0.05311742770993865,0.05311742770993865,0.4584333939871828
CD8T,GABARAPL1,-0.04092358697268263,0.04092358697268263,0.2941851345870064
CD8T,KLRD1,-0.1297361940888964,0.1297361940888964,0.3434826770030591
CD8T,KLRC1,-0.47049885040807027,-0.47049885040807027,-0.1052459812148625
CD8T,LRP6,-0.13912981725358695,-0.13912981725358695,-0.3097846758911682
CD8T,DUSP16,0.07579652634336574,-0.07579652634336574,-0.1424688953338453
CD8T,HEBP1,-0.059201259433051566,-0.059201259433051566,-0.1671222708131604
CD8T,ARHGDIB,0.02496376612814124,0.02496376612814124,0.2714189991661956
CD8T,PTPRO,-0.2116401026879369,-0.2116401026879369,-0.1857484352068245
CD8T,STRAP,-0.0051369015309156475,0.0051369015309156475,0.1704901170964385
CD8T,PLEKHA5,0.028304203343728324,0.028304203343728324,0.2464924735442839
CD8T,RECQL,-0.12739855801261993,0.12739855801261993,0.2948418422792912
CD8T,ETNK1,-0.030660487287018243,0.030660487287018243,0.1929505550009289
CD8T,KRAS,0.05345555464979301,0.05345555464979301,0.2050742246945588
CD8T,FGFR1OP2,-0.0002268140997773757,0.0002268140997773757,0.1210215715685188
CD8T,SINHCAF,0.04920436819812894,-0.04920436819812894,-0.2345811291894408
CD8T,AMN1,0.08201650675417549,-0.08201650675417549,-0.1309675247559448
CD8T,CPNE8,0.11181305084597315,0.11181305084597315,0.25796943766915
CD8T,KIF21A,-0.01873440146460112,0.01873440146460112,0.4178899706666736
CD8T,ABCD2,0.03885700026034837,-0.03885700026034837,-0.1175022526019875
CD8T,GXYLT1,-0.002293659451213656,0.002293659451213656,0.1617849184314245
CD8T,PPHLN1,-0.07350183470076437,0.07350183470076437,0.1747716403530307
CD8T,TWF1,-0.03932306970243085,0.03932306970243085,0.1235849793191706
