source,target,weight,promotor_based,cell_type,sample_size,gene_size
FOS,DUSP1,0.684151607470489,True,MONO,275119,9771
JUN,FOS,0.63199814847101,True,MONO,275119,9771
FOS,JUN,0.63199814847101,True,MONO,275119,9771
TCF7L2,FCGR3A,0.6091193766198918,False,MONO,275119,9771
HES4,FCGR3A,0.5920001238695289,False,MONO,275119,9771
HES4,CDKN1C,0.5880502735128702,False,MONO,275119,9771
TCF7L2,CDKN1C,0.5824290027121466,True,MONO,275119,9771
KLF6,FOS,0.5745603655816811,True,MONO,275119,9771
FOS,KLF6,0.5745603655816811,True,MONO,275119,9771
FOSB,FOS,0.5609718534092806,True,MONO,275119,9771
FOS,FOSB,0.5609718534092806,True,MONO,275119,9771
KLF6,FOSB,0.55005932417449,True,MONO,275119,9771
FOSB,KLF6,0.55005932417449,True,MONO,275119,9771
FOSB,DUSP1,0.5425548881758328,True,MONO,275119,9771
FOSB,ZFP36,0.5343254352753409,True,MONO,275119,9771
FOS,ZFP36,0.5327678166360704,False,MONO,275119,9771
JUN,IER2,0.5277248342295948,True,MONO,275119,9771
TCF7L2,RHOC,0.5264095515561295,True,MONO,275119,9771
HES4,RHOC,0.5188464463497765,False,MONO,275119,9771
KLF6,DUSP1,0.5171676252767198,True,MONO,275119,9771
TCF7L2,S100A8,-0.5128152414352318,False,MONO,275119,9771
FOSB,NFKBIA,0.5112443521243043,False,MONO,275119,9771
FOSB,MCL1,0.5094137533351811,True,MONO,275119,9771
TCF7L2,S100A9,-0.5065267874807183,False,MONO,275119,9771
TCF7L2,LYZ,-0.5058842174025452,True,MONO,275119,9771
KLF6,ZFP36,0.497145496706897,True,MONO,275119,9771
HES4,S100A8,-0.49638171516638335,False,MONO,275119,9771
FOS,IER2,0.49560883686849466,True,MONO,275119,9771
FOSB,JUN,0.4955382150663781,True,MONO,275119,9771
JUN,FOSB,0.4955382150663781,True,MONO,275119,9771
TCF7L2,MTSS1,0.4945338276976978,True,MONO,275119,9771
JUNB,DUSP1,0.4930141870662774,True,MONO,275119,9771
FOSB,KLF4,0.4929430760842163,False,MONO,275119,9771
KLF4,FOSB,0.4929430760842162,True,MONO,275119,9771
KLF6,JUN,0.49199680797445017,True,MONO,275119,9771
JUN,KLF6,0.4919968079744501,True,MONO,275119,9771
HES4,TCF7L2,0.48573890533125097,False,MONO,275119,9771
TCF7L2,HES4,0.4857389053312509,True,MONO,275119,9771
HES4,CKB,0.4820034158423562,False,MONO,275119,9771
HES4,LYZ,-0.47777407467751604,False,MONO,275119,9771
HES4,MTSS1,0.47550506680817617,False,MONO,275119,9771
HES4,S100A9,-0.4724988992164218,False,MONO,275119,9771
HES4,NEURL1,0.46983556687066474,False,MONO,275119,9771
TCF7L2,VCAN,-0.46951068236072285,True,MONO,275119,9771
FOSB,IL1B,0.4688086639881791,False,MONO,275119,9771
TCF7L2,CKB,0.4667434599729146,False,MONO,275119,9771
HES4,VCAN,-0.46635893398913425,False,MONO,275119,9771
KLF6,NFKBIA,0.4663209296330374,True,MONO,275119,9771
JUNB,FOS,0.46566574994704024,True,MONO,275119,9771
FOS,JUNB,0.4656657499470402,True,MONO,275119,9771
JUN,DUSP1,0.46549282834562883,True,MONO,275119,9771
TCF7L2,SIGLEC10,0.46493330733757215,False,MONO,275119,9771
TCF7L2,NEURL1,0.46338937736710906,False,MONO,275119,9771
JUNB,ZFP36,0.46190042764137534,False,MONO,275119,9771
FOSB,PPP1R15A,0.46094593913676085,True,MONO,275119,9771
FOSB,CXCL8,0.45783426859995274,False,MONO,275119,9771
HES4,SIGLEC10,0.4525949201966337,False,MONO,275119,9771
ZNF703,FCGR3A,0.4522577985063986,False,MONO,275119,9771
ZNF703,S100A8,-0.4496676800301646,False,MONO,275119,9771
TCF7L2,RPLP1,-0.44917754930273207,True,MONO,275119,9771
TCF7L2,S100A12,-0.44788892557214005,False,MONO,275119,9771
FOSB,NAMPT,0.44683329074172834,False,MONO,275119,9771
FOS,NFKBIA,0.4448046770076883,False,MONO,275119,9771
JUND,FTH1,0.4385282161434083,True,MONO,275119,9771
KLF6,PPP1R15A,0.43549876211816785,True,MONO,275119,9771
JUND,FOSB,0.43491272055843655,True,MONO,275119,9771
FOSB,JUND,0.43491272055843655,False,MONO,275119,9771
TCF7L2,CD79B,0.4331488049354272,False,MONO,275119,9771
FOS,S100A8,0.43087071980329755,False,MONO,275119,9771
ZNF703,S100A9,-0.43075170693804793,False,MONO,275119,9771
HES4,CD79B,0.4301642471420629,False,MONO,275119,9771
ZNF703,CDKN1C,0.42993459740975765,False,MONO,275119,9771
FOS,RPLP1,0.4277525566835703,True,MONO,275119,9771
FOS,PPP1R15A,0.42390934542724873,True,MONO,275119,9771
HES4,S100A12,-0.4230007068125819,False,MONO,275119,9771
BATF3,FCGR3A,0.42268279270214737,False,MONO,275119,9771
ATF3,IL1B,0.4194872886835119,False,MONO,275119,9771
HES4,CTSL,0.4177276003409312,False,MONO,275119,9771
FOSB,VIM,0.41630730125370846,True,MONO,275119,9771
TCF7L2,GAPDH,-0.41442580981643035,True,MONO,275119,9771
FOS,FTH1,0.41380529000838856,True,MONO,275119,9771
