gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
BATF3,0.0011226710748832608,0.3227159983998666,99,0.003943039872760721,healthy,aging,perez_sle,MONO
BAZ2A,0.007841525479197885,0.2657726734725619,99,0.012141716871016079,healthy,aging,perez_sle,MONO
BAZ2B,0.6057703699939341,-0.052503046083054804,99,0.6402270332412955,healthy,aging,perez_sle,MONO
BBX,0.0039617379528637834,0.287094681925494,99,0.007064894925230773,healthy,aging,perez_sle,MONO
BCL11A,0.00690594218913334,0.2698661522955036,99,0.010838753953517176,healthy,aging,perez_sle,MONO
BCL11B,0.0029344097439778856,-0.29598143247151704,99,0.0056909764731692325,healthy,aging,perez_sle,MONO
BCL6,0.3042040665811119,-0.1043062992659698,99,0.33567345277915794,healthy,aging,perez_sle,MONO
BHLHE40,0.0008425425808461023,-0.3302527060057969,99,0.0034923613321656047,healthy,aging,perez_sle,MONO
BPTF,0.012035744956595328,0.25149813688121475,99,0.017288252107229198,healthy,aging,perez_sle,MONO
CAMTA1,0.19742602718919441,0.13064452231282428,99,0.22562974535907934,healthy,aging,perez_sle,MONO
CAMTA2,0.000466341952270835,0.3452084569247138,99,0.0030224859169850782,healthy,aging,perez_sle,MONO
CARF,0.8998316734410632,0.012813022215833969,99,0.9109016588788267,healthy,aging,perez_sle,MONO
CC2D1A,0.0007366567122512437,0.3337145133613557,99,0.00334471577254985,healthy,aging,perez_sle,MONO
CDC5L,0.0011638666877367982,0.3217561054837456,99,0.003993348898520427,healthy,aging,perez_sle,MONO
CEBPA,0.0002608491517586588,0.35921050778503305,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
CEBPB,0.00024094395283041423,0.3610745578995647,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
CEBPD,0.04100980891199031,-0.20578246264376363,99,0.05191571413913498,healthy,aging,perez_sle,MONO
CEBPG,0.0006675397261550867,0.3362288135158404,99,0.0032311166576918485,healthy,aging,perez_sle,MONO
CEBPZ,0.0015459389432852424,0.31408315501230133,99,0.004260470328598842,healthy,aging,perez_sle,MONO
CENPB,0.11122955210448185,0.16107003132509698,99,0.13182761730901552,healthy,aging,perez_sle,MONO
CENPT,0.000837124738275411,0.33041991315892766,99,0.0034923613321656047,healthy,aging,perez_sle,MONO
CENPX,3.073192088748122e-05,0.4058736892235585,99,0.0018894242064075384,healthy,aging,perez_sle,MONO
CGGBP1,0.0013588478890798677,0.317594505228047,99,0.003993348898520427,healthy,aging,perez_sle,MONO
CHAMP1,0.004613836819620692,0.2824748102130666,99,0.008053242448792481,healthy,aging,perez_sle,MONO
CHCHD3,5.212598319646429e-05,0.3949804528399664,99,0.0018894242064075384,healthy,aging,perez_sle,MONO
CIC,0.0039617379528637834,0.287094681925494,99,0.007064894925230773,healthy,aging,perez_sle,MONO
CLOCK,0.0018803598283696251,0.30867059753688375,99,0.004709075048438713,healthy,aging,perez_sle,MONO
CREB1,0.002144559115387602,0.30497965445296055,99,0.004921223674980319,healthy,aging,perez_sle,MONO
CREB3,0.00018684956509684738,0.3669701582618045,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
CREB3L2,0.4394398798794499,0.07858116911392808,99,0.47047838440625117,healthy,aging,perez_sle,MONO
CREB5,0.05102815304251302,-0.1966851549419463,99,0.06348210832070734,healthy,aging,perez_sle,MONO
CREBL2,0.0020737180822678956,0.30592716165403483,99,0.004915479898709086,healthy,aging,perez_sle,MONO
CREBZF,0.0013030061467132305,0.31872779815482205,99,0.003993348898520427,healthy,aging,perez_sle,MONO
CREM,0.07840386989442599,0.17773501092046154,99,0.09467637119326912,healthy,aging,perez_sle,MONO
CSRNP1,0.043500997687446204,-0.20336105535212945,99,0.05458948729405014,healthy,aging,perez_sle,MONO
CTCF,0.000629835323241905,0.33770271360640025,99,0.003139060109321869,healthy,aging,perez_sle,MONO
CUX1,0.027565469266721505,0.22150612789557728,99,0.036565334382675396,healthy,aging,perez_sle,MONO
CXXC1,0.0013066030172531767,0.31865348386454173,99,0.003993348898520427,healthy,aging,perez_sle,MONO
CXXC5,0.2763652891972592,-0.11046819250171404,99,0.30814559021925464,healthy,aging,perez_sle,MONO
DBP,0.0002423498784797649,0.3609383150340508,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
DDIT3,0.10868992118601445,0.16220951710939543,99,0.12934998884947174,healthy,aging,perez_sle,MONO
DEAF1,0.018455849264153043,0.2364556859569708,99,0.02543198367500515,healthy,aging,perez_sle,MONO
DMTF1,0.0021393940275688662,0.3050477758857175,99,0.004921223674980319,healthy,aging,perez_sle,MONO
DNMT1,0.000606041559289409,0.3386749922375679,99,0.0030892029924840672,healthy,aging,perez_sle,MONO
DNTTIP1,0.00021590974191142883,0.36363220805671287,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
DOT1L,0.0019655403089044094,0.30743202603221154,99,0.0048176647571444246,healthy,aging,perez_sle,MONO
DR1,0.00012268842029604122,0.37648238741768697,99,0.0021061476624156046,healthy,aging,perez_sle,MONO
DRAP1,0.0003268087578125764,0.35385368602732586,99,0.002689169207143486,healthy,aging,perez_sle,MONO
E2F3,0.0302601958733218,0.21790188481698117,99,0.03970358274039489,healthy,aging,perez_sle,MONO
E2F4,0.00020693009320222008,0.3646168724029273,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
E4F1,0.3163684694648552,0.10173007053625163,99,0.34710140649858395,healthy,aging,perez_sle,MONO
EEA1,0.00042353422883934676,0.3475741284986377,99,0.002904234712041235,healthy,aging,perez_sle,MONO
EGR1,0.00015008300709379495,-0.37196160142563345,99,0.0023364273536763754,healthy,aging,perez_sle,MONO
ELF1,0.3633487889417685,-0.09233550567331295,99,0.3963804970273838,healthy,aging,perez_sle,MONO
ELF2,0.007455232113830723,0.26740758785872926,99,0.011605982966395935,healthy,aging,perez_sle,MONO
ELF4,0.0005933598806046536,0.339207577984577,99,0.0030892029924840672,healthy,aging,perez_sle,MONO
ELK1,0.03154415341195638,0.21627935614586058,99,0.04101452001193425,healthy,aging,perez_sle,MONO
ELK3,0.10291794093923778,0.16487863870196404,99,0.1229890746493796,healthy,aging,perez_sle,MONO
ELK4,0.0056285241867617825,0.27633149554989245,99,0.009158276642866628,healthy,aging,perez_sle,MONO
ERF,0.27821153065489396,0.11004707819012548,99,0.3093626286818898,healthy,aging,perez_sle,MONO
ESRRA,0.0002857487924475568,0.35705539336690345,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
ETS1,0.03891756363857769,-0.2079128056317998,99,0.04948458422918488,healthy,aging,perez_sle,MONO
ETS2,0.03612557339950331,-0.2109101486731066,99,0.04644420924086184,healthy,aging,perez_sle,MONO
ETV3,0.11666350982735128,-0.15869816689364974,99,0.13770119192736546,healthy,aging,perez_sle,MONO
ETV6,0.1390112322511761,-0.1497556806299164,99,0.16239451600326218,healthy,aging,perez_sle,MONO
FAM200B,0.9613287196138488,-0.004935707446118741,99,0.966361854271513,healthy,aging,perez_sle,MONO
FLI1,0.00041179054382529446,0.3482615356837308,99,0.00288831684324432,healthy,aging,perez_sle,MONO
FOS,0.0006397777897602815,-0.3373063707249051,99,0.003139060109321869,healthy,aging,perez_sle,MONO
FOSB,1.830804509347553e-05,-0.41619718271500133,99,0.0018894242064075384,healthy,aging,perez_sle,MONO
FOSL1,0.00010819480502735402,-0.3792691733031995,99,0.0020576635609749067,healthy,aging,perez_sle,MONO
FOSL2,0.008555305643954833,-0.2629301518693392,99,0.012900146730151791,healthy,aging,perez_sle,MONO
FOXJ2,0.9519257582901426,0.00613712180565078,99,0.958582581774689,healthy,aging,perez_sle,MONO
FOXJ3,0.0053184478883426325,0.27809645994405036,99,0.008777724881619932,healthy,aging,perez_sle,MONO
FOXK1,0.0036282647168701366,0.2897266463729224,99,0.006634541196562535,healthy,aging,perez_sle,MONO
FOXK2,0.0791356574660888,0.17730770375134963,99,0.09536012280432458,healthy,aging,perez_sle,MONO
FOXN2,0.002046068481146565,0.30630492596295983,99,0.004890188569047392,healthy,aging,perez_sle,MONO
FOXN3,0.39467753981288156,-0.08648325531373678,99,0.4266284902206764,healthy,aging,perez_sle,MONO
FOXO1,0.023690818013497646,0.22725309967725632,99,0.03173467715296429,healthy,aging,perez_sle,MONO
FOXO3,0.08617545835319264,-0.17335046779392194,99,0.10341055002383116,healthy,aging,perez_sle,MONO
FOXP1,0.5860755592279538,0.055388917688941046,99,0.6205505921237159,healthy,aging,perez_sle,MONO
GABPA,0.0011125168722118737,0.3229575198432777,99,0.003943039872760721,healthy,aging,perez_sle,MONO
GATAD2A,0.001924654135819278,0.30802034749693086,99,0.004752321877013333,healthy,aging,perez_sle,MONO
GATAD2B,0.0025738619682636717,0.2997776541333373,99,0.0053629184286179315,healthy,aging,perez_sle,MONO
GLI4,0.009096403613761685,0.2609112803167235,99,0.013609164887082416,healthy,aging,perez_sle,MONO
GLMP,0.001424625890777797,0.3163125837207113,99,0.004066930335276114,healthy,aging,perez_sle,MONO
GLYR1,0.00239778802547911,0.3018089114009997,99,0.005211795859154594,healthy,aging,perez_sle,MONO
GMEB1,0.00046098454609278054,0.3454933283707884,99,0.0030224859169850782,healthy,aging,perez_sle,MONO
GMEB2,0.8984351089084318,-0.01299261508401144,99,0.9109016588788267,healthy,aging,perez_sle,MONO
GPBP1,0.008206350743105542,0.2642925805244786,99,0.012504915418065587,healthy,aging,perez_sle,MONO
GPBP1L1,0.0008494105830799646,0.33004214885000266,99,0.0034923613321656047,healthy,aging,perez_sle,MONO
GTF2B,0.00036793587105380716,0.3509987787090564,99,0.002717064893935807,healthy,aging,perez_sle,MONO
GTF2I,0.5402205375834296,-0.06228776096996523,99,0.5751701102551856,healthy,aging,perez_sle,MONO
GTF2IRD2B,0.0033572442378597576,0.2920303893716127,99,0.006323492230565324,healthy,aging,perez_sle,MONO
GTF3A,3.290459509766364e-05,0.4044864891383256,99,0.0018894242064075384,healthy,aging,perez_sle,MONO
GZF1,0.8522609014594463,0.01895633687900811,99,0.8673185145594365,healthy,aging,perez_sle,MONO
HBP1,0.0013120152370656331,0.3185420124291212,99,0.003993348898520427,healthy,aging,perez_sle,MONO
HES1,0.07473432658343884,0.17992728248373133,99,0.09081639686088772,healthy,aging,perez_sle,MONO
HES4,0.0031740594335203575,0.29368388233035003,99,0.006053835210952735,healthy,aging,perez_sle,MONO
HHEX,2.1699878220992582e-05,0.41284684679486294,99,0.0018894242064075384,healthy,aging,perez_sle,MONO
HIC2,0.0005830738635474976,0.33964727086873564,99,0.0030892029924840672,healthy,aging,perez_sle,MONO
HIF1A,0.00013600881323005913,-0.37417864441899673,99,0.002176141011680946,healthy,aging,perez_sle,MONO
HIVEP1,0.004701499499270119,0.281898874463394,99,0.008114118725794995,healthy,aging,perez_sle,MONO
HIVEP2,0.0018394430149483703,0.3092836904316965,99,0.004699622787517766,healthy,aging,perez_sle,MONO
HIVEP3,0.0028331493495017722,0.2970032539628716,99,0.005580392206099944,healthy,aging,perez_sle,MONO
HLX,0.1567640664421603,-0.143401808810948,99,0.18095411276690246,healthy,aging,perez_sle,MONO
HMBOX1,0.002330553705751859,0.30262017573656,99,0.0051630728250502715,healthy,aging,perez_sle,MONO
HMG20A,0.0006883267347287452,0.33544851346789684,99,0.003276662803336837,healthy,aging,perez_sle,MONO
HMG20B,7.528285697529981e-05,0.3871712595030081,99,0.0019325638035421688,healthy,aging,perez_sle,MONO
HMGA1,0.3967876606984275,0.0860992981472884,99,0.4279956789556072,healthy,aging,perez_sle,MONO
HMGN3,0.04245398341422555,0.20436429827091393,99,0.05339190927203912,healthy,aging,perez_sle,MONO
HOXB2,0.15586147033104802,0.14371145168711602,99,0.18027350785277843,healthy,aging,perez_sle,MONO
HSF1,9.699186131991305e-05,0.38167200202226353,99,0.0020576635609749067,healthy,aging,perez_sle,MONO
IKZF1,0.001426249874523915,0.31628161943309446,99,0.004066930335276114,healthy,aging,perez_sle,MONO
IKZF3,0.006434083632331335,-0.27212035243400695,99,0.010237657934317263,healthy,aging,perez_sle,MONO
IKZF5,0.0013551206151613362,0.3176688195183273,99,0.003993348898520427,healthy,aging,perez_sle,MONO
IRF1,0.01257090690567527,0.25000565821808474,99,0.017891500751542482,healthy,aging,perez_sle,MONO
IRF2,7.973518131660357e-05,0.3859326879983359,99,0.0019325638035421688,healthy,aging,perez_sle,MONO
IRF3,0.0005942366957128234,0.33917042083943677,99,0.0030892029924840672,healthy,aging,perez_sle,MONO
IRF4,0.7644638747833415,0.030493630445029705,99,0.7835074588526775,healthy,aging,perez_sle,MONO
IRF5,5.467489894903333e-05,0.39397720992118196,99,0.0018894242064075384,healthy,aging,perez_sle,MONO
IRF7,0.0005396478588066915,0.34158563527354757,99,0.003067897484647193,healthy,aging,perez_sle,MONO
IRF8,0.0020098680987802493,0.3068065474223521,99,0.0048354000192991,healthy,aging,perez_sle,MONO
IRF9,0.0036418619129465735,0.28961517493750183,99,0.006638330575497551,healthy,aging,perez_sle,MONO
JAZF1,0.0013219905603552924,0.31833764813085036,99,0.003993348898520427,healthy,aging,perez_sle,MONO
JDP2,0.02840360057560249,0.22035425639623216,99,0.03743815544976438,healthy,aging,perez_sle,MONO
JUN,0.000321529670503024,-0.35424383605129756,99,0.0026840737711556787,healthy,aging,perez_sle,MONO
JUNB,0.0005668996170389665,0.34035325662639876,99,0.0030892029924840672,healthy,aging,perez_sle,MONO
JUND,7.865288397286185e-06,-0.4323419622784035,99,0.0018894242064075384,healthy,aging,perez_sle,MONO
KAT7,0.001321080874449208,0.31835622670342045,99,0.003993348898520427,healthy,aging,perez_sle,MONO
KCMF1,0.0005718210972985045,0.3401365066130812,99,0.0030892029924840672,healthy,aging,perez_sle,MONO
KDM2A,0.13591418524968615,0.1509261307018316,99,0.15911904614597405,healthy,aging,perez_sle,MONO
KDM2B,0.011203601338529401,0.253938122745419,99,0.01621425721355009,healthy,aging,perez_sle,MONO
KDM5B,0.0006394649249967359,0.33731875643995185,99,0.003139060109321869,healthy,aging,perez_sle,MONO
KIN,0.0001696880105438761,0.36917481554012105,99,0.0025061613864941702,healthy,aging,perez_sle,MONO
KLF10,0.00010314603167654705,-0.3803219590821708,99,0.0020576635609749067,healthy,aging,perez_sle,MONO
KLF11,0.0019913262214888952,0.3070666474383333,99,0.0048354000192991,healthy,aging,perez_sle,MONO
KLF12,0.01321624889145296,0.248277850969067,99,0.01865823372911006,healthy,aging,perez_sle,MONO
KLF13,0.016340097140198143,0.24082784336846372,99,0.022789094316595957,healthy,aging,perez_sle,MONO
KLF16,0.10344330654793871,0.1646309244010296,99,0.12336096184598902,healthy,aging,perez_sle,MONO
KLF2,0.0542376646664611,0.19408415478213467,99,0.0673295147583655,healthy,aging,perez_sle,MONO
KLF3,0.00531314627112226,0.27812742423166714,99,0.008777724881619932,healthy,aging,perez_sle,MONO
KLF4,4.7034685715590094e-05,-0.39712937440057267,99,0.0018894242064075384,healthy,aging,perez_sle,MONO
KLF6,2.505380299461061e-05,-0.4099857466190702,99,0.0018894242064075384,healthy,aging,perez_sle,MONO
KLF7,0.0031262216054195684,0.29412976807203206,99,0.005982404135287945,healthy,aging,perez_sle,MONO
KLF9,0.007423812546220613,0.26754383072424315,99,0.011588390316051689,healthy,aging,perez_sle,MONO
KMT2A,0.010404923209574743,0.2564338443273335,99,0.015096311759987536,healthy,aging,perez_sle,MONO
KMT2B,0.7151889778994093,0.037132373710072726,99,0.7395850112568398,healthy,aging,perez_sle,MONO
L3MBTL3,0.0012654868794096433,0.31951429106028895,99,0.003993348898520427,healthy,aging,perez_sle,MONO
LCOR,0.004747322935057141,0.28160161730227273,99,0.008114118725794995,healthy,aging,perez_sle,MONO
LCORL,0.0025594916534344403,0.2999386684289447,99,0.0053629184286179315,healthy,aging,perez_sle,MONO
LEF1,0.0022918319923812165,-0.30309702576585884,99,0.005116648169037135,healthy,aging,perez_sle,MONO
LIN54,0.0005045924922164363,0.3432577068048551,99,0.0030224859169850782,healthy,aging,perez_sle,MONO
LYL1,4.9806098952855496e-05,0.395934152898564,99,0.0018894242064075384,healthy,aging,perez_sle,MONO
MAF,0.001920395361190875,0.3080822760721645,99,0.004752321877013333,healthy,aging,perez_sle,MONO
MAFB,0.1304279704011592,0.15305028083234445,99,0.1530071506131725,healthy,aging,perez_sle,MONO
MAFF,0.0006038119149897643,-0.33876788510041833,99,0.0030892029924840672,healthy,aging,perez_sle,MONO
MAFG,0.3099551964175037,-0.10308011347634431,99,0.3407462335021867,healthy,aging,perez_sle,MONO
MAX,0.001307203371834367,0.31864109814949504,99,0.003993348898520427,healthy,aging,perez_sle,MONO
MAZ,0.05809023991812713,0.19112396888596805,99,0.07195694235019619,healthy,aging,perez_sle,MONO
MBD1,0.0015945130258515374,0.31323473353160086,99,0.004311922548781622,healthy,aging,perez_sle,MONO
MBD2,0.001419116889744373,0.3164178622986084,99,0.004066930335276114,healthy,aging,perez_sle,MONO
MBD4,0.002363698842162891,0.3022176399975416,99,0.005196528752235975,healthy,aging,perez_sle,MONO
MBD6,0.05930220054968158,0.1902260045450807,99,0.07330057406999267,healthy,aging,perez_sle,MONO
MBNL2,0.0038889169500302906,0.28765203910259646,99,0.0069782434991197744,healthy,aging,perez_sle,MONO
MECP2,0.0016440963602115581,0.31239250490842374,99,0.004384256960564155,healthy,aging,perez_sle,MONO
MEF2A,0.7529724078616635,0.032029459110823236,99,0.7744859052291396,healthy,aging,perez_sle,MONO
MEF2C,0.0026112284602710593,0.29936273267927216,99,0.0053629184286179315,healthy,aging,perez_sle,MONO
MEF2D,0.004831393106807559,0.2810628386977403,99,0.008160945541117754,healthy,aging,perez_sle,MONO
MGA,0.0017861401132456141,0.31010114762478014,99,0.004613527826141137,healthy,aging,perez_sle,MONO
MLX,0.0002665989626497135,0.3586965006105942,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
MLXIP,0.7313890497879589,-0.034933909289279565,99,0.7549822449424092,healthy,aging,perez_sle,MONO
MNT,0.006539089321263046,0.27160634525956795,99,0.0103475699149657,healthy,aging,perez_sle,MONO
MTERF1,0.002858013369443548,0.2967493468044137,99,0.005580392206099944,healthy,aging,perez_sle,MONO
MTERF3,0.004744447355337064,0.28162019587484277,99,0.008114118725794995,healthy,aging,perez_sle,MONO
MTERF4,0.004380006896759737,0.28406018173904707,99,0.0076683403420474425,healthy,aging,perez_sle,MONO
MTF1,0.0003540585997960753,0.3519277073375605,99,0.002717064893935807,healthy,aging,perez_sle,MONO
MTF2,0.0016426183169961075,0.3124172763385172,99,0.004384256960564155,healthy,aging,perez_sle,MONO
MXD1,0.008374471770502585,-0.263629944769479,99,0.01266061873965745,healthy,aging,perez_sle,MONO
MXD3,0.000511176918762838,0.34293567821364035,99,0.0030224859169850782,healthy,aging,perez_sle,MONO
MXD4,0.007566127067390799,0.26693073782943044,99,0.011746871134277899,healthy,aging,perez_sle,MONO
MXI1,0.0023432519274861085,0.30246535429847604,99,0.005171314598590032,healthy,aging,perez_sle,MONO
MYBL1,0.07164530948284689,-0.18184087545844987,99,0.08761719376246244,healthy,aging,perez_sle,MONO
MYC,0.6093939911552482,-0.05197665319356912,99,0.6428771774824596,healthy,aging,perez_sle,MONO
MYCL,0.21891335200193943,-0.12466222194525751,99,0.24870629339865308,healthy,aging,perez_sle,MONO
MYNN,0.0009669358448807558,0.32666084864224754,99,0.0036799428337923575,healthy,aging,perez_sle,MONO
MYSM1,0.002574416120177542,0.29977146127581394,99,0.0053629184286179315,healthy,aging,perez_sle,MONO
MZF1,0.0014014258450224296,0.3167584694623932,99,0.004056388375542309,healthy,aging,perez_sle,MONO
NACC2,0.008932343092690608,0.2615119874964895,99,0.013398514639035911,healthy,aging,perez_sle,MONO
NCOA1,0.008297108997574909,0.26393339478812367,99,0.01259097809481987,healthy,aging,perez_sle,MONO
NCOA2,0.029375754811631904,0.2190537563163263,99,0.03863112961529675,healthy,aging,perez_sle,MONO
NCOA3,0.019576220751872594,0.23431295725388787,99,0.02672014965184506,healthy,aging,perez_sle,MONO
NFAT5,0.15456855980916223,0.14415733742879805,99,0.1791378077466347,healthy,aging,perez_sle,MONO
NFATC1,0.0003894939481277812,0.34961777148134693,99,0.0028398546091342016,healthy,aging,perez_sle,MONO
NFATC2,0.009907328442937088,-0.25807495157102417,99,0.01459493908729351,healthy,aging,perez_sle,MONO
NFATC3,0.0021681789190596745,0.30467001157679247,99,0.004936249238649694,healthy,aging,perez_sle,MONO
NFE2,0.9850020803966371,0.001913592974718558,99,0.9850020803966371,healthy,aging,perez_sle,MONO
NFE2L1,0.00047234848384610347,0.3448926211910224,99,0.0030224859169850782,healthy,aging,perez_sle,MONO
NFE2L2,0.03773111593981317,0.20916376285151875,99,0.04808213004719554,healthy,aging,perez_sle,MONO
NFE2L3,0.012858869593615676,0.24922535817014124,99,0.0182431253347848,healthy,aging,perez_sle,MONO
NFIA,0.0018778567889707201,0.3087077546820239,99,0.004709075048438713,healthy,aging,perez_sle,MONO
NFIC,0.03248844226952819,0.21512129178899206,99,0.04205245561179379,healthy,aging,perez_sle,MONO
NFIL3,7.20134694489415e-05,-0.38812495956160575,99,0.0019325638035421688,healthy,aging,perez_sle,MONO
NFKB1,0.0678380209757707,-0.18429324703770086,99,0.08331492554806806,healthy,aging,perez_sle,MONO
NFKB2,0.08570930250796263,-0.17360437495237974,99,0.1030658836003893,healthy,aging,perez_sle,MONO
NFX1,0.001870365736693396,0.30881922611744445,99,0.004709075048438713,healthy,aging,perez_sle,MONO
NFXL1,0.1477043483561334,0.14657255186290882,99,0.1718741508144098,healthy,aging,perez_sle,MONO
NFYA,0.0010031373053633439,0.3256947628686032,99,0.0036802999228616948,healthy,aging,perez_sle,MONO
NFYB,0.0002921548964392918,0.3565290004774178,99,0.0025744109395550462,healthy,aging,perez_sle,MONO
NFYC,8.149039414359415e-05,0.38546203082656055,99,0.0019325638035421688,healthy,aging,perez_sle,MONO
NME2,0.00674056207094685,-0.2706402594859237,99,0.010637160966754482,healthy,aging,perez_sle,MONO
NR1D1,0.010169425067692224,0.25720175866023026,99,0.014942828670894696,healthy,aging,perez_sle,MONO
NR1D2,0.0047234071469713,0.2817564387403567,99,0.008114118725794995,healthy,aging,perez_sle,MONO
NR1H2,0.00026891735027390957,0.35849213631232324,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
NR2C1,0.028126379412242615,0.22073202070515713,99,0.03715778564553153,healthy,aging,perez_sle,MONO
NR2C2,0.0024365355243703046,0.30135063994427097,99,0.00521726565813121,healthy,aging,perez_sle,MONO
NR3C1,0.005553117701150479,0.276752609861481,99,0.009082784352943352,healthy,aging,perez_sle,MONO
NR4A1,0.6339777345450566,-0.04844053154772997,99,0.6651569673915347,healthy,aging,perez_sle,MONO
NR4A2,0.00026976500222389776,-0.3584178220220429,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
NR4A3,0.03405841598799254,-0.2132572416744604,99,0.04398575697103969,healthy,aging,perez_sle,MONO
NRF1,0.0007416565155743993,0.33354111335070163,99,0.00334471577254985,healthy,aging,perez_sle,MONO
OLIG1,0.00011074230970524674,0.37875516612876053,99,0.0020576635609749067,healthy,aging,perez_sle,MONO
PA2G4,0.00012193989121734248,0.376618630283201,99,0.0021061476624156046,healthy,aging,perez_sle,MONO
PBX2,0.0012406405384250033,0.320046876807298,99,0.003993348898520427,healthy,aging,perez_sle,MONO
PBX3,0.0030790318083276317,0.2945756538137141,99,0.0059315127812599195,healthy,aging,perez_sle,MONO
PHF1,0.0012303720524299783,0.32026981967813895,99,0.003993348898520427,healthy,aging,perez_sle,MONO
PHF19,0.002138925031336856,0.305053968743241,99,0.004921223674980319,healthy,aging,perez_sle,MONO
PHF20,0.0010176257598187091,0.32531699855967827,99,0.003709825554782129,healthy,aging,perez_sle,MONO
PHF21A,0.014353440120628067,0.2454043650782275,99,0.020164832949955528,healthy,aging,perez_sle,MONO
PIN1,5.185419556300752e-06,0.4400087198923245,99,0.0018894242064075384,healthy,aging,perez_sle,MONO
PKNOX1,0.0009960810139447748,0.3258805485943041,99,0.0036802999228616948,healthy,aging,perez_sle,MONO
PLAGL1,0.015949224612116196,0.24168865056421088,99,0.022297945088783806,healthy,aging,perez_sle,MONO
PLAGL2,0.002638864509712718,0.2990592826606274,99,0.005383675747658601,healthy,aging,perez_sle,MONO
PLSCR1,0.627047366076938,-0.049431388751467735,99,0.6602911935289146,healthy,aging,perez_sle,MONO
POGK,0.0019812379563531324,0.3072090831613706,99,0.0048354000192991,healthy,aging,perez_sle,MONO
POU2F1,0.0027869783615289364,0.2974801039921704,99,0.005573956723057873,healthy,aging,perez_sle,MONO
POU2F2,0.010404923209574743,0.2564338443273335,99,0.015096311759987536,healthy,aging,perez_sle,MONO
PPARA,0.7572292382001987,0.03145971621867402,99,0.7774760092750703,healthy,aging,perez_sle,MONO
PRDM1,0.007907595671003046,-0.265500187741534,99,0.012211193315007385,healthy,aging,perez_sle,MONO
PRDM10,0.0009000038814220845,0.3285372844718259,99,0.003575187832407729,healthy,aging,perez_sle,MONO
PRDM2,0.006889911463308486,0.2699404665857839,99,0.010838753953517176,healthy,aging,perez_sle,MONO
PRDM4,0.0002767079012901325,0.3578171148422769,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
PREB,0.00020593558551086977,0.3647283438383478,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
PRMT3,0.0009273060736752976,0.32775698442388246,99,0.003608974989438996,healthy,aging,perez_sle,MONO
PRR12,0.023391334106652964,0.2277299497065551,99,0.031553649755110325,healthy,aging,perez_sle,MONO
PURA,0.0002637442352505402,0.3589504077690519,99,0.0025717391320280113,healthy,aging,perez_sle,MONO
PURB,0.5326199041809986,-0.06345821104188046,99,0.5681278977930652,healthy,aging,perez_sle,MONO
RARA,0.00012797772254261486,0.37554107307413614,99,0.0021061476624156046,healthy,aging,perez_sle,MONO
RBAK,0.24531007490852536,0.11785627152708374,99,0.27760039911062984,healthy,aging,perez_sle,MONO
RBCK1,7.407832720591539e-05,0.3875180595243164,99,0.0019325638035421688,healthy,aging,perez_sle,MONO
RBPJ,0.013635586416910412,0.24719410090247884,99,0.019203173046798038,healthy,aging,perez_sle,MONO
RBSN,0.0005235403127674613,0.3423411638913977,99,0.003046052728828866,healthy,aging,perez_sle,MONO
REL,0.27342306414543016,-0.11114321397176039,99,0.3058090969859568,healthy,aging,perez_sle,MONO
RELA,0.0009610193934062834,0.3268218629378549,99,0.0036799428337923575,healthy,aging,perez_sle,MONO
RELB,0.050398044692913105,-0.19721154783143194,99,0.06283392585090465,healthy,aging,perez_sle,MONO
REPIN1,0.3364266596776777,0.0976180131407399,99,0.3684063801793581,healthy,aging,perez_sle,MONO
REST,0.002097093429184598,0.3056113259203434,99,0.004921223674980319,healthy,aging,perez_sle,MONO
REXO4,0.0008052802360071596,0.33142315607771217,99,0.003487529443158826,healthy,aging,perez_sle,MONO
RFX1,0.008306548048665886,0.26389623764298353,99,0.01259097809481987,healthy,aging,perez_sle,MONO
RFX2,0.0012919723491486065,-0.31895693388318647,99,0.003993348898520427,healthy,aging,perez_sle,MONO
RFX3,0.006121958717242463,0.27369333824494063,99,0.009837856801349493,healthy,aging,perez_sle,MONO
RFX5,0.02103200814309506,0.23168099280645946,99,0.02857178464722348,healthy,aging,perez_sle,MONO
RFX7,0.04138417519386611,0.20541089119236197,99,0.05227474761330456,healthy,aging,perez_sle,MONO
RLF,0.00807338793103189,0.26482516627148767,99,0.012367743213495661,healthy,aging,perez_sle,MONO
RORA,0.03620390616171348,-0.21082344866777952,99,0.04644420924086184,healthy,aging,perez_sle,MONO
RREB1,0.005853294730872792,0.275105309760267,99,0.009497176802768249,healthy,aging,perez_sle,MONO
RUNX1,0.2571407806694328,-0.11497039992119751,99,0.2898494905393215,healthy,aging,perez_sle,MONO
