source,target,weight
ADNP,B2M,-0.07969713324089371
ADNP,EIF1,-0.03976775195134015
ADNP,FAU,-0.04642513510813455
ADNP,FTH1,-0.035577351726359396
ADNP,FTL,-0.03814042092822445
ADNP,HLA-B,-0.0461359744790799
ADNP,IL32,-0.057930153875296306
ADNP,MT-CO2,-0.03554173370418695
ADNP,RPL10,-0.0528055028865034
ADNP,RPL11,-0.043090950440166004
ADNP,RPL13,-0.04048435860031665
ADNP,RPL13A,-0.0349963749878925
ADNP,RPL15,-0.0368356611934333
ADNP,RPL19,-0.04405989815056965
ADNP,RPL21,-0.0397818157404814
ADNP,RPL23A,-0.048798060486002354
ADNP,RPL26,-0.051461314548579704
ADNP,RPL28,-0.04571774835556945
ADNP,RPL3,-0.03824537323559225
ADNP,RPL32,-0.04215207387213575
ADNP,RPL34,-0.04901034261265555
ADNP,RPL41,-0.04963581168884795
ADNP,RPLP1,-0.04168123937863745
ADNP,RPLP2,-0.042768432788701155
ADNP,RPS14,-0.04978053442934305
ADNP,RPS15,-0.0511084774586307
ADNP,RPS15A,-0.0500262133973285
ADNP,RPS18,-0.042555715863086804
ADNP,RPS19,-0.051233892009309605
ADNP,RPS2,-0.039057517718514054
ADNP,RPS27,-0.0591592402946929
ADNP,RPS27A,-0.056691942682714894
ADNP,RPS28,-0.04558904135476285
ADNP,RPS29,-0.037557127009576446
ADNP,RPS3,-0.05128128761073065
ADNP,RPS4X,-0.043577600165533095
ADNP,TMSB10,-0.04838850966805295
ADNP,TMSB4X,-0.07251200826492055
ADNP2,ACTB,-0.0452497083443717
ADNP2,B2M,-0.06769497419607637
ADNP2,IL32,-0.04655768266738353
ADNP2,PFN1,-0.054374436264709655
ADNP2,RPL10,-0.03565020210187085
ADNP2,RPL34,-0.037123918519829796
ADNP2,RPS14,-0.0348932846542067
ADNP2,RPS15,-0.0337439566251743
ADNP2,RPS15A,-0.0358055977482215
ADNP2,RPS19,-0.036219323262938904
ADNP2,RPS27,-0.04194512671482265
