source,target,weight
ADNP,ACTB,-0.0861053384276152
ADNP,ATP5MC2,-0.0676855248659039
ADNP,B2M,-0.08309075199012804
ADNP,EIF1,-0.082002810264138
ADNP,FTL,-0.10557192391485666
ADNP,LGALS1,-0.0496442467302186
ADNP,MT-CO1,-0.06580513529213344
ADNP,MT-CO2,-0.0666065748760066
ADNP,MT-CO3,-0.06257348137321975
ADNP,PTMA,-0.08663277511668065
ADNP,RNASEK,-0.07175121994942295
ADNP,RPL13,-0.07971175505455513
ADNP,RPL18,-0.09343073411553615
ADNP,RPL18A,-0.07392111664689477
ADNP,RPL22,-0.07670371723679495
ADNP,RPL26,-0.07825729013851147
ADNP,RPL32,-0.09071265989029104
ADNP,RPL35A,-0.07587375216917559
ADNP,RPL36,-0.07618994673034965
ADNP,RPL6,-0.08085642684897654
ADNP,RPS12,-0.10863729642327015
ADNP,RPS14,-0.08976365296345785
ADNP,RPS24,-0.08936172589063761
ADNP,RPS7,-0.08851271880690495
ADNP,RPS8,-0.09884197252769825
ADNP,SERF2,-0.08141319222760096
ADNP,TYROBP,-0.09120665153088692
AEBP2,MYL6,-0.07671916254464345
AEBP2,RPL10,-0.07353963219868066
AEBP2,RPL36,-0.0717093410494221
AEBP2,RPL37,-0.0903884070297088
AEBP2,RPS15,-0.07690144459399877
AEBP2,RPS18,-0.0519281725543788
AEBP2,RPS7,-0.08496699629156165
AHR,AAK1,0.0521910074872539
AHR,ACTB,-0.19412860814628596
AHR,AHNAK,0.1103506209970229
AHR,AKIRIN2,0.0625658262104566
AHR,ALDOA,-0.07391119344886775
AHR,AP3B1,0.048450509442171
AHR,ARPC2,-0.09514139339086364
AHR,ASH1L,0.057578119592932145
AHR,ASPH,0.0557550777339999
AHR,ATF3,0.13076977988462418
AHR,ATP5F1E,-0.0828347603126051
AHR,ATP6V0A1,0.0462845220654962
AHR,ATP6V0C,-0.09572056160924236
AHR,B4GALT1,0.07398372134644796
AHR,BACH1,0.08090080227804043
AHR,BAZ2B,0.0711141911753348
AHR,BCLAF1,0.06903449174701266
AHR,BHLHE40,0.09989435165749581
AHR,BLOC1S1,-0.059504110401374447
AHR,CALM2,-0.08850266460149556
AHR,CAMK2D,0.0737231307399706
AHR,CCDC88A,0.0592410988061058
AHR,CCNL1,0.08663448089574703
AHR,CDC42SE2,0.055058915967792554
AHR,CEBPB,-0.06721078311497419
AHR,CELF1,0.0493617283193272
AHR,CFL1,-0.10336281877279778
AHR,CHD1,0.0581784334378639
AHR,CLIC1,-0.0588900025790951
AHR,COX4I1,-0.05121160109283065
AHR,COX5B,-0.0721216558026854
AHR,COX6A1,-0.06970522190822989
AHR,COX7A2,-0.0614721666360999
AHR,CSTB,-0.07670006881377077
AHR,CTNNB1,0.10614956003981015
AHR,CTSL,-0.0768512393230854
AHR,CYBA,-0.12060388620519447
AHR,DRAP1,-0.09004648658422097
AHR,DSE,0.06521946405282963
AHR,DUSP6,0.09316208209144139
AHR,FAM110A,-0.09122185130307045
AHR,FAU,-0.09955668322349555
AHR,FKBP1A,-0.06708070350139896
AHR,FKBP5,0.07014781477462326
AHR,FNDC3B,0.09855184052660985
AHR,FOXN3,0.06318580943460245
AHR,FTL,-0.16538070572901478
AHR,HBEGF,0.06836612231873403
AHR,HELZ,0.05001935135305425
AHR,HEXB,0.06774464963122989
AHR,HIF1A,0.0860467159284526
AHR,HIPK1,0.054248024482126754
AHR,HIPK3,0.05471405130896345
AHR,HLA-B,-0.08473390269803255
AHR,HLA-E,-0.11352492763269939
AHR,ICAM1,0.09569238230672261
AHR,IER3,0.11717962711107051
AHR,IRF2BP2,0.08289876468013437
AHR,JARID2,0.10363931030678224
AHR,JMJD1C,0.10660409705865487
AHR,KDM2A,0.0550401631271278
AHR,KLF10,0.08140572232532467
AHR,LDLR,0.09910019430940348
AHR,LRRC25,-0.1039411069066089
AHR,MAFF,0.07825309006381645
AHR,MALT1,0.0675858122551274
AHR,MAP3K2,0.06457484575887046
AHR,MAP3K20,0.0473505594190122
AHR,MAPK6,0.06557938718064764
AHR,MBNL1,0.09011403131125434
AHR,MT-ND6,0.05326202367570105
AHR,MT2A,-0.06521955869679305
AHR,MXD1,0.06503835336521926
AHR,MYADM,0.11690714214305693
AHR,MYCBP2,0.05046261051479605
AHR,MYL12A,-0.08064669085542753
AHR,NABP1,0.053919435711837355
AHR,NAMPT,0.12111714943781647
AHR,NDUFA4,-0.07581237025264705
AHR,NFIL3,0.07812172279459635
AHR,NFKB1,0.09656373240979423
AHR,NFKBIA,0.11123650845351969
AHR,NLRP3,0.1291302049896568
AHR,NPC2,-0.08338588015067169
AHR,NUMB,0.05274871821484605
AHR,PELI1,0.07745881124966317
AHR,PHACTR2,0.0599975593910425
AHR,PHLDA1,0.0996877175655962
AHR,PLK3,0.06949488989769946
AHR,PNP,0.07129925273708955
AHR,PNRC1,0.09606310952726366
AHR,PPIF,0.10561981376833124
AHR,PPP1R15A,0.09417596563372517
AHR,PSME1,-0.08339735909594476
AHR,PSME2,-0.0568570179334614
AHR,PSME4,0.04765087740484985
AHR,PTMA,-0.09131368638903499
AHR,PTPN12,0.0631930349453524
AHR,QKI,0.08808412965580603
AHR,RALGDS,0.0641837299691705
AHR,RANBP2,0.05760638056799133
AHR,RHOA,-0.0842863614096166
AHR,RHOC,-0.1283376532492628
AHR,RNASET2,-0.07389211926436468
AHR,RNF19B,0.06653204435004463
AHR,RPL10A,-0.0577143525508625
AHR,RPL15,-0.08068178255186706
AHR,RPL18A,-0.09319847112045175
AHR,RPL21,-0.12191955991398305
AHR,RPL23A,-0.065031139329513
AHR,RPL26,-0.0916154448022825
AHR,RPL28,-0.09650834088724365
AHR,RPL35A,-0.05773663486455955
AHR,RPL36,-0.055060141414954446
AHR,RPL8,-0.12386496299295936
AHR,RPS13,-0.06990359574490015
AHR,RPS15,-0.08404566859944096
AHR,RPS18,-0.0764515576234989
AHR,RPS2,-0.0878371291655599
AHR,RPS26,-0.08381962726273115
AHR,RPS27,-0.11609414890767326
AHR,RPS27A,-0.08468692612285375
AHR,RPS29,-0.0784675413823116
AHR,RPS3,-0.07157762435343376
AHR,SERF2,-0.1061454197423178
AHR,SERPINA1,-0.12993182706511955
AHR,SFPQ,0.0747165604599638
AHR,SGK1,0.12793467207815645
AHR,SGK3,0.05394973144378565
AHR,SLC25A6,-0.0653243736415212
AHR,SMAD3,0.08394067933615645
AHR,SOD2,0.0834335399056942
AHR,SPAG9,0.09487017058002489
AHR,SPI1,-0.08877730073390155
AHR,SRP14,-0.05756255438811035
AHR,STK17B,0.0658533982752873
AHR,TANK,0.06720578734673895
AHR,TBL1X,0.05636575765051275
AHR,TIPARP,0.0982236514548855
AHR,TMSB10,-0.11172874883981658
AHR,TMX4,0.047277854983251655
AHR,TNFAIP3,0.14440280555062843
AHR,TOP1,0.0488921401922758
AHR,TPM4,0.08756647993633031
AHR,TRIB1,0.08673864264861236
AHR,TTC7A,0.08208697278148167
AHR,TXNIP,-0.1256827026133555
AHR,UBAC2,0.0785466748608197
AHR,UBC,-0.056262953868715396
AHR,UQCR10,-0.048935034778657405
AHR,USP34,0.049612841078436054
AHR,WDR74,0.052975251118821745
AHR,ZC3H12A,0.07019288204358484
AHR,ZFHX3,0.06339384842453974
AHR,ZFP36L1,0.08135755065260825
ARID3A,ACTB,-0.06975875982186906
ARID3A,ATP5F1E,-0.06853944109824389
ARID3A,B2M,-0.0758778573695952
ARID3A,CD74,-0.07408707060692929
ARID3A,COX4I1,-0.0464220049997236
ARID3A,CYBA,-0.05668875677676285
ARID3A,EEF1A1,-0.07159450309882555
ARID3A,EIF1,-0.06640806870689593
ARID3A,FOS,-0.0787079476505676
