source,target,weight
ADNP,ACTB,-0.04977227805981465
ADNP,B2M,-0.07846950757140046
ADNP,EEF1A1,-0.0681630729553062
ADNP,EIF1,-0.0418796536245641
ADNP,FTL,-0.0382072270209106
ADNP,MT-CO2,-0.03616814768308525
ADNP,PTMA,-0.05171710479081635
ADNP,RPL13,-0.07428664079671625
ADNP,RPL18,-0.0617204613052675
ADNP,RPL18A,-0.06711359685708145
ADNP,RPL26,-0.06849440837686625
ADNP,RPL32,-0.07591485252038105
ADNP,RPL35A,-0.06753968026982304
ADNP,RPL36,-0.059478898766617605
ADNP,RPL6,-0.05727488370639895
ADNP,RPL9,-0.0481268980058857
ADNP,RPS12,-0.06973513184175925
ADNP,RPS14,-0.0744673272158024
ADNP,RPS16,-0.049733678285623154
ADNP,RPS20,-0.037797525109633745
ADNP,RPS29,-0.0513231941617473
ADNP,RPS6,-0.059727683300675155
ADNP,RPS7,-0.06108887973952425
ADNP,RPS8,-0.06353997120321944
AEBP2,NACA,-0.0767187025317877
AEBP2,RPL10,-0.08656664528795997
AEBP2,RPL23A,-0.063201347548539
AEBP2,RPL3,-0.06181883263229243
AEBP2,RPL36,-0.07264644498944937
AEBP2,RPL37,-0.09298975499927806
AEBP2,RPLP0,-0.0685027012557146
AEBP2,RPS15,-0.08124526985728063
AEBP2,RPS16,-0.05309492226443557
AEBP2,RPS18,-0.07387819584554854
AEBP2,RPS2,-0.06345498480385094
AEBP2,RPS7,-0.07082676921022876
AHR,ACTB,-0.05124868509957195
AHR,AFF1,0.042701415821022604
AHR,AHNAK,0.11080614276855837
AHR,ARID5B,0.044871899994001464
AHR,ATP5F1E,-0.0506041285200179
AHR,ATP5MC2,-0.05715675334197069
AHR,ATXN1,0.06757335391259045
AHR,BHLHE40,0.08772306885682264
AHR,BTG1,-0.054028109378216
AHR,C12orf57,-0.08237510553413979
AHR,CANX,0.038947902947462754
AHR,CAPG,0.06461259792557605
AHR,CASP8,0.04974957120535385
AHR,CAST,0.05240149980887207
AHR,CCR7,-0.08831462123717135
AHR,CLDND1,0.0589090919945214
AHR,CLIC1,0.0603369367416286
AHR,CORO7,0.046675661860703946
AHR,COX4I1,-0.08890101130422426
AHR,CTSH,0.060282205358431
AHR,DIAPH1,0.0471410046007812
AHR,DNAJA1,0.0466323371326058
AHR,EEF1A1,-0.10243963419138326
AHR,EEF1D,-0.09121837854043136
AHR,EIF3A,0.0556624039734533
AHR,ELOVL5,0.04724516456373485
