source,target,weight
ADNP,ACTB,-0.04977227805981465
ADNP,B2M,-0.07846950757140046
ADNP,CD3E,-0.037591428046462
ADNP,CD52,-0.0456000236203533
ADNP,EEF1A1,-0.0681630729553062
ADNP,EIF1,-0.0418796536245641
ADNP,FAU,-0.0619722997638959
ADNP,FTH1,-0.0405885361447759
ADNP,FTL,-0.0382072270209106
ADNP,HLA-B,-0.04878747500449545
ADNP,HLA-C,-0.040833595420918606
ADNP,MT-CO2,-0.03616814768308525
ADNP,MYL12A,-0.03956509467166475
ADNP,PFDN5,-0.041171627262893654
ADNP,PFN1,-0.04007618391960635
ADNP,PRKCA,0.0373900965868048
ADNP,PTMA,-0.05171710479081635
ADNP,RPL10,-0.08000418078946145
ADNP,RPL10A,-0.05108855857867095
ADNP,RPL11,-0.0747682267159932
ADNP,RPL12,-0.0646290230377671
ADNP,RPL13,-0.07428664079671625
ADNP,RPL13A,-0.05622934131715055
ADNP,RPL14,-0.0581552079041365
ADNP,RPL15,-0.0517619386703553
ADNP,RPL18,-0.0617204613052675
ADNP,RPL18A,-0.06711359685708145
ADNP,RPL19,-0.06749611659115284
ADNP,RPL21,-0.056595843508027655
ADNP,RPL23A,-0.060685454817725804
ADNP,RPL26,-0.06849440837686625
ADNP,RPL27,-0.03790668330961115
ADNP,RPL28,-0.0681287996500422
ADNP,RPL29,-0.05919253010528025
ADNP,RPL3,-0.056180553768825844
ADNP,RPL30,-0.07011967236854236
ADNP,RPL31,-0.048206475168736204
ADNP,RPL32,-0.07591485252038105
ADNP,RPL34,-0.0772218765995658
ADNP,RPL35,-0.0509413567080208
ADNP,RPL35A,-0.06753968026982304
ADNP,RPL36,-0.059478898766617605
ADNP,RPL39,-0.06946855730418845
ADNP,RPL41,-0.0643870838285199
ADNP,RPL6,-0.05727488370639895
ADNP,RPL7,-0.0480642805891085
ADNP,RPL8,-0.05692408403411975
ADNP,RPL9,-0.0481268980058857
ADNP,RPLP1,-0.06586685496698715
ADNP,RPLP2,-0.0645460417074285
ADNP,RPS12,-0.06973513184175925
ADNP,RPS13,-0.06662894389721315
ADNP,RPS14,-0.0744673272158024
ADNP,RPS15,-0.0719797031555086
ADNP,RPS15A,-0.0745315933553148
ADNP,RPS16,-0.049733678285623154
ADNP,RPS18,-0.0704876825461541
ADNP,RPS19,-0.0706860593874917
ADNP,RPS2,-0.05992051077279315
ADNP,RPS20,-0.037797525109633745
ADNP,RPS23,-0.0689871194048504
