source,target,weight
ADNP,B2M,-0.03407271468512375
ADNP,B4GALT1,0.030351669370624897
ADNP,C16orf54,0.030704206145809147
ADNP,C1orf56,0.045672860468491144
ADNP,CDC42,0.0429829511939183
ADNP,CDC42SE1,0.0303072713154625
ADNP,HNRNPH1,0.047638660982905
ADNP,MDM4,0.0337398085442275
ADNP,SET,0.03725948256138585
AHR,B2M,-0.044709844517331954
AHR,COTL1,0.03724957640514085
AHR,FOS,0.0603671835792519
AHR,FOSB,0.0585699484646473
AHR,GPR183,0.0443665285313334
AHR,GZMB,-0.060974505998371696
AHR,GZMH,-0.0557497594327491
AHR,LTB,0.04671209904946135
AHR,NKG7,-0.050129064759672
AHR,RCAN3,0.036371187964385696
AHR,SMCHD1,0.0331716017348713
AHR,TNFAIP3,0.0715846045739638
AKAP8,NFKBIA,0.02824415840209915
AKAP8,PIK3R1,0.0311832079095554
AKAP8,RPS27,-0.0370823166195943
AKAP8,TNFAIP3,0.042438838760806334
AKNA,A2M,0.08288575487760119
AKNA,ABHD2,0.0482009934404899
AKNA,ABI3,0.05021801471225545
AKNA,ACAP2,0.035835248119964996
AKNA,ACIN1,0.0453729558507053
AKNA,ADAR,0.056291017135066096
AKNA,ADGRE5,0.06065943864269668
AKNA,ADGRG1,0.08401697340389921
AKNA,ADGRG5,0.06162233999901665
AKNA,AIF1,-0.092589971873835
AKNA,AKAP9,0.03306560897980465
AKNA,ANXA6,0.056315018480437976
AKNA,AOAH,0.07751983437742302
AKNA,APLP2,0.051777330864402546
AKNA,APMAP,0.07584963431916708
AKNA,APOL6,0.051238307535784275
AKNA,ARF1,0.05051344855015516
AKNA,ARFGAP3,0.034911589667861745
AKNA,ARFGEF1,0.038728403922270144
AKNA,ARHGAP30,0.0572790018584733
AKNA,ARHGDIA,0.048343053289929175
AKNA,ARID4B,0.0470253980065297
AKNA,ARID5B,0.05733974753111382
AKNA,ARL6IP1,0.043827559900329806
AKNA,ARPC2,0.0686205178724394
AKNA,ARPC4,0.0471062862928268
AKNA,ARPC5L,0.0571184867951914
AKNA,ASH1L,0.0348856813336939
AKNA,ATAD2B,0.03421318496183435
AKNA,B2M,0.09628074203612257
AKNA,B4GALT1,0.0865138429575129
AKNA,BAZ2A,0.04549773511402558
AKNA,BRD2,0.0485921215794047
AKNA,BSG,0.041560701816411846
AKNA,BTF3,-0.09390228176302534
AKNA,BTN3A1,0.045247512696803736
AKNA,BTN3A2,0.0468436313182155
AKNA,BZW1,0.06012954198867775
AKNA,C12orf57,-0.0809780377768482
AKNA,CALR,0.0621507594095246
AKNA,CAP1,0.04417092084733085
AKNA,CAPNS1,0.04157366323631693
AKNA,CASP8,0.059290738458132576
AKNA,CCR7,-0.09395656360322571
AKNA,CD27,-0.0850775481326022
AKNA,CD58,0.0607788522893814
AKNA,CDC42SE1,0.0610249420115773
AKNA,CDK13,0.05127745172488587
AKNA,CDK2AP2,0.036555313341737
AKNA,CDKN2D,0.0373193454590441
AKNA,CEBPB,0.03194346576835615
AKNA,CFLAR,0.06742398730132648
AKNA,CHD9,0.03359642316693685
AKNA,CLIC1,0.07254791284390723
AKNA,CLIP1,0.044229715179159
AKNA,CLTC,0.05300108142740873
AKNA,COMMD6,-0.06768773810328864
AKNA,COX4I1,-0.09400186940912125
AKNA,CPD,0.0630939620634738
AKNA,CSNK1D,0.043134695514288196
AKNA,CST7,0.13099063750123774
AKNA,CX3CR1,0.0827760902106252
AKNA,CYBA,0.07867389308826865
AKNA,CYTH1,0.053788220881461034
AKNA,DDX5,0.06685471618616823
AKNA,DENND4C,0.0542706553415879
AKNA,DGKZ,0.04413526521513385
AKNA,DNAJC1,0.057324599365552176
AKNA,DNM2,0.047243213841205424
AKNA,DOCK8,0.05168105517609234
AKNA,DPYD,0.04022215431613295
AKNA,DSTN,0.04735440398461885
AKNA,DYRK1A,0.04846298296820945
AKNA,EEF1A1,-0.11106456783291334
AKNA,EEF1D,-0.0720355715093315
AKNA,EFCAB14,0.05316596841356584
AKNA,EIF4G2,0.05217256123940134
AKNA,EIF4G3,0.0670046269626956
AKNA,EML4,0.05266443699356127
AKNA,EMP3,0.0510265200218167
AKNA,ERBIN,0.042766571310666635
AKNA,ERN1,0.05224909629811082
AKNA,EZR,0.06482050637851645
AKNA,FAM53B,0.05695096637839577
AKNA,FAU,-0.14405225219252896
AKNA,FMNL1,0.06286498160188755
AKNA,FNBP1,0.0528437341062957
AKNA,GAK,0.04478303698519375
AKNA,GAPDH,0.06492891481927603
AKNA,GBF1,0.04753735499397935
AKNA,GLG1,0.041649463592016996
AKNA,GLUL,0.05198954530009183
AKNA,GNA13,0.056894078177759703
AKNA,GNLY,0.09561481208546525
AKNA,GNPTAB,0.047209573237756375
AKNA,GOLGB1,0.03489529858189397
AKNA,GSE1,0.04818152834212851
AKNA,GSTP1,0.04592786546609263
AKNA,GUK1,0.04720814077932234
AKNA,GZMM,0.07002079339151915
AKNA,HCLS1,0.0418960663056906
AKNA,HCST,0.05862753594421037
AKNA,HECTD1,0.027871678587571398
AKNA,HELZ,0.0547910602645855
AKNA,HERC1,0.04853161617589057
AKNA,HERPUD1,0.03431192131468153
AKNA,HLA-A,0.10016808619584092
AKNA,HLA-B,0.09943730770293441
AKNA,HLA-C,0.10922670522295932
AKNA,HLA-DPA1,0.07995831013240265
AKNA,HLA-DPB1,0.08515734632116359
AKNA,HLA-E,0.07671585569101372
AKNA,HNRNPA2B1,0.05283484667175037
AKNA,HNRNPA3,0.04182295482105195
AKNA,HNRNPU,0.059935677352621626
AKNA,HNRNPUL2,0.04979239782255785
AKNA,HSP90B1,0.0457780351240657
AKNA,HSPA5,0.0481679211554881
AKNA,ID2,0.038913560310974565
AKNA,IFI16,0.050602455104240496
AKNA,IFNGR1,0.04655410677823826
AKNA,IKZF3,0.05687181779013058
AKNA,IL32,0.0699972285136168
AKNA,IQSEC1,0.0572349212222902
AKNA,IRF1,0.0677578127605958
AKNA,ITCH,0.060310700811978
AKNA,ITGAL,0.09200249038426095
AKNA,ITGAM,0.06504725444091804
AKNA,ITGB1BP1,0.02797372310737065
AKNA,ITSN2,0.04437479770367668
AKNA,JAZF1,0.0652703184536839
AKNA,JPT1,0.0337441799309143
AKNA,JUNB,-0.07765798492598965
AKNA,KAT6A,0.04773750941181893
AKNA,KCNAB2,0.047502129674455836
AKNA,KDM2A,0.05244631349579
AKNA,KIDINS220,0.0408234821592618
AKNA,KLF6,0.07790546034139913
AKNA,KLRB1,0.04917819273610375
AKNA,KLRG1,0.0874445486877661
AKNA,KMT2E,0.05417162024875018
AKNA,LAG3,0.048540261102440176
AKNA,LAMP1,0.03314093599499575
AKNA,LASP1,0.048995888826260194
AKNA,LGALS1,0.069046286126068
AKNA,LILRB1,0.0572362883102507
AKNA,LITAF,0.07374177079393608
AKNA,LNPEP,0.047721950139512165
AKNA,LTB,-0.10533963542239555
AKNA,LYN,0.0479583804739663
AKNA,MAL,-0.10026770023459057
AKNA,MAN1A1,0.05608498921152775
AKNA,MAPRE2,0.06300490438430804
AKNA,MARK3,0.038788745284515896
AKNA,MATK,0.0695670498082048
AKNA,MBNL1,0.05527760492244907
AKNA,MECP2,0.033670139867545905
AKNA,MIDN,0.04012189674236933
AKNA,MIS18BP1,0.03438933329157085
AKNA,MLLT6,0.05387159617302365
AKNA,MOB1A,0.046370439313984636
AKNA,MRPL10,0.057901836371385663
AKNA,MSL2,0.04213940446934335
AKNA,MT2A,0.0362042555875333
AKNA,MYC,-0.0702775708647765
AKNA,MYL6,0.060664656616343696
AKNA,MYO1F,0.10470503583741653
AKNA,MYO5A,0.04799430480975644
AKNA,NCL,0.049033973678691806
AKNA,NCOA7,0.041891833585340446
AKNA,NEDD9,0.0526835197299011
AKNA,NFAT5,0.04904094461410563
AKNA,NFATC3,0.0626399753300862
AKNA,NKG7,0.14100071281868232
AKNA,NKTR,0.0456054388564534
AKNA,NLRC5,0.04483660170915477
AKNA,NOSIP,-0.0970233367661607
AKNA,NPM1,-0.0885735260159261
AKNA,NSD1,0.0446712998334984
AKNA,OSBPL5,0.061833979846539947
AKNA,OSBPL8,0.0378559372022938
AKNA,P4HB,0.045195317951238975
AKNA,PAFAH1B1,0.04521610677807553
AKNA,PASK,-0.06335341564468454
AKNA,PATL2,0.05472794417491945
AKNA,PDCD4,0.0346342600133836
AKNA,PHACTR2,0.04135642782260905
AKNA,PICALM,0.05569765963597734
AKNA,PKN1,0.031874506659899465
AKNA,PLEK,0.09412280518847498
AKNA,PLEKHF1,0.055397956401424656
AKNA,PNN,0.03164119639499925
AKNA,PPDPF,0.034200801706516695
AKNA,PPP1CA,0.054308201345440996
AKNA,PPP1R16B,0.07415974345656996
AKNA,PPP1R18,0.05438051993805142
AKNA,PPP2R2B,0.059498927249074796
AKNA,PPP3CC,0.071169576855726
AKNA,PRPF38B,0.0296558541855492
AKNA,PRPF8,0.0477635438711461
AKNA,PSMB10,0.030962924799126497
AKNA,PSMB9,0.043176147466845574
AKNA,PSME4,0.04464898250753724
AKNA,PSTPIP1,0.043832738447662
AKNA,PTMA,-0.0524360419339977
AKNA,PTMS,0.053538456699841
AKNA,PTP4A2,0.06791121586452965
AKNA,PTPN22,0.055595845520135925
AKNA,PTPN4,0.0515201920515709
AKNA,PTPRA,0.04640524587379783
AKNA,PUM2,0.0348549670442686
AKNA,PXN,0.06543728290884697
AKNA,RAB29,0.04548409986089085
AKNA,RAB37,0.05362470309418026
AKNA,RAB5C,0.04476495684853725
AKNA,RAB5IF,0.04898217328728757
AKNA,RAB6A,0.05732733329482645
AKNA,RACK1,-0.1009850578804881
AKNA,RAP1GAP2,0.1027986737120073
AKNA,RAPGEF1,0.060077280794061466
AKNA,RASA3,0.06367635375534744
AKNA,RB1,0.03676320310863655
AKNA,RBM39,0.0570460538117421
AKNA,RCAN3,-0.08482644845102312
AKNA,REEP5,0.04151015912350993
AKNA,REL,0.05693332455079295
AKNA,RGS3,0.0535277803573027
AKNA,RHBDF2,0.0449579886796634
AKNA,RHOA,0.048212794961324
AKNA,RHOG,0.0310940688581751
AKNA,RIPOR2,0.039355365272501594
AKNA,RNF115,0.046932289815353634
AKNA,RNF149,0.0453162244257938
AKNA,RNF166,0.052209793627955275
AKNA,RNF169,0.04940345752846955
AKNA,RNF213,0.08651285523464672
AKNA,RORA,0.06952126361390418
AKNA,RPL10A,-0.10755831116757568
AKNA,RPL11,-0.14016403672231173
AKNA,RPL12,-0.1341761399101395
AKNA,RPL13,-0.12970181003243217
AKNA,RPL13A,-0.04468539400897483
AKNA,RPL18,-0.11823962792086737
AKNA,RPL18A,-0.12394841728297759
AKNA,RPL19,-0.12519143340352817
AKNA,RPL22,-0.11847945385248335
AKNA,RPL23,-0.051463460239174606
AKNA,RPL23A,-0.05870661129416871
AKNA,RPL24,-0.13559964669884556
AKNA,RPL27,-0.05840329878817596
AKNA,RPL28,-0.14365869876797585
AKNA,RPL29,-0.18725405309304427
AKNA,RPL30,-0.15897000096944727
AKNA,RPL31,-0.08385447011593947
AKNA,RPL32,-0.15950162501561158
AKNA,RPL35,-0.05722863472903257
AKNA,RPL35A,-0.1333743250240006
AKNA,RPL36,-0.11666763776070535
AKNA,RPL37,-0.1355516121955979
AKNA,RPL37A,-0.0727545444622473
AKNA,RPL39,-0.13441129509573502
AKNA,RPL41,-0.1043321899625249
AKNA,RPL5,-0.1436104858541087
AKNA,RPL6,-0.14965759972697135
AKNA,RPL9,-0.09996220908443926
AKNA,RPLP0,-0.11471214767261423
AKNA,RPN1,0.0329103289577341
AKNA,RPS12,-0.1740165687086164
AKNA,RPS15,-0.12217215861751722
AKNA,RPS15A,-0.1244286545329601
AKNA,RPS16,-0.09688266328941013
AKNA,RPS17,-0.05608592508319127
AKNA,RPS18,-0.1138444760123164
AKNA,RPS20,-0.045793560727481135
AKNA,RPS21,-0.13684772059995645
AKNA,RPS23,-0.13093055420545752
AKNA,RPS24,-0.16062427638370955
AKNA,RPS25,-0.1196977254201151
AKNA,RPS27,-0.09788339229200382
AKNA,RPS27A,-0.13533284381264143
AKNA,RPS28,-0.14240141014243082
AKNA,RPS29,-0.07509295523704093
AKNA,RPS5,-0.13012868783276887
AKNA,RPS6,-0.11818705292347825
AKNA,RPS7,-0.14363394334224425
AKNA,RPSA,-0.10317909197176106
AKNA,RRBP1,0.043397055874761226
AKNA,S100A4,0.0734336991249572
AKNA,S100A6,0.0562464233467412
AKNA,SAT1,0.04739047367030643
AKNA,SCAF11,0.052166356405627
AKNA,SCP2,0.03297348660091393
AKNA,SELENOS,0.03088747810845045
AKNA,SEPTIN9,0.04363410571634925
AKNA,SETX,0.0501275021293822
AKNA,SF3B1,0.0549504132537173
AKNA,SH2D2A,0.062160189029645
AKNA,SH3BGRL3,0.08093666846029095
AKNA,SHISA5,0.028341789554094998
AKNA,SIPA1,0.045132966628929155
AKNA,SKAP1,0.05104106313970608
AKNA,SLC38A1,0.041661132467462
AKNA,SMAD3,0.05070573050705057
AKNA,SMARCC2,0.04483411565889095
AKNA,SMCHD1,0.05553134999854373
AKNA,SMG1,0.0591316145967438
AKNA,SNRNP200,0.04551418024335323
AKNA,SNRPB,0.0285906311362708
AKNA,SPAG9,0.05178847086792313
AKNA,SPEN,0.0444816951786032
AKNA,SPN,0.06741318972329965
AKNA,SPTAN1,0.05197547871801883
AKNA,SRPK2,0.048395588518985226
AKNA,SRRM2,0.06731896815858995
AKNA,SRRT,0.0447879863083603
AKNA,SRSF2,0.03524267410110165
AKNA,SRSF7,0.03986453855035945
AKNA,SSBP4,0.05579454620078187
AKNA,STAG1,0.03850336349764945
AKNA,STK10,0.074788477041274
AKNA,STK38,0.04597191157878391
AKNA,STK4,0.0442915003685011
AKNA,STOM,0.06313408893831823
AKNA,SUN2,0.052754207056676605
AKNA,SYNE1,0.11155708015679563
AKNA,SYNE2,0.1093618111334012
AKNA,SYTL2,0.05809268422868555
AKNA,SYTL3,0.07631788076936508
AKNA,TAP1,0.04469639133769684
AKNA,TAP2,0.0554500682596728
AKNA,TAPBP,0.05438249375803152
AKNA,TAX1BP1,0.046600044323798634
AKNA,TCF25,0.05430159785356627
AKNA,TCF7,-0.10576042164939764
AKNA,TERF1,0.031683878686245795
AKNA,TERF2IP,0.0413987263479612
AKNA,TLN1,0.08001225483185567
AKNA,TMEM123,-0.06922809738062895
AKNA,TMEM181,0.046809132095774066
AKNA,TMOD3,0.0330840737320577
AKNA,TMSB10,-0.0844621766397845
AKNA,TNFAIP3,0.0524307553746457
AKNA,TNFRSF1B,0.07514623745495655
AKNA,TNIP1,0.04288298766849963
AKNA,TNKS2,0.04780388424896077
AKNA,TOMM7,-0.0554320347908393
AKNA,TPM3,0.06115397665726663
AKNA,TPP1,0.04924897322212175
AKNA,TRABD2A,-0.1001922356235781
AKNA,TRERF1,0.050973269958171
AKNA,TRIP12,0.04581965876398487
AKNA,TRIR,0.0375725869390022
AKNA,TRPC4AP,0.048882990220692604
AKNA,TTC38,0.063342081693258
AKNA,TXN,0.0294504463358147
AKNA,TYROBP,0.0509004622137253
AKNA,UBA52,-0.0836216234293688
AKNA,UBB,0.0358278780553651
AKNA,UBC,0.05307324330658425
AKNA,UBR2,0.052380465512536466
AKNA,UBR4,0.04432743897539467
AKNA,UQCRB,-0.0558559933615578
AKNA,USP28,0.056775458355229
AKNA,USP33,0.034614956345669745
AKNA,UTRN,0.0852775627366021
AKNA,VCL,0.06294268813651839
AKNA,VCP,0.0584579225084577
AKNA,VPS13A,0.036119966303349196
AKNA,VPS37B,0.04551820905023407
AKNA,WNK1,0.05615622914349992
AKNA,XRN1,0.05464171656735334
AKNA,YPEL3,0.0301027678843734
AKNA,YWHAB,0.04286941688034734
AKNA,ZAP70,0.06226723044508895
AKNA,ZBTB1,0.0487293202022393
AKNA,ZC3H18,0.0482691110865552
AKNA,ZFP36,0.0361001131962292
AKNA,ZFYVE28,0.0519867912500628
AKNA,ZNF292,0.0492236006446029
AKNA,ZNF683,0.05313643515636285
ARHGAP35,AHNAK,0.08202387880613506
ARHGAP35,AIF1,-0.06065655576880015
ARHGAP35,ATP2B4,0.0632063983774766
ARHGAP35,CCL5,0.077328688197165
ARHGAP35,CCR7,-0.07444172606282184
