gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
PNISR,4.596324784099525e-08,-0.18421234793877467,868,2.743018191796789e-07,,aging,soundlife,CD4T
USP45,0.018323950342393962,-0.08005670623941201,868,0.03328795923647875,,aging,soundlife,CD4T
CCNC,2.5896512665484213e-05,-0.1422676049334557,868,9.170381543289438e-05,,aging,soundlife,CD4T
ASCC3,0.9466944957210178,-0.0022725911812645216,868,0.9601304526255733,,aging,soundlife,CD4T
PREP,0.14396870342896725,-0.04963630814053946,868,0.2009408852370271,,aging,soundlife,CD4T
ATG5,0.14700673508957324,0.04926361336491056,868,0.2046143467485891,,aging,soundlife,CD4T
PRDM1,8.829982772204347e-16,0.26833248546083105,868,1.5728964261396328e-14,,aging,soundlife,CD4T
CRYBG1,8.028927846721573e-09,0.1941869303759917,868,5.52008353126452e-08,,aging,soundlife,CD4T
QRSL1,5.2410573334966955e-11,-0.2203671767423148,868,4.962472272548415e-10,,aging,soundlife,CD4T
PDSS2,2.9346323801362777e-05,-0.14131817574017214,868,0.00010273397920338115,,aging,soundlife,CD4T
SCML4,0.004468044436088566,-0.09641432513693116,868,0.009522441391607727,,aging,soundlife,CD4T
SEC63,3.048321651925227e-06,-0.1576618778333662,868,1.286825908598477e-05,,aging,soundlife,CD4T
OSTM1,0.11699562062428943,0.05324372754179343,868,0.16839157475693484,,aging,soundlife,CD4T
SNX3,0.876443575135376,-0.005284885773933892,868,0.9062493372918413,,aging,soundlife,CD4T
FOXO3,0.04648088448460272,-0.06759904440026696,868,0.07537382969066381,,aging,soundlife,CD4T
SESN1,1.2679143573720555e-19,-0.3008983128120755,868,3.426769301495203e-18,,aging,soundlife,CD4T
CD164,0.044470801505929615,-0.06822996708769967,868,0.07246408727716043,,aging,soundlife,CD4T
MICAL1,0.0672685790472092,0.062139532586583834,868,0.10403695606205081,,aging,soundlife,CD4T
ZBTB24,0.3923686038572104,0.029067537742321934,868,0.4723959944715416,,aging,soundlife,CD4T
AK9,1.192180266047447e-08,-0.19197326744538423,868,7.911231981842607e-08,,aging,soundlife,CD4T
CDC40,0.00023197544041271873,-0.12464617485504763,868,0.0006692657491498233,,aging,soundlife,CD4T
CDK19,0.028698256807637598,-0.07425668742723207,868,0.04922426818233239,,aging,soundlife,CD4T
AMD1,0.06478055132151755,-0.06271210574195515,868,0.1006745999167184,,aging,soundlife,CD4T
GTF3C6,8.976317312242666e-14,0.2493948472035998,868,1.236698092198433e-12,,aging,soundlife,CD4T
RPF2,0.00022931958925185216,-0.12474474992251469,868,0.0006624162090837696,,aging,soundlife,CD4T
SLC16A10,6.54624498143343e-27,-0.35325723473710485,868,3.6648581030977317e-25,,aging,soundlife,CD4T
MFSD4B,6.137644822699089e-09,-0.19567643262319298,868,4.265511978258067e-08,,aging,soundlife,CD4T
REV3L,0.01309647713115738,-0.0841869841128641,868,0.024827344714642343,,aging,soundlife,CD4T
FYN,4.8587910165752994e-05,-0.13742736794721572,868,0.00016359862449127522,,aging,soundlife,CD4T
HDAC2,2.7201037739737694e-11,-0.22354339567371775,868,2.6396798666540826e-10,,aging,soundlife,CD4T
NT5DC1,0.016267991606948907,0.0815396037458148,868,0.030016848756321633,,aging,soundlife,CD4T
TSPYL4,0.46145579538208725,-0.025028954615254746,868,0.5399982051468553,,aging,soundlife,CD4T
DSE,2.716488356251437e-13,-0.24461597276052263,868,3.5095437481680653e-12,,aging,soundlife,CD4T
TSPYL1,0.552121702510374,-0.020208550223429204,868,0.6257497573117252,,aging,soundlife,CD4T
CALHM6,7.575394994070451e-13,-0.2400972001751782,868,9.197390066811181e-12,,aging,soundlife,CD4T
RWDD1,0.0033423430114358278,0.09949488096586441,868,0.007328842897938555,,aging,soundlife,CD4T
ZUP1,0.5322316302123864,-0.021228610643416187,868,0.607108977929847,,aging,soundlife,CD4T
KPNA5,8.849105065347536e-07,-0.16592903832106884,868,4.166995135578205e-06,,aging,soundlife,CD4T
GOPC,0.03618670454535562,-0.07111537533176009,868,0.060449692745699814,,aging,soundlife,CD4T
NUS1,0.019279053471501793,-0.07941681800675071,868,0.03477365958012945,,aging,soundlife,CD4T
CEP85L,6.333773969054759e-06,-0.15256855710061748,868,2.5213567481778932e-05,,aging,soundlife,CD4T
MCM9,1.0368700057630184e-06,-0.16489252575814703,868,4.805572286893779e-06,,aging,soundlife,CD4T
ASF1A,0.0005082700052293519,0.11775428858696703,868,0.00136014287438841,,aging,soundlife,CD4T
MAN1A1,0.4839966890544991,0.023786693812548464,868,0.5611624991108541,,aging,soundlife,CD4T
TBC1D32,1.7250291070210722e-08,-0.1898805567012775,868,1.1102513978947667e-07,,aging,soundlife,CD4T
SERINC1,0.0005868885210557559,0.11645046314888992,868,0.0015505286994484276,,aging,soundlife,CD4T
HDDC2,0.16506156278311285,0.04716194626158469,868,0.2257356075750442,,aging,soundlife,CD4T
NCOA7,1.9004324057560116e-11,0.22525988421456467,868,1.877542043445785e-10,,aging,soundlife,CD4T
TRMT11,0.0028155775181988993,-0.10127686575412911,868,0.00630110527074081,,aging,soundlife,CD4T
RNF146,0.6961233269951744,0.013274977844439496,868,0.7566321646441067,,aging,soundlife,CD4T
ECHDC1,3.437538710917059e-07,-0.1719851722628778,868,1.7584045008563403e-06,,aging,soundlife,CD4T
THEMIS,2.1006500069205232e-09,-0.2015092730471574,868,1.5763813988103586e-08,,aging,soundlife,CD4T
ARHGAP18,1.1739146269588643e-26,0.3515945945836861,868,6.273328620127142e-25,,aging,soundlife,CD4T
L3MBTL3,0.9080058885791047,0.003927809039043204,868,0.9304290438752185,,aging,soundlife,CD4T
SAMD3,2.157263859016164e-06,-0.1600149935735177,868,9.391849729865637e-06,,aging,soundlife,CD4T
AKAP7,0.002414309151612036,-0.10285158661104918,868,0.005491949937269043,,aging,soundlife,CD4T
MED23,0.0009616853742145916,-0.11186957476760731,868,0.0024158577741131516,,aging,soundlife,CD4T
STX7,0.6189383974872344,-0.016904498784443417,868,0.6888594913024537,,aging,soundlife,CD4T
RPS12,0.19153788876097572,-0.04437210007388992,868,0.2570601726255561,,aging,soundlife,CD4T
TBPL1,0.0007445536704217947,0.11426388057415733,868,0.0019231349656372537,,aging,soundlife,CD4T
SGK1,0.0052051984149370486,0.09475941041746451,868,0.010901861525821241,,aging,soundlife,CD4T
HBS1L,0.00012994344892245865,-0.1295212911191902,868,0.000396462408606844,,aging,soundlife,CD4T
AHI1,0.3586255173938434,-0.031195890203116052,868,0.43949694226827163,,aging,soundlife,CD4T
BCLAF1,0.00039568834438309664,-0.11999348862386076,868,0.0010831143117106573,,aging,soundlife,CD4T
MAP3K5,3.730874327357862e-17,0.2804770146096567,868,7.540856018676893e-16,,aging,soundlife,CD4T
IFNGR1,0.4488672031773202,0.025737434780520322,868,0.527806176231508,,aging,soundlife,CD4T
TNFAIP3,0.33571678519085923,-0.0327132995470432,868,0.4158290083821459,,aging,soundlife,CD4T
PERP,0.057627589485107794,0.06446583436513473,868,0.09085941355117354,,aging,soundlife,CD4T
HEBP2,8.56828563710791e-05,0.13292190588957226,868,0.00027152150442120033,,aging,soundlife,CD4T
CCDC28A,0.10698177583846442,0.0547496084438539,868,0.1558834181785658,,aging,soundlife,CD4T
REPS1,4.756019219183354e-08,-0.1840116152601529,868,2.828748699166895e-07,,aging,soundlife,CD4T
ABRACL,0.6419334591178931,-0.015804823220505543,868,0.7091932060481783,,aging,soundlife,CD4T
HECA,0.014176990704955582,-0.08322712879884851,868,0.02655456517067357,,aging,soundlife,CD4T
CITED2,0.1064668383216306,-0.054830004398608516,868,0.15542571968559238,,aging,soundlife,CD4T
VTA1,0.11070085425232618,-0.05417786202933358,868,0.16031283635719745,,aging,soundlife,CD4T
HIVEP2,0.8031127939415151,0.008474553023179683,868,0.8490943717720995,,aging,soundlife,CD4T
PEX3,0.05943429745247935,-0.0640065706363971,868,0.09337406107567692,,aging,soundlife,CD4T
FUCA2,1.4754107111581613e-23,0.330424912190927,868,5.879970144920717e-22,,aging,soundlife,CD4T
PHACTR2,3.7274709066660496e-07,0.17147485269358645,868,1.891624444289375e-06,,aging,soundlife,CD4T
LTV1,0.5832720578954256,-0.01864634071138755,868,0.656308996075025,,aging,soundlife,CD4T
SF3B5,0.00021175618523419973,0.1254249188066384,868,0.0006172430291909276,,aging,soundlife,CD4T
STX11,9.396868838281705e-19,0.2938902878264488,868,2.3095997486146045e-17,,aging,soundlife,CD4T
UTRN,0.004291461857345681,-0.09684728013458821,868,0.009176105468844025,,aging,soundlife,CD4T
SHPRH,5.485792414570889e-05,-0.1364751553930671,868,0.00018275445644111714,,aging,soundlife,CD4T
RAB32,0.008711277363505427,-0.08898813462887088,868,0.01733409041527991,,aging,soundlife,CD4T
UST,0.424274774300352,0.027154872783543157,868,0.5040987464905984,,aging,soundlife,CD4T
TAB2,3.183633655694154e-07,0.17246737345722582,868,1.6368332221039766e-06,,aging,soundlife,CD4T
ZC3H12D,1.2098844032498633e-19,0.30105994064844516,868,3.2825094540478982e-18,,aging,soundlife,CD4T
PPIL4,0.4749904807768899,-0.024279146593448837,868,0.5529014606270926,,aging,soundlife,CD4T
GINM1,0.002388090845901142,0.10296261790733792,868,0.005439326066188781,,aging,soundlife,CD4T
KATNA1,0.01095097954639493,0.08632094003942607,868,0.021169692989934184,,aging,soundlife,CD4T
LATS1,0.010341088723560715,-0.08699527580754551,868,0.02011194922966564,,aging,soundlife,CD4T
PCMT1,6.312614289984807e-06,0.15259223863299376,868,2.5143524111548747e-05,,aging,soundlife,CD4T
ZBTB2,0.014595594662823678,-0.08287253046184696,868,0.027230183748097915,,aging,soundlife,CD4T
ARMT1,0.44130248219146284,0.026168589320324086,868,0.5207339761422849,,aging,soundlife,CD4T
SYNE1,0.1284587765787062,0.05163919808419024,868,0.18236027570661972,,aging,soundlife,CD4T
MTRF1L,0.11372359553904653,-0.05372422013838273,868,0.16411748014166003,,aging,soundlife,CD4T
IPCEF1,1.3838859302649654e-21,-0.3160371962771039,868,4.6046846000420125e-20,,aging,soundlife,CD4T
SCAF8,0.013360973762760643,-0.08394574113254351,868,0.025233817649936697,,aging,soundlife,CD4T
TFB1M,0.0036423868509537554,-0.09859119809966926,868,0.007922724898744309,,aging,soundlife,CD4T
ARID1B,0.007742755222334322,-0.090336346864637,868,0.015578264500384003,,aging,soundlife,CD4T
TMEM242,0.010892290897559415,-0.08638436024870688,868,0.021090919569416444,,aging,soundlife,CD4T
SNX9,3.646921936090653e-12,-0.2329879361793424,868,3.988432145299762e-11,,aging,soundlife,CD4T
SYNJ2,2.2344417266308186e-07,-0.17467500117962098,868,1.1824270022245908e-06,,aging,soundlife,CD4T
GTF2H5,0.14841545423348335,0.04909279033307592,868,0.20604656842412744,,aging,soundlife,CD4T
TULP4,0.8795529794280451,0.005150852709968562,868,0.9083992264839575,,aging,soundlife,CD4T
TMEM181,0.8539186064865,-0.006258428242038176,868,0.889083667919671,,aging,soundlife,CD4T
DYNLT1,2.599360410400716e-13,0.24480813489232242,868,3.3643831807278255e-12,,aging,soundlife,CD4T
SYTL3,5.255077076928698e-05,0.136812961704784,868,0.0001757672532036749,,aging,soundlife,CD4T
EZR,8.250392342275142e-08,0.18074302181766538,868,4.70859770084214e-07,,aging,soundlife,CD4T
TAGAP,0.39549823037744924,0.028875908399070567,868,0.47583907847220314,,aging,soundlife,CD4T
SOD2,0.04058573124479314,-0.06952081269441614,868,0.0669688299884844,,aging,soundlife,CD4T
WTAP,0.019310081061680487,0.07939649855383513,868,0.03480156152506238,,aging,soundlife,CD4T
ACAT2,0.5155589702380793,-0.02209859004091906,868,0.5913419473267335,,aging,soundlife,CD4T
TCP1,0.006767506592735823,-0.09185597922285238,868,0.013803211239847539,,aging,soundlife,CD4T
MRPL18,0.026613227679433655,-0.07525649269636968,868,0.04613657116016835,,aging,soundlife,CD4T
IGF2R,0.022196843499752875,0.07761996106917755,868,0.03943993300938458,,aging,soundlife,CD4T
MAP3K4,0.001763085868014102,-0.10600729318333794,868,0.004170626328964277,,aging,soundlife,CD4T
AGPAT4,0.5477583538670446,-0.02043074142013905,868,0.6219036581648371,,aging,soundlife,CD4T
PRKN,0.0011860364834093526,-0.10987301398447137,868,0.0029180418120087546,,aging,soundlife,CD4T
QKI,0.8501817116052609,0.006420414332776618,868,0.8859775142064574,,aging,soundlife,CD4T
SFT2D1,0.41101399093320035,0.027939064038741038,868,0.4911558007865145,,aging,soundlife,CD4T
MPC1,1.9332202625746145e-05,0.14446381444609768,868,7.058455347930294e-05,,aging,soundlife,CD4T
RNASET2,0.21707312556978722,0.041938514890908156,868,0.2864260807649231,,aging,soundlife,CD4T
CCR6,0.054871134830368616,0.06519010528065432,868,0.0868823760030124,,aging,soundlife,CD4T
AFDN,0.09150363216149905,0.05731362577509445,868,0.13601628583550837,,aging,soundlife,CD4T
C6orf120,0.00044250150032293595,-0.11899823961541312,868,0.001198236308360073,,aging,soundlife,CD4T
PHF10,0.6590796298281325,-0.014995535787475214,868,0.7246096226632712,,aging,soundlife,CD4T
ERMARD,0.00018826534653503693,-0.1264224643174499,868,0.0005568233771313001,,aging,soundlife,CD4T
FAM120B,0.02393906578092731,-0.07664279012733834,868,0.042163837707530905,,aging,soundlife,CD4T
PSMB1,7.167680730934268e-08,0.18158341307871206,868,4.1307859375825433e-07,,aging,soundlife,CD4T
TBP,0.003244310155322877,-0.09980616726828324,868,0.007149441998015487,,aging,soundlife,CD4T
PDCD2,0.4797553591644276,-0.02401797915861927,868,0.5570690211598143,,aging,soundlife,CD4T
PRKAR1B,3.2037240939245716e-07,-0.17242789198858605,868,1.645962837475887e-06,,aging,soundlife,CD4T
SUN1,2.714186666057133e-05,-0.14191172974113983,868,9.562430507852815e-05,,aging,soundlife,CD4T
COX19,0.611907720417527,-0.0172442249721365,868,0.6827581556193032,,aging,soundlife,CD4T
C7orf50,0.0003620999422453522,0.12077772580910594,868,0.0009969761875873204,,aging,soundlife,CD4T
ZFAND2A,0.012828446275576156,0.08443587903906109,868,0.024371629417698413,,aging,soundlife,CD4T
INTS1,0.011851845630639828,-0.08538344347242519,868,0.022712012789604278,,aging,soundlife,CD4T
PSMG3,0.5305983750117786,0.02131321379050142,868,0.605693920866291,,aging,soundlife,CD4T
MAD1L1,0.19934522121562492,-0.04360420479946611,868,0.2661709616609915,,aging,soundlife,CD4T
NUDT1,0.0006315923906313559,0.11577985690060939,868,0.0016593120013085976,,aging,soundlife,CD4T
EIF3B,0.01146839274070054,-0.08577449189494621,868,0.022085187658449797,,aging,soundlife,CD4T
CHST12,0.003413678182955917,0.09927354406803393,868,0.007471326684012113,,aging,soundlife,CD4T
BRAT1,1.2681278876545259e-05,-0.14757649375009682,868,4.7836225238048265e-05,,aging,soundlife,CD4T
CARD11,0.6507396077381846,-0.015388090715546927,868,0.7164534404534344,,aging,soundlife,CD4T
FOXK1,3.744455870590423e-05,-0.13945048548368752,868,0.0001283449548646494,,aging,soundlife,CD4T
AP5Z1,0.02712891439675937,-0.07500309662553947,868,0.04693827867420667,,aging,soundlife,CD4T
RBAK,5.7259312991413794e-05,-0.13613753280153934,868,0.00019016346226056165,,aging,soundlife,CD4T
WIPI2,0.012337208929130091,-0.08490421854514076,868,0.02352708077482662,,aging,soundlife,CD4T
TNRC18,1.3289688213528213e-05,0.1472336626912078,868,4.99975790177216e-05,,aging,soundlife,CD4T
ACTB,0.6490405792960297,-0.015468312136121886,868,0.7152526552654574,,aging,soundlife,CD4T
RNF216,2.7687977602712575e-05,-0.1417605372115116,868,9.740452110347967e-05,,aging,soundlife,CD4T
CCZ1,0.010511217636728425,-0.08680369239434142,868,0.020414683152390506,,aging,soundlife,CD4T
PMS2,0.5799149889016433,-0.018812763644693,868,0.6527398008157319,,aging,soundlife,CD4T
EIF2AK1,0.04198697005822964,0.06904366380526863,868,0.06896086071714659,,aging,soundlife,CD4T
USP42,0.783566322830418,0.009336310942219879,868,0.8330459248898132,,aging,soundlife,CD4T
RAC1,0.5060345731475663,0.022602102777203866,868,0.5823112363756823,,aging,soundlife,CD4T
KDELR2,2.711195975051405e-10,0.21218712718227875,868,2.3069694098929566e-09,,aging,soundlife,CD4T
ZDHHC4,0.2661612838723971,-0.03778288363135887,868,0.3412398575855851,,aging,soundlife,CD4T
CCZ1B,4.1431615860698156e-05,0.1386680211982673,868,0.00014064418589093588,,aging,soundlife,CD4T
C1GALT1,2.546201076333414e-05,-0.14239560278920876,868,9.025579091686384e-05,,aging,soundlife,CD4T
MIOS,4.4869303894788525e-05,-0.13804866369673904,868,0.00015151176145229212,,aging,soundlife,CD4T
RPA3,2.6410658574428094e-19,0.2983532370323322,868,6.977557512509954e-18,,aging,soundlife,CD4T
UMAD1,0.00856805900875696,0.08917879025511996,868,0.017078013068033793,,aging,soundlife,CD4T
GLCCI1,0.04744943659662039,-0.06730319059373337,868,0.07669759985164075,,aging,soundlife,CD4T
ICA1,3.9641976966815384e-07,0.17108578844910782,868,2.003112503752978e-06,,aging,soundlife,CD4T
NDUFA4,2.737382146628247e-12,0.23430308796707816,868,3.0601416263574723e-11,,aging,soundlife,CD4T
PHF14,1.8216340960332838e-09,-0.20227149136773775,868,1.3816996681095467e-08,,aging,soundlife,CD4T
TMEM106B,0.08217430717021221,-0.059032208726097234,868,0.12399092251950308,,aging,soundlife,CD4T
ARL4A,1.939762371165471e-06,0.1607315206830663,868,8.541250790387786e-06,,aging,soundlife,CD4T
BZW2,8.607306678633e-27,-0.35247924403828945,868,4.743432914927905e-25,,aging,soundlife,CD4T
AHR,3.041127280305976e-07,0.1727545189267956,868,1.5692839674673268e-06,,aging,soundlife,CD4T
SNX13,8.315710877183249e-08,-0.1806957965430546,868,4.742039169575638e-07,,aging,soundlife,CD4T
SP4,0.014601131275799198,-0.08286790071308138,868,0.027233310422921084,,aging,soundlife,CD4T
CDCA7L,7.835306484883751e-66,-0.5364167098301175,868,5.024568358579089e-63,,aging,soundlife,CD4T
TOMM7,0.23589526133893185,-0.040273725211276826,868,0.30689004050999885,,aging,soundlife,CD4T
KLHL7,0.07646474522866552,-0.0601634749765526,868,0.11667365624983919,,aging,soundlife,CD4T
MALSU1,0.12431347805694493,0.05220603916966133,868,0.17715298468963422,,aging,soundlife,CD4T
TRA2A,0.003383455377785862,-0.09936680043602625,868,0.007412078954938345,,aging,soundlife,CD4T
OSBPL3,0.0006353234892201346,0.11572589828106776,868,0.0016684928864329224,,aging,soundlife,CD4T
CYCS,0.9256399397654833,0.003172452667526168,868,0.9450664546397046,,aging,soundlife,CD4T
NFE2L3,0.0012501469667613881,0.10936666277126482,868,0.003063055471877329,,aging,soundlife,CD4T
HNRNPA2B1,8.437819095615224e-05,-0.13304565062294743,868,0.0002681134675737786,,aging,soundlife,CD4T
CBX3,0.10102394544327194,0.05569921217131713,868,0.14818525913013936,,aging,soundlife,CD4T
SNX10,0.0001393755154299382,0.1289409006697722,868,0.0004226805184190817,,aging,soundlife,CD4T
SKAP2,4.60417771319483e-09,0.19725776740692103,868,3.273978789201243e-08,,aging,soundlife,CD4T
HIBADH,3.394748642518827e-08,-0.18598372288611828,868,2.082309297767635e-07,,aging,soundlife,CD4T
TAX1BP1,0.8677621455083872,0.005659546355586275,868,0.8993820414951753,,aging,soundlife,CD4T
JAZF1,1.4491208284158464e-05,0.14659843176534046,868,5.4113807960007304e-05,,aging,soundlife,CD4T
CHN2,2.2342812611091055e-06,0.15977779536918948,868,9.704815280704205e-06,,aging,soundlife,CD4T
ZNRF2,0.042063102940169995,0.06901812669898233,868,0.0690512283313845,,aging,soundlife,CD4T
GGCT,0.0006865844167235176,-0.11501292615717842,868,0.001789912962646229,,aging,soundlife,CD4T
AVL9,0.0037246860968641734,-0.09835515440070053,868,0.008086776154903011,,aging,soundlife,CD4T
KBTBD2,0.38958594226051557,-0.02923870065650643,868,0.46960684154232346,,aging,soundlife,CD4T
NT5C3A,0.9206970890430095,-0.0033840064652865365,868,0.9405644121809397,,aging,soundlife,CD4T
RP9,0.6213316267791245,-0.016789241923805147,868,0.6909779749802843,,aging,soundlife,CD4T
BBS9,3.829016124239292e-06,-0.15609112533253092,868,1.5878824068420906e-05,,aging,soundlife,CD4T
HERPUD2,0.0018372300832706807,0.10559846983252054,868,0.004322822217275311,,aging,soundlife,CD4T
EEPD1,4.218274818845523e-09,0.1977367075679123,868,3.027030577023023e-08,,aging,soundlife,CD4T
AOAH,1.6033698183616228e-18,-0.2919876264319672,868,3.8469968363003013e-17,,aging,soundlife,CD4T
ELMO1,0.00040791138089999,-0.11972344750389718,868,0.0011122562353569885,,aging,soundlife,CD4T
STARD3NL,0.9156284265398913,-0.0036010810547296664,868,0.936335593043258,,aging,soundlife,CD4T
VPS41,0.9698585904365051,0.0012843786560597908,868,0.9772717664497369,,aging,soundlife,CD4T
RALA,0.7259344694672677,0.011914805424362301,868,0.7835871075167722,,aging,soundlife,CD4T
CDK13,2.174540232152636e-05,-0.14358395090242065,868,7.818148214885166e-05,,aging,soundlife,CD4T
MPLKIP,0.7732348711645851,0.009794196769539174,868,0.8238028668169436,,aging,soundlife,CD4T
PSMA2,9.298169641450435e-09,0.19336810786514652,868,6.28819906307799e-08,,aging,soundlife,CD4T
MRPL32,0.15693557817202947,0.04808512183984442,868,0.2160889261029662,,aging,soundlife,CD4T
STK17A,3.985727273199952e-39,-0.4236707438304073,868,7.028830046288116e-37,,aging,soundlife,CD4T
COA1,4.819761039693349e-23,-0.3267483313244825,868,1.8377618580538857e-21,,aging,soundlife,CD4T
BLVRA,5.796609190896627e-11,0.21987494442564137,868,5.444644638160427e-10,,aging,soundlife,CD4T
MRPS24,0.0022595916676734357,-0.1035234513426251,868,0.0051817814121483795,,aging,soundlife,CD4T
DBNL,0.7678992407614329,0.010031361161661501,868,0.8193558076434954,,aging,soundlife,CD4T
POLM,1.5265351572822583e-06,-0.16233535200395083,868,6.806687104594849e-06,,aging,soundlife,CD4T
POLD2,7.611164046476299e-07,-0.16690880890358395,868,3.644884669643164e-06,,aging,soundlife,CD4T
YKT6,0.005251234887140814,0.09466323289846534,868,0.010982036619054166,,aging,soundlife,CD4T
NUDCD3,0.6114134486064533,-0.017268172898787012,868,0.6824225421629623,,aging,soundlife,CD4T
DDX56,0.04398135334817817,-0.06838722238356854,868,0.07176601122323589,,aging,soundlife,CD4T
TMED4,1.6611871292735464e-05,0.1455906897840333,868,6.144737288880754e-05,,aging,soundlife,CD4T
OGDH,1.065131870949787e-28,0.364709175517023,868,6.956889090444256e-27,,aging,soundlife,CD4T
ZMIZ2,5.5920760609348156e-05,0.13632403635151452,868,0.0001859806908714483,,aging,soundlife,CD4T
PPIA,0.0006018341452373227,0.11622113442283315,868,0.0015866914889923818,,aging,soundlife,CD4T
PURB,2.23956190532753e-07,-0.17466081798102165,868,1.1833610247326139e-06,,aging,soundlife,CD4T
MYO1G,6.2662818619486294e-15,0.26048971860997283,868,9.910841312597677e-14,,aging,soundlife,CD4T
CCM2,0.7850229970911142,-0.009271889457908395,868,0.8342199791323771,,aging,soundlife,CD4T
TBRG4,1.663623181155975e-05,-0.14557984110686634,868,6.150523018802016e-05,,aging,soundlife,CD4T
IGFBP3,1.9290972070785643e-56,0.50138307022466,868,9.071901132488129e-54,,aging,soundlife,CD4T
HUS1,0.0031449799711622487,-0.10013042421605325,868,0.006952268479028049,,aging,soundlife,CD4T
UPP1,5.675140949232266e-08,0.1829696370216051,868,3.319439822212637e-07,,aging,soundlife,CD4T
IKZF1,2.4216429430160614e-08,-0.18793832197806143,868,1.5265656228807235e-07,,aging,soundlife,CD4T
SEC61G,1.9512030746659402e-10,0.21385077779673758,868,1.6867385402810712e-09,,aging,soundlife,CD4T
LANCL2,0.0005535586707774831,-0.11698208507410857,868,0.001469628477103638,,aging,soundlife,CD4T
VOPP1,4.218302573084391e-06,0.15541945350715355,868,1.728989328909779e-05,,aging,soundlife,CD4T
NIPSNAP2,0.9711790440500823,0.001228086790116433,868,0.9779724449292334,,aging,soundlife,CD4T
MRPS17,0.5047537825373334,0.022670189479288096,868,0.5814500252631518,,aging,soundlife,CD4T
CCT6A,0.6629355471214096,-0.014814718377352978,868,0.7279450866403638,,aging,soundlife,CD4T
SUMF2,0.004388668130425919,-0.096606992499251,868,0.009372590067219024,,aging,soundlife,CD4T
CHCHD2,6.845759731030724e-15,0.26012949843518457,868,1.0803129562123206e-13,,aging,soundlife,CD4T
ZNF736,0.013464455104153273,-0.08385250313657008,868,0.025408845988415512,,aging,soundlife,CD4T
ZNF680,0.0016004339734990187,-0.10696247281854067,868,0.0038243432415521945,,aging,soundlife,CD4T
ZNF107,0.0016215234669349936,-0.10683372171001226,868,0.0038681861805070833,,aging,soundlife,CD4T
ZNF138,5.5101377088016394e-08,-0.18314406096914626,868,3.2299031750492597e-07,,aging,soundlife,CD4T
ERV3-1,0.3773808956070548,-0.029998374452467558,868,0.4574746240955774,,aging,soundlife,CD4T
ZNF92,0.22976503910060675,-0.04080520934635366,868,0.29986356814351156,,aging,soundlife,CD4T
GUSB,0.01463888214492023,0.08283637432863007,868,0.027289290340979728,,aging,soundlife,CD4T
ASL,0.03317543717700395,0.07230489006817284,868,0.05598553441305882,,aging,soundlife,CD4T
CRCP,0.9058690020465419,0.004019467041390272,868,0.9287790611099283,,aging,soundlife,CD4T
KCTD7,0.6454615414928343,-0.015637582732358546,868,0.7117532771127799,,aging,soundlife,CD4T
RABGEF1,0.25309875381457975,-0.03883235765362239,868,0.32615246792255126,,aging,soundlife,CD4T
TMEM248,0.023117483449660536,0.07709563283546655,868,0.040910870108857356,,aging,soundlife,CD4T
SBDS,6.325363433825315e-09,0.1955099545738308,868,4.388989235770785e-08,,aging,soundlife,CD4T
TYW1,0.0053670856809048895,-0.09442452525675447,868,0.011204327432111007,,aging,soundlife,CD4T
AUTS2,6.774435781646419e-22,-0.3183526401924784,868,2.36568663384821e-20,,aging,soundlife,CD4T
POM121,0.6316930622004451,-0.016292434974422863,868,0.7001827248211722,,aging,soundlife,CD4T
NSUN5,0.016827340531898643,-0.08112060229652067,868,0.030885177932928224,,aging,soundlife,CD4T
BAZ1B,0.972647193020816,0.001165502507696051,868,0.9786126514860699,,aging,soundlife,CD4T
BCL7B,0.14833647546460038,0.049102334596900186,868,0.2060180149492599,,aging,soundlife,CD4T
DNAJC30,0.05296564153798207,-0.06570869225845562,868,0.08429610295996888,,aging,soundlife,CD4T
BUD23,0.6611819936318993,0.01489689641794196,868,0.7263631495217907,,aging,soundlife,CD4T
EIF4H,0.0931804997282635,-0.057019820448669455,868,0.13808723636201067,,aging,soundlife,CD4T
LAT2,0.059763396392400914,-0.06392416294557174,868,0.0938396565967294,,aging,soundlife,CD4T
RFC2,0.6748385588950484,-0.014259148525483803,868,0.7371573175722533,,aging,soundlife,CD4T
GTF2I,1.1739859959825528e-08,-0.19205987314253078,868,7.797831653164716e-08,,aging,soundlife,CD4T
NCF1,0.4485739665896281,-0.025754070643644253,868,0.5276189958373229,,aging,soundlife,CD4T
RCC1L,0.7439747343077957,-0.011100989288670406,868,0.7992686225719146,,aging,soundlife,CD4T
GTF2IRD2B,0.0004263014615716089,-0.11933104873798621,868,0.0011579247246538812,,aging,soundlife,CD4T
TRIM73,0.004741630633540851,-0.09577316923496501,868,0.010029224134631833,,aging,soundlife,CD4T
POM121C,0.7290098695321966,-0.01177560063707352,868,0.7859446155708566,,aging,soundlife,CD4T
RHBDD2,0.06601450426288437,0.062425915617368787,868,0.10229927791528699,,aging,soundlife,CD4T
POR,0.157698237689784,-0.0479969637070999,868,0.21705431583682658,,aging,soundlife,CD4T
TMEM120A,0.005825928700557366,0.0935225418023086,868,0.01204850732498387,,aging,soundlife,CD4T
MDH2,0.04656478175699002,0.06757321334167805,868,0.07547517704820947,,aging,soundlife,CD4T
