gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
A1BG,0.006502593612602665,0.1090080966974179,622,0.01247954930470051,healthy,aging,aida,CD4T,7.00019660563751e-06,1.29933917884083e-05,4.886277466116146,Increase in aging
A2M,0.6467765932554592,-0.018409415147708733,622,0.7024217166982191,healthy,aging,aida,CD4T,0.192162551206405,0.198686844413816,0.7018308877348322,Decrease in aging
AAGAB,1.555966064188834e-10,0.2529327443032519,622,1.6029133161255661e-09,healthy,aging,aida,CD4T,4.422182616839069e-11,2.14165946544626e-10,9.669249583006856,Inconsistent
AAK1,0.7705622011840604,-0.011716849365161805,622,0.8128484599808317,healthy,aging,aida,CD4T,1.3641249583461e-23,4.08498586484725e-22,21.388809441904996,Decrease in aging
AAMDC,0.680335789663619,0.01655205657917239,622,0.732983863544425,healthy,aging,aida,CD4T,0.0001434490978863,0.0002148298950841,3.667905283649101,Inconsistent
AAMP,0.02823622280763611,0.08797726605237624,622,0.045501582973491224,healthy,aging,aida,CD4T,0.0017919491311372,0.0022725848606817,2.6434798907956796,Inconsistent
AAR2,0.7527058891580252,-0.012658250243014773,622,0.7983581694176095,healthy,aging,aida,CD4T,0.0304778697194861,0.0335340553695571,1.4745139229170952,Inconsistent
AARSD1,0.13565010984186826,0.05989800728434015,622,0.18193252666782556,healthy,aging,aida,CD4T,7.38862660362815e-05,0.0001161462366585,3.934994857537662,Inconsistent
AASDH,0.2817070521957079,0.04323019455769791,622,0.34409532610617133,healthy,aging,aida,CD4T,4.125973468052791e-09,1.40271387487679e-08,7.853030907186039,Inconsistent
AASDHPPT,0.0003942313325383062,0.14166577038354888,622,0.0009904129832864945,healthy,aging,aida,CD4T,1.99024409954511e-06,4.08799209586473e-06,5.388489952581184,Inconsistent
AATF,1.6831505904091055e-05,0.17160798159037646,622,5.7881005914787943e-05,healthy,aging,aida,CD4T,3.64563763013106e-07,8.57088572056001e-07,6.0669742955009145,Increase in aging
ABCA2,0.00016303745250132096,0.15061585811837802,622,0.0004496071286286428,healthy,aging,aida,CD4T,7.06431181006082e-05,0.0001113647926714,3.9532520871268866,Inconsistent
ABCA5,0.8180037222593408,-0.009245102540317917,622,0.8542031563908845,healthy,aging,aida,CD4T,2.07611260021294e-06,4.2497924402536e-06,5.371632280362338,Inconsistent
ABCA7,0.036514846462940176,0.08386830941928372,622,0.05703953140289348,healthy,aging,aida,CD4T,7.36232317513979e-09,2.38992848508264e-08,7.621615094448795,Inconsistent
ABCB1,9.899211731087417e-06,-0.17616699814927647,622,3.626844563714705e-05,healthy,aging,aida,CD4T,1.1763030300995e-31,9.2902086564012e-30,29.031974531721534,Decrease in aging
ABCB10,0.0020659316991947147,0.12329668399546068,622,0.004436277413365111,healthy,aging,aida,CD4T,2.85886022022949e-08,8.33196610007677e-08,7.079252505716556,Inconsistent
ABCB7,0.24605990853058113,0.04657911642981194,622,0.30650617515015055,healthy,aging,aida,CD4T,0.223580281592793,0.230210814299055,0.6378742789682129,Inconsistent
ABCB8,0.030820438764039573,0.08659487675753272,622,0.049085416689951956,healthy,aging,aida,CD4T,0.0004392565552884,0.0006119280602554,3.213299631564473,Inconsistent
ABCC1,8.929680822655297e-11,-0.25615181775827306,622,9.774933053196714e-10,healthy,aging,aida,CD4T,3.96254769383761e-15,3.63714307479066e-14,13.439239614708299,Inconsistent
ABCC10,2.53344284268244e-06,0.18737353559339553,622,1.0585539150368937e-05,healthy,aging,aida,CD4T,7.8049147525566e-06,1.43904367179641e-05,4.841926025985286,Inconsistent
ABCC4,3.4142760966551734e-05,0.16534345421302202,622,0.00010982664698527409,healthy,aging,aida,CD4T,4.77455662410946e-05,7.70598213731748e-05,4.113172002028629,Inconsistent
ABCD2,2.3798403224706387e-12,0.2761547344501777,622,3.475245440349181e-11,healthy,aging,aida,CD4T,6.78970846922018e-14,5.13659313350373e-13,12.289324833121713,Inconsistent
ABCD3,0.9718172012363611,-0.001419428268985446,622,0.978366938060195,healthy,aging,aida,CD4T,1.1805236561731798e-11,6.256949496251239e-11,10.203637350470444,Decrease in aging
ABCD4,0.0012492329701748932,0.1291243238549494,622,0.002804320725157791,healthy,aging,aida,CD4T,1.62899376019363e-06,3.40435538078267e-06,5.467965110204126,Inconsistent
ABCE1,2.3522760865566783e-06,0.18796461277131846,622,9.93860903984171e-06,healthy,aging,aida,CD4T,1.26020577613507e-18,1.9862059019918302e-17,16.7019757319415,Inconsistent
ABCF1,0.9350311961575115,-0.0032750933445314613,622,0.9497341941421388,healthy,aging,aida,CD4T,3.92105579988572e-10,1.6020823214200502e-09,8.79531517188479,Decrease in aging
ABCF2,1.9162646574646048e-07,0.20694492952999405,622,1.017749451408979e-06,healthy,aging,aida,CD4T,2.1926493505859e-07,5.39123191332906e-07,6.268311985828057,Inconsistent
ABCF3,4.4644875339567006e-05,0.16290739960623388,622,0.00014021189495606458,healthy,aging,aida,CD4T,0.000286809816423,0.000410945404831,3.3862158714464576,Inconsistent
ABCG1,0.4514884685169994,-0.030243906208343253,622,0.5167899615687876,healthy,aging,aida,CD4T,3.81780868304874e-05,6.26738031180249e-05,4.202913951014748,Decrease in aging
ABHD12,0.0003615672608823529,0.14256548073725117,622,0.0009134733123771918,healthy,aging,aida,CD4T,0.0032666259786453,0.0040049882136683,2.39739875766872,Increase in aging
ABHD13,0.00015413988779437523,0.15116797578275912,622,0.00042836550212622883,healthy,aging,aida,CD4T,0.000704455454361,0.0009498914353644,3.022326028096876,Inconsistent
ABHD14A,1.2115804021634936e-07,0.21022670997015178,622,6.713316447845634e-07,healthy,aging,aida,CD4T,3.1085514189547704e-17,3.94720124523462e-16,15.403710730846223,Increase in aging
ABHD14B,0.000398396766150672,0.14155607515912044,622,0.000999826675988911,healthy,aging,aida,CD4T,6.69493367477806e-08,1.82190413936501e-07,6.739474477439875,Increase in aging
ABHD16A,0.002626448602702878,0.1204279967416152,622,0.005519236952338698,healthy,aging,aida,CD4T,0.0600892698190191,0.0643033922259217,1.1917661159383033,Increase in aging
ABHD17A,0.4787436290102196,-0.02845271638408135,622,0.5423592700273778,healthy,aging,aida,CD4T,0.012364791984196,0.014198076368496,1.8477704921760005,Inconsistent
ABHD17B,0.5304289513340612,-0.02520119455252416,622,0.5917497403244467,healthy,aging,aida,CD4T,3.80489432090258e-06,7.41077926404522e-06,5.130136122347159,Decrease in aging
ABHD18,0.23596713245715573,0.047588073050680336,622,0.2957322740286325,healthy,aging,aida,CD4T,5.34433987298478e-06,1.01371788511854e-05,4.994082891140078,Inconsistent
ABHD2,9.656766002684552e-07,0.1949173894143376,622,4.401717243435997e-06,healthy,aging,aida,CD4T,2.85634197223533e-11,1.42757508723612e-10,9.845401039569198,Inconsistent
ABHD3,0.1022670438420384,0.06557724182655982,622,0.1422218705796184,healthy,aging,aida,CD4T,0.0002727876268423,0.0003924974322554,3.406163180093145,Inconsistent
ABHD5,0.005921239752995345,-0.11023487105775467,622,0.011486820624723114,healthy,aging,aida,CD4T,0.0001670851217015,0.0002480051155863,3.6055393609157655,Inconsistent
ABI1,0.39085412928996355,0.03446455343147456,622,0.4567928454782459,healthy,aging,aida,CD4T,8.90701107121892e-08,2.35781541690057e-07,6.627490196933582,Inconsistent
ABI2,0.0013898353892086413,0.1279085725306394,622,0.0030937968769406887,healthy,aging,aida,CD4T,6.20291802479751e-14,4.717499666055e-13,12.32628812190611,Inconsistent
ABI3,0.8664487406692282,0.0067565573773123305,622,0.8934902158202741,healthy,aging,aida,CD4T,0.072613908822409,0.0770296919124212,1.113341839137408,Inconsistent
ABL2,0.8233149143621907,0.008970714826826045,622,0.8589917932612262,healthy,aging,aida,CD4T,3.05134784323246e-05,5.08699534894728e-05,4.293538659445008,Inconsistent
ABLIM1,0.022287303069996288,-0.09162908442413989,622,0.03685423501196342,healthy,aging,aida,CD4T,9.45066330079658e-31,6.792191714282499e-29,28.167990064330663,Decrease in aging
ABR,1.4139942880486764e-05,0.17311752127997115,622,4.960048456609104e-05,healthy,aging,aida,CD4T,0.0002481874905572,0.0003588183344563,3.4451253740176724,Inconsistent
ABRACL,0.04487889818241654,-0.08045618434146216,622,0.0684496277319563,healthy,aging,aida,CD4T,2.32326572838617e-09,8.2455855752649e-09,8.083778496711293,Inconsistent
ABRAXAS1,3.275947310292072e-05,0.16571606173739695,622,0.0001058042442107845,healthy,aging,aida,CD4T,1.45860413206619e-11,7.635096793270019e-11,10.117185452842453,Inconsistent
ABRAXAS2,0.0856058579372258,0.06898412906965423,622,0.12178452408926767,healthy,aging,aida,CD4T,0.0076734819357355,0.0089878283363969,2.046345231008975,Inconsistent
ABT1,0.019032779795374308,-0.0940022725127977,622,0.0320265269028007,healthy,aging,aida,CD4T,3.60209984683347e-05,5.93632001815916e-05,4.226482694930106,Inconsistent
ABTB1,0.09069180285796714,0.06789166639799311,622,0.12795360615734444,healthy,aging,aida,CD4T,0.0001218982473832,0.000184598045804,3.7337729008238205,Inconsistent
ZZZ3,0.08751801395967536,0.06856742190400486,622,0.12406171611128358,healthy,aging,aida,CD4T,0.0078297499112457,0.009163395637864,2.0379435619745703,Inconsistent
ACAA1,0.01202105212845414,0.10064963350708417,622,0.021435201134298976,healthy,aging,aida,CD4T,0.0527640011435569,0.0566753663456499,1.2466056639428653,Increase in aging
ACAA2,0.0005490642271265228,0.13816986489216318,622,0.0013317965184361194,healthy,aging,aida,CD4T,3.05735023548867e-06,6.05321656817e-06,5.218013787895038,Inconsistent
ACAD8,0.023290751932442445,0.0909581676797332,622,0.03832790712775128,healthy,aging,aida,CD4T,0.0762118242157463,0.0807391480894117,1.0929158373138574,Inconsistent
ACADM,0.49193476877326126,0.027605883219053072,622,0.5557227496619321,healthy,aging,aida,CD4T,1.04620789296076e-08,3.30509719855339e-08,7.480815763962102,Inconsistent
ACADSB,0.015508512936616814,0.09701058547522669,622,0.02672981676815927,healthy,aging,aida,CD4T,0.0003916983992528,0.000550046189025,3.2596008399668026,Inconsistent
ACADVL,1.087779922350779e-10,0.25501291295203127,622,1.167572162163935e-09,healthy,aging,aida,CD4T,5.5859166607299596e-11,2.65165013478641e-10,9.576483778365,Increase in aging
ACAP1,7.314668464323211e-14,0.29394344747293083,622,1.398564610378598e-12,healthy,aging,aida,CD4T,2.4602456791966397e-11,1.23822028686178e-10,9.907202084832926,Inconsistent
ACAP2,0.0001269447996940415,0.15306322392360025,622,0.00035919266527477406,healthy,aging,aida,CD4T,1.48989061155257e-08,4.58383725395047e-08,7.338770810099559,Inconsistent
ACAP3,2.847930403365845e-06,-0.1864375594697253,622,1.1762477530030592e-05,healthy,aging,aida,CD4T,7.93860032177507e-06,1.46144263608088e-05,4.835218226712608,Inconsistent
ACAT1,0.058540834091525516,0.0758905384043031,622,0.08670476770011112,healthy,aging,aida,CD4T,3.90377408232346e-07,9.11810995439023e-07,6.04009517498808,Inconsistent
ACAT2,0.13012133928123912,0.060756912411310975,622,0.1754032717891492,healthy,aging,aida,CD4T,0.0586081746259287,0.0627745083511997,1.2022166799881526,Increase in aging
ACBD3,0.0013245970048092132,0.12845787174109582,622,0.002959601285285777,healthy,aging,aida,CD4T,2.01077165804348e-09,7.20050618154384e-09,8.14263697244036,Inconsistent
ACBD5,0.009916136542073935,0.10332901044864864,622,0.018077472414612286,healthy,aging,aida,CD4T,0.0031557321048135,0.0038756402319369,2.4116565444531393,Inconsistent
ACBD6,0.0008135097609313621,0.13391310155148473,622,0.0018993373447990446,healthy,aging,aida,CD4T,0.0001358856729717,0.000204140955612,3.6900698565678858,Inconsistent
ACD,0.00013300140807538598,0.15261017616177253,622,0.00037455620420287413,healthy,aging,aida,CD4T,1.06417972519664e-06,2.30230574502957e-06,5.6378370027904845,Inconsistent
ACE,0.0005724265103927692,0.13772438351473276,622,0.0013828497572493785,healthy,aging,aida,CD4T,7.95870255690344e-05,0.0001245084790519,3.9048010720215554,Increase in aging
ACER3,0.13547042177520963,-0.059925493445622584,622,0.18175952921561622,healthy,aging,aida,CD4T,0.000108854137339,0.0001662419645252,3.779259337583982,Decrease in aging
ACIN1,9.246488911730206e-12,0.26885927870565285,622,1.1872186292588343e-10,healthy,aging,aida,CD4T,5.29053977157476e-16,5.624720316317721e-15,14.249899067545437,Inconsistent
ACLY,8.931260049719905e-12,0.2690484892496533,622,1.1538222442611121e-10,healthy,aging,aida,CD4T,2.4341081972297097e-12,1.4457798027677699e-11,10.839897846546979,Inconsistent
ACO2,2.5147004009364738e-08,0.2211006767214988,622,1.6272925879706243e-07,healthy,aging,aida,CD4T,1.92464382648572e-10,8.33528118062673e-10,9.079079745189919,Increase in aging
ACOT13,0.2615078782071741,0.045089351523062024,622,0.32252545321825843,healthy,aging,aida,CD4T,0.0622877077649324,0.0664778372002627,1.1773231183946846,Inconsistent
ACOT7,0.0005707323503178001,0.13775611507918717,622,0.0013792217565819435,healthy,aging,aida,CD4T,7.27100110969732e-08,1.96527585465944e-07,6.706576481549098,Increase in aging
ACOT8,0.0004215233885448474,0.14096582106951178,622,0.0010523407715412798,healthy,aging,aida,CD4T,0.0010280981373727,0.0013503182224593,2.8695638715256537,Inconsistent
ACOT9,1.8463122153412924e-06,0.1898812511044865,622,7.984353790106796e-06,healthy,aging,aida,CD4T,2.44754555391463e-07,5.96086407861216e-07,6.224690780968999,Increase in aging
ACOX1,3.2905494133403146e-09,0.23438534705580968,622,2.5506204641783843e-08,healthy,aging,aida,CD4T,5.832252234140941e-09,1.92100810296842e-08,7.716470803244995,Inconsistent
ACP1,0.3397699709893709,0.038339815816461745,622,0.4045417954157737,healthy,aging,aida,CD4T,0.00186242762821,0.002356976116208,2.6276448182612624,Inconsistent
ACP5,0.01569625349941928,0.09683591615811159,622,0.02702092139035684,healthy,aging,aida,CD4T,0.0001411502279809,0.0002116958865815,3.6742875805838575,Increase in aging
ACRBP,7.060557053078074e-06,-0.17901026237631198,622,2.6781931220864962e-05,healthy,aging,aida,CD4T,9.33433166932779e-05,0.0001443016599429,3.840728673065235,Inconsistent
ACSF3,0.0402173131619025,0.08228403900881406,622,0.06207925411643508,healthy,aging,aida,CD4T,2.55673466255218e-06,5.14424748593576e-06,5.2886781459954255,Inconsistent
ACSL3,0.39490311449170623,0.034171109976403935,622,0.4609238695923057,healthy,aging,aida,CD4T,3.91818902981256e-06,7.60670571508991e-06,5.118803385215309,Inconsistent
ACSL4,4.625068531204417e-05,0.16258381162849572,622,0.00014449560509253016,healthy,aging,aida,CD4T,3.4963961115078e-05,5.76873251914751e-05,4.238919597660224,Inconsistent
ACSL5,2.0142884753391065e-17,0.33152640449988247,622,8.159575349255024e-16,healthy,aging,aida,CD4T,3.27728350970005e-17,4.12501516361021e-16,15.38457445063887,Inconsistent
ACSL6,0.00022008943255411143,0.14763106552808092,622,0.0005894812220444448,healthy,aging,aida,CD4T,0.0005889873753312,0.0008043040597579,3.094579739172624,Inconsistent
ACSS1,1.387353210930474e-06,0.19211831547822286,622,6.1479125601801595e-06,healthy,aging,aida,CD4T,0.0001988761094258,0.0002917580319337,3.534977179236422,Inconsistent
ACTB,0.0006481968085190403,0.13638749378999282,622,0.001547127535646311,healthy,aging,aida,CD4T,2.23590476641271e-10,9.55377381463029e-10,9.01982504484257,Inconsistent
ACTG1,0.013730344836674414,0.09876408783152332,622,0.024028941293374555,healthy,aging,aida,CD4T,2.8848987043661e-06,5.74024556707617e-06,5.241069528134277,Inconsistent
ACTL6A,0.034708001471271885,0.08469159727010998,622,0.05458260945518212,healthy,aging,aida,CD4T,1.92850302359648e-08,5.78953685488218e-08,7.237356177104018,Inconsistent
ACTN1,3.015747581806812e-10,-0.24903721696425535,622,2.937895402385169e-09,healthy,aging,aida,CD4T,2.26307389418131e-43,5.24668131531647e-41,40.28011531415172,Decrease in aging
ACTN4,1.7165382613298004e-20,0.3602033750364959,622,1.1834210897821797e-18,healthy,aging,aida,CD4T,5.760709634485819e-30,3.6966267984865698e-28,27.43219439241829,Inconsistent
ACTR10,2.4588292589092963e-06,0.18761190695762073,622,1.0327947150778942e-05,healthy,aging,aida,CD4T,1.22713526036737e-07,3.16335047211633e-07,6.499852689312796,Inconsistent
ACTR1A,4.1812027123520164e-07,0.20123376913800894,622,2.0761235074490276e-06,healthy,aging,aida,CD4T,2.45735744700079e-07,5.98273305270822e-07,6.223100374781588,Inconsistent
ACTR1B,0.013349677924533844,0.0991653059716224,622,0.023454347149940616,healthy,aging,aida,CD4T,0.0005513410608016,0.0007560557534786,3.121446177335697,Inconsistent
ACTR2,2.1683624420153508e-08,0.22209691288660127,622,1.4224298910567308e-07,healthy,aging,aida,CD4T,2.0408468998993502e-15,1.9688008952451902e-14,13.705798201824576,Inconsistent
ACTR3,6.666980032747888e-06,0.17948845378626974,622,2.5508761003783343e-05,healthy,aging,aida,CD4T,1.4133711862127e-09,5.19585612036353e-09,8.28434288358002,Inconsistent
ACTR6,0.001864643787645481,0.12450390513178648,622,0.004037902735553639,healthy,aging,aida,CD4T,4.54340242029021e-07,1.04860093752812e-06,5.979389758330185,Inconsistent
ACTR8,8.889928742989462e-08,0.2124133786375514,622,5.074903589747965e-07,healthy,aging,aida,CD4T,2.44978178292979e-05,4.14858192128096e-05,4.38210032955505,Inconsistent
ACVR1,1.2214429359515627e-08,-0.22591212675978162,622,8.372605975882126e-08,healthy,aging,aida,CD4T,9.45296125351019e-07,2.06061366481583e-06,5.686003424507119,Inconsistent
ACVR2A,0.074277731868209,0.07162006049651452,622,0.10744834825081456,healthy,aging,aida,CD4T,9.94702226757225e-09,3.14930612497981e-08,7.5017851221745895,Inconsistent
ACYP1,2.5476457684706574e-10,0.2500364461777733,622,2.5160633829111036e-09,healthy,aging,aida,CD4T,2.29028505464386e-17,2.97654225817819e-16,15.526287947359389,Increase in aging
ACYP2,2.220418550448982e-08,-0.22193773259503638,622,1.4512671838394895e-07,healthy,aging,aida,CD4T,5.28843145348207e-10,2.1127268958407802e-09,8.67515663891313,Inconsistent
ADA,9.088056398299617e-05,-0.15627553807761635,622,0.0002644535891875335,healthy,aging,aida,CD4T,1.6842241182872199e-16,1.9244067946153e-15,14.715703118377911,Decrease in aging
ADA2,0.06788152242024646,0.07325658097244399,622,0.09916677175084905,healthy,aging,aida,CD4T,1.1165863045669601e-09,4.190551316408731e-09,8.377728836717894,Inconsistent
ADAM10,0.17490587984341513,0.05446419092014552,622,0.22698192913616044,healthy,aging,aida,CD4T,3.22873899769023e-13,2.17886827947415e-12,11.661769023643894,Inconsistent
ADAM12,0.09815757898436457,-0.06637379716031593,622,0.13727127780727405,healthy,aging,aida,CD4T,0.0316791960968516,0.0347972462705292,1.458455123203803,Decrease in aging
ADAM15,1.2300013204848258e-07,0.21011953127397476,622,6.794383257223575e-07,healthy,aging,aida,CD4T,2.38451237336986e-07,5.82313640075065e-07,6.234843036888448,Inconsistent
ADAM17,0.0019144041593401207,0.12419474817253444,622,0.004137527806860121,healthy,aging,aida,CD4T,0.0001426657937001,0.0002137904627445,3.670011672699842,Inconsistent
ADAM19,5.271853164225316e-06,0.18143293309829145,622,2.0576585295316012e-05,healthy,aging,aida,CD4T,4.97120815251499e-07,1.13783671949443e-06,5.943920055085306,Increase in aging
ADAM23,7.1910016321027e-06,0.17885737397164414,622,2.7208169763681456e-05,healthy,aging,aida,CD4T,2.01552345766947e-06,4.13400887279409e-06,5.383628595584547,Increase in aging
ADAM8,1.3294542717913122e-15,0.31298731296179333,622,3.6662258187475807e-14,healthy,aging,aida,CD4T,2.25141728486917e-26,1.00502708238228e-24,23.99782223518806,Increase in aging
ADAR,1.2548526476213637e-05,0.1741445359596131,622,4.4784935208786345e-05,healthy,aging,aida,CD4T,7.49606154917621e-12,4.1282907550903797e-11,10.384229722988277,Inconsistent
ADARB1,3.650391563316921e-16,-0.3188449331895774,622,1.0905544795409301e-14,healthy,aging,aida,CD4T,6.463431762206511e-15,5.74198814276616e-14,13.240937708658834,Inconsistent
ADAT1,9.105042423455162e-11,0.25603982786339274,622,9.951700331733768e-10,healthy,aging,aida,CD4T,1.6368784269905299e-12,9.99511066676377e-12,11.0002123929717,Inconsistent
ADCY7,0.00018011253484537387,0.1496312449579558,622,0.0004921192292788164,healthy,aging,aida,CD4T,0.0001862510532197,0.0002745818091262,3.561328237885127,Inconsistent
ADD1,3.548381437343382e-09,0.2339068084983099,622,2.732749184291305e-08,healthy,aging,aida,CD4T,1.52236440297988e-10,6.71241286148246e-10,9.17312133913566,Inconsistent
ADD3,0.23402872148209206,0.04778531494126245,622,0.29366222139072456,healthy,aging,aida,CD4T,5.24602384987267e-13,3.40896685434312e-12,11.4673772214305,Inconsistent
ADGRA2,0.9400062543782309,0.0030238068238458067,622,0.9533019581176685,healthy,aging,aida,CD4T,0.935119297281675,0.935770313222417,0.02883073666916025,Inconsistent
ADGRE5,6.802805046025669e-08,0.21428478215934899,622,3.9947675823099136e-07,healthy,aging,aida,CD4T,2.35411891551264e-18,3.55442282474566e-17,16.449230910933835,Inconsistent
ADGRG1,0.14071934139817446,0.05913388475211264,622,0.1878528538121227,healthy,aging,aida,CD4T,0.0001065756527171,0.0001631436029984,3.78742995060404,Inconsistent
ADH5,0.19070654076811844,0.05253518300839615,622,0.24478444276895975,healthy,aging,aida,CD4T,0.338521301811628,0.344806206933131,0.4624249249455098,Increase in aging
ADHFE1,1.739017719727026e-06,0.19035206772409022,622,7.565993355851199e-06,healthy,aging,aida,CD4T,1.3990701721139599e-11,7.33950169852777e-11,10.13433342467874,Increase in aging
ADI1,0.7105657118692311,-0.014908773230776934,622,0.7605248774596787,healthy,aging,aida,CD4T,0.690821062585059,0.694979140089421,0.1580282306329292,Inconsistent
ADIPOR1,1.6013824590426967e-05,0.17204072222835123,622,5.5414634321120344e-05,healthy,aging,aida,CD4T,6.21718177861085e-08,1.70198334039338e-07,6.769044695256505,Inconsistent
ADIPOR2,0.0373174847248282,0.08351365812411592,622,0.05814132235484968,healthy,aging,aida,CD4T,0.0007790991729523,0.0010444666584608,2.981105419041841,Inconsistent
ADK,0.7124306969355492,0.014808231746085929,622,0.7621796623437612,healthy,aging,aida,CD4T,0.0740161708994287,0.0784824756940386,1.1052273057899118,Inconsistent
ADNP,2.0583771944196474e-19,-0.3504574107859125,622,1.1998832913812092e-17,healthy,aging,aida,CD4T,8.85557962204313e-24,2.7671761192880004e-22,21.55796319893609,Inconsistent
ADNP2,0.2078891777139719,-0.050566380702743864,622,0.2647540682431933,healthy,aging,aida,CD4T,0.210021453159001,0.216653392256888,0.6642345065976933,Inconsistent
ADPGK,4.345591981674656e-05,0.16315416194614124,622,0.00013671739582539396,healthy,aging,aida,CD4T,3.32443477896313e-05,5.5014305218531e-05,4.259524367420889,Inconsistent
ADRB2,0.3140441459471754,0.04043271893032048,622,0.3779916948868974,healthy,aging,aida,CD4T,0.0327225342221429,0.035866532477435,1.4453106082336749,Inconsistent
ADRM1,0.057367319988567665,0.07624558877259295,622,0.08523076757522383,healthy,aging,aida,CD4T,1.4746142209231901e-09,5.40716959478315e-09,8.26703000865197,Inconsistent
ADSL,0.9595064230452652,0.0020399121475907795,622,0.9700593701684365,healthy,aging,aida,CD4T,0.434810002048609,0.441069793186077,0.3554926840076051,Inconsistent
ADSS2,8.902501975272489e-10,0.24251843234148512,622,7.832037250354845e-09,healthy,aging,aida,CD4T,1.1152730222684602e-15,1.13533529901464e-14,13.944875859169587,Inconsistent
ADTRP,0.21341855094339607,0.049958018670221344,622,0.2706422020276176,healthy,aging,aida,CD4T,1.40499620877323e-06,2.97428799777709e-06,5.526616981412685,Increase in aging
AEBP2,2.8656106616653827e-06,0.1863879247501681,622,1.1821880577756497e-05,healthy,aging,aida,CD4T,4.64309990455044e-11,2.23809248920215e-10,9.650121970211531,Inconsistent
AEN,1.8208667842176477e-05,0.17092241957203616,622,6.228823875401018e-05,healthy,aging,aida,CD4T,5.73115071257626e-18,8.14027276112363e-17,16.0893610426948,Inconsistent
AFAP1,4.992611059022097e-17,0.32761703839626494,622,1.845207283154043e-15,healthy,aging,aida,CD4T,1.39068396719933e-17,1.8716939461164e-16,15.727765164347572,Increase in aging
AFDN,1.959233626675423e-05,-0.17028155802213527,622,6.657680143726438e-05,healthy,aging,aida,CD4T,6.099295470179e-06,1.14304137012194e-05,4.94193805089034,Inconsistent
AFF1,0.0004561020099282079,0.14013727044188826,622,0.0011300108538995338,healthy,aging,aida,CD4T,1.25433635863521e-06,2.6798202763113e-06,5.571894331203878,Inconsistent
AFF3,2.9818269441098485e-30,-0.43602105765395144,622,1.2576293640745653e-27,healthy,aging,aida,CD4T,1.05797296804337e-63,3.80182586066386e-60,59.420007779497084,Decrease in aging
AFF4,0.005936233296214228,0.11020189764104378,622,0.011510713690450204,healthy,aging,aida,CD4T,4.24220805490403e-10,1.7283871479929302e-09,8.762358971692272,Inconsistent
AFG3L2,0.32942717305489977,0.03916847820543018,622,0.3938852505275369,healthy,aging,aida,CD4T,3.65435754096317e-10,1.50079243696585e-09,8.82367936752596,Inconsistent
AFTPH,3.206952762880121e-05,0.1659075170677091,622,0.00010385660031549443,healthy,aging,aida,CD4T,4.5409213532885505e-09,1.53075055188015e-08,7.815095575316394,Inconsistent
AGA,0.005037807571361515,0.11232434309869226,622,0.009917924296173,healthy,aging,aida,CD4T,0.0424799629525621,0.0460487924193159,1.3367817542294345,Inconsistent
AGAP2,3.111892550672075e-10,0.24885082487417945,622,3.015171565989024e-09,healthy,aging,aida,CD4T,2.41262860614143e-10,1.02358688266461e-09,8.98987528826246,Inconsistent
AGFG1,1.2590512262165995e-27,-0.4174672752365562,622,3.472075881528084e-25,healthy,aging,aida,CD4T,8.73668659306501e-23,2.35170661214825e-21,20.628616859752658,Inconsistent
AGFG2,9.029769056848836e-15,0.3040582015079429,622,2.029575051335616e-13,healthy,aging,aida,CD4T,5.39324251900458e-24,1.77803825615073e-22,21.75005889901461,Increase in aging
AGGF1,4.5584087171281115e-05,0.162716827688495,622,0.00014272397599043038,healthy,aging,aida,CD4T,9.55858753720147e-05,0.0001474196751713,3.8314445500720193,Inconsistent
AGK,0.11303054395242096,0.06360497257315957,622,0.15513571978155788,healthy,aging,aida,CD4T,0.0888406290714317,0.0936213491402317,1.0286251047174835,Inconsistent
AGL,1.4210435522276857e-10,0.2534616159582725,622,1.4766496042713778e-09,healthy,aging,aida,CD4T,2.23893315590281e-10,9.561029466116171e-10,9.019495343353311,Inconsistent
AGO1,0.0008465326126624943,0.13347539316278653,622,0.0019687443505644127,healthy,aging,aida,CD4T,4.85817261843681e-07,1.11480480870707e-06,5.952801166626798,Inconsistent
AGO2,1.8002290727718257e-16,-0.3219949171103405,622,5.78818047164753e-15,healthy,aging,aida,CD4T,6.96434161197316e-18,9.79505345699631e-17,16.008993189478826,Decrease in aging
AGO3,0.0748490463634086,0.07147955824401549,622,0.10809016363054173,healthy,aging,aida,CD4T,4.5208318617175e-06,8.68284836722706e-06,5.061337783205303,Inconsistent
AGO4,0.26441305496748607,-0.04481603631858571,622,0.3256900196043421,healthy,aging,aida,CD4T,0.000928527098946,0.001229879148567,2.9101375614785416,Inconsistent
AGPAT1,0.02813881743120308,0.0880314651707671,622,0.04535866029265424,healthy,aging,aida,CD4T,0.0905899446442278,0.0953948618546615,1.020475016577479,Inconsistent
AGPAT2,6.642016547315067e-12,0.2706579012668132,622,8.786579085654803e-11,healthy,aging,aida,CD4T,9.21709869895261e-27,4.27376053866919e-25,24.369189815266953,Increase in aging
AGPAT3,3.211343625377698e-12,-0.2745626821138277,622,4.5504612241023904e-11,healthy,aging,aida,CD4T,1.60662172410914e-11,8.361180543933639e-11,10.07773239869506,Inconsistent
