source,target,weight,promotor_based,cell_type,sample_size,gene_size
HES4,FCGR3A,0.5981715540667436,False,MONO,320685,10029
FOS,DUSP1,0.5977822547261654,True,MONO,320685,10029
HES4,CDKN1C,0.5772310258906962,False,MONO,320685,10029
FOSB,FOS,0.5669486106173776,True,MONO,320685,10029
FOS,FOSB,0.5669486106173776,True,MONO,320685,10029
TCF7L2,FCGR3A,0.5418985560318366,False,MONO,320685,10029
JUN,FOS,0.5344398398113174,True,MONO,320685,10029
FOS,JUN,0.5344398398113174,True,MONO,320685,10029
JUN,FOSB,0.5044836848257496,True,MONO,320685,10029
FOSB,JUN,0.5044836848257496,True,MONO,320685,10029
TCF7L2,CDKN1C,0.5010894271957059,True,MONO,320685,10029
HES4,RHOC,0.4911576485770864,False,MONO,320685,10029
FOS,ZFP36,0.4864292129965527,False,MONO,320685,10029
TCF7L2,S100A9,-0.4702028887742178,False,MONO,320685,10029
TCF7L2,S100A8,-0.4685164650417825,False,MONO,320685,10029
TCF7L2,LYZ,-0.4678250738600716,True,MONO,320685,10029
FOS,IER2,0.45645591698802856,True,MONO,320685,10029
FOS,NFKBIA,0.45210405872611303,False,MONO,320685,10029
TCF7L2,RHOC,0.440320108854271,True,MONO,320685,10029
HES4,S100A8,-0.43768058993465053,False,MONO,320685,10029
FOS,KLF6,0.4337001532146127,True,MONO,320685,10029
KLF6,FOS,0.4337001532146127,True,MONO,320685,10029
FOSB,NFKBIA,0.4310651480919155,False,MONO,320685,10029
HES4,S100A9,-0.42892036758040125,False,MONO,320685,10029
HES4,LYZ,-0.42823628529032276,False,MONO,320685,10029
JUN,IER2,0.4278354970121012,True,MONO,320685,10029
HES4,VCAN,-0.41925142550035355,False,MONO,320685,10029
FOSB,KLF6,0.41737227015142875,True,MONO,320685,10029
KLF6,FOSB,0.41737227015142875,True,MONO,320685,10029
FOS,NAMPT,0.41077386983056247,True,MONO,320685,10029
FOSB,NAMPT,0.4092079676595131,False,MONO,320685,10029
JUNB,FOS,0.4088069040424848,True,MONO,320685,10029
FOS,JUNB,0.40880690404248476,True,MONO,320685,10029
FOSB,IER2,0.4072706912202021,True,MONO,320685,10029
TCF7L2,MTSS1,0.406281522805067,True,MONO,320685,10029
TCF7L2,VCAN,-0.4013061927004769,True,MONO,320685,10029
HES4,TCF7L2,0.39803098064702513,False,MONO,320685,10029
TCF7L2,HES4,0.39803098064702513,True,MONO,320685,10029
JUNB,DUSP1,0.3977782027200648,True,MONO,320685,10029
FOSB,DUSP1,0.39679141068693213,True,MONO,320685,10029
TCF7L2,S100A12,-0.3949760554555637,False,MONO,320685,10029
HES4,CKB,0.38897144618497465,False,MONO,320685,10029
HES4,LYPD2,0.3887915713231288,False,MONO,320685,10029
JUN,NFKBIA,0.3862211410251402,True,MONO,320685,10029
FOS,RPLP1,0.38603947310955683,True,MONO,320685,10029
FOSB,ZFP36,0.38555570653369764,True,MONO,320685,10029
HES4,IFITM1,0.3854743785289322,False,MONO,320685,10029
JUN,KLF6,0.3831363564794332,True,MONO,320685,10029
KLF6,JUN,0.3831363564794332,True,MONO,320685,10029
FOSB,IL1B,0.3813488040568401,False,MONO,320685,10029
HES4,MTSS1,0.3791249280234269,False,MONO,320685,10029
HES4,IFITM2,0.37870242341537713,False,MONO,320685,10029
DRAP1,FCGR3A,0.37272239438749405,False,MONO,320685,10029
HES4,S100A12,-0.37080498040691223,False,MONO,320685,10029
FOS,S100A8,0.3704233651775755,False,MONO,320685,10029
SETBP1,FCGR3A,0.36595033480032313,False,MONO,320685,10029
FOSB,CXCL8,0.36583362059120267,False,MONO,320685,10029
FOS,CXCL8,0.3657340573146082,True,MONO,320685,10029
JUNB,ZFP36,0.3649143318133769,False,MONO,320685,10029
HES4,MS4A7,0.36161437313416533,False,MONO,320685,10029
FOS,VIM,0.36047171243816767,True,MONO,320685,10029
HES4,LST1,0.35894789566397495,False,MONO,320685,10029
BATF3,FCGR3A,0.3569209923949917,False,MONO,320685,10029
DRAP1,CDKN1C,0.3564910331093914,False,MONO,320685,10029
FOS,FTH1,0.35496094661354777,True,MONO,320685,10029
HES4,SIGLEC10,0.3542781952763235,False,MONO,320685,10029
FOS,MCL1,0.3535617486393912,True,MONO,320685,10029
JUN,EGR1,0.3533802647412418,True,MONO,320685,10029
EGR1,JUN,0.3533802647412418,True,MONO,320685,10029
TCF7L2,RPLP1,-0.3527526404828776,True,MONO,320685,10029
FOS,S100A9,0.3522519767546159,False,MONO,320685,10029
HES4,IFITM3,0.35196830759490794,False,MONO,320685,10029
JUNB,FTH1,0.34452768358446856,True,MONO,320685,10029
FOS,IL1B,0.34439960630603816,False,MONO,320685,10029
