source,target,weight,promotor_based,cell_type,sample_size,gene_size
FOS,DUSP1,0.5583029710287036,True,B,71161,9428
FOS,JUNB,0.5269356771289136,True,B,71161,9428
JUNB,FOS,0.5269356771289136,True,B,71161,9428
JUNB,DUSP1,0.5052868233732292,True,B,71161,9428
JUN,FOS,0.47187151263806837,True,B,71161,9428
FOS,JUN,0.47187151263806837,True,B,71161,9428
JUN,DUSP1,0.4519858697111604,True,B,71161,9428
FOS,CD69,0.3914369236870165,False,B,71161,9428
JUN,JUNB,0.38627499412090344,True,B,71161,9428
JUNB,JUN,0.3862749941209034,True,B,71161,9428
JUN,CD69,0.36890151854386094,True,B,71161,9428
YBX3,TCL1A,0.3633503494165254,False,B,71161,9428
JUNB,ZFP36,0.3508838671533548,False,B,71161,9428
BACH2,CRIP1,-0.33991334368694803,False,B,71161,9428
FOSB,FOS,0.33741026246922695,True,B,71161,9428
FOS,FOSB,0.33741026246922695,True,B,71161,9428
FOS,ZFP36,0.33715775089501393,False,B,71161,9428
BACH2,TCL1A,0.3338704388564968,False,B,71161,9428
BACH2,FCRL1,0.330261762629622,False,B,71161,9428
BACH2,AFF3,0.3216099561545756,False,B,71161,9428
JUN,TSC22D3,0.3193627850957578,True,B,71161,9428
FOS,CD83,0.3164125782175728,False,B,71161,9428
JUN,EIF1,0.3137757733981094,True,B,71161,9428
JUNB,CD69,0.3123018940870608,True,B,71161,9428
BACH2,IL4R,0.31117904007497654,False,B,71161,9428
FOSB,JUNB,0.30366051978384095,True,B,71161,9428
JUNB,FOSB,0.3036605197838409,True,B,71161,9428
BACH2,B2M,-0.3016798910765333,False,B,71161,9428
FOS,TSC22D3,0.30001443380668036,False,B,71161,9428
JUN,CXCR4,0.2988054174454716,False,B,71161,9428
FOS,CXCR4,0.29785574638476786,False,B,71161,9428
FOSB,DUSP1,0.2932172675111056,True,B,71161,9428
JUNB,TSC22D3,0.2921427282580491,False,B,71161,9428
JUN,BTG1,0.2901380915503207,True,B,71161,9428
JUNB,IER2,0.28156196286948315,True,B,71161,9428
FOS,IER2,0.28132280439523794,True,B,71161,9428
ZNF331,FOS,0.2810234255829872,False,B,71161,9428
FOS,ZNF331,0.2810234255829872,True,B,71161,9428
FOS,NR4A2,0.2798576985280355,True,B,71161,9428
NR4A2,FOS,0.27985769852803544,False,B,71161,9428
FOS,EIF1,0.27929397291404534,True,B,71161,9428
JUNB,NR4A2,0.27647477009851046,True,B,71161,9428
NR4A2,JUNB,0.27647477009851046,False,B,71161,9428
JUN,CD83,0.2748988553497286,False,B,71161,9428
BACH2,YBX3,0.27355870649136393,False,B,71161,9428
YBX3,BACH2,0.27355870649136393,False,B,71161,9428
JUNB,EIF1,0.2717200954228169,True,B,71161,9428
FOS,BTG1,0.271584265025342,True,B,71161,9428
JUNB,CXCR4,0.2711662134602848,True,B,71161,9428
YBX3,IL4R,0.27086219369447784,False,B,71161,9428
JUN,NFKBIA,0.2699282833465678,True,B,71161,9428
JUNB,CD83,0.269762835485748,False,B,71161,9428
KLF2,TSC22D3,0.2671254647202207,False,B,71161,9428
JUNB,ZNF331,0.26680205972955173,True,B,71161,9428
ZNF331,JUNB,0.26680205972955173,True,B,71161,9428
BACH2,COL19A1,0.26365880460658114,False,B,71161,9428
JUNB,FTH1,0.2607263759242708,True,B,71161,9428
JUN,ZFP36,0.26031809502540293,True,B,71161,9428
FOXP1,BACH2,0.2599209373362254,False,B,71161,9428
BACH2,FOXP1,0.25992093733622534,False,B,71161,9428
FOSB,JUN,0.2584226995278794,True,B,71161,9428
JUN,FOSB,0.2584226995278794,True,B,71161,9428
BACH2,CAMK2D,0.2576404303883553,False,B,71161,9428
KLF2,CD74,0.2569222178261672,False,B,71161,9428
JUNB,BTG1,0.2550194106772404,False,B,71161,9428
NR4A2,DUSP1,0.2518098645297721,False,B,71161,9428
EGR1,DUSP2,0.25013831604381986,True,B,71161,9428
BACH2,ADK,0.2484629972666754,False,B,71161,9428
FOS,SLC2A3,0.24785434249731314,False,B,71161,9428
ZNF331,NR4A2,0.24565310933283283,True,B,71161,9428
NR4A2,ZNF331,0.24565310933283283,False,B,71161,9428
JUNB,SLC2A3,0.24507974610994107,False,B,71161,9428
BACH2,GAPDH,-0.2445121899556487,True,B,71161,9428
JUNB,HOOK2,0.2439543099293485,True,B,71161,9428
BACH2,HLA-A,-0.24185796462438117,False,B,71161,9428
ZBTB20,CD74,-0.24131348008633854,False,B,71161,9428
BACH2,BTG1,0.23755259729983436,False,B,71161,9428
ZNF331,DUSP1,0.23706450860965836,False,B,71161,9428
KLF2,BTG1,0.23541127330045325,False,B,71161,9428
JUN,IER2,0.23469428513747118,True,B,71161,9428
FOS,PPP1R15A,0.23462250163407558,True,B,71161,9428
BACH2,COTL1,-0.23429042109384549,False,B,71161,9428
FOSB,CD83,0.23198924437480264,False,B,71161,9428
YBX3,CRIP1,-0.23175759043651958,False,B,71161,9428
BACH2,CXCR4,0.2297768297567859,False,B,71161,9428
NR4A2,FOSB,0.2293393353260531,False,B,71161,9428
FOSB,NR4A2,0.2293393353260531,True,B,71161,9428
FOS,FTH1,0.22699006825697007,True,B,71161,9428
KLF2,TMSB10,0.22685929038745795,True,B,71161,9428
BACH2,LGALS1,-0.22628888994754287,False,B,71161,9428
MEF2A,RPS23,-0.22617538020950217,True,B,71161,9428
YBX3,BTG1,0.22574608825908365,False,B,71161,9428
MEF2A,RPL32,-0.22571313022324094,True,B,71161,9428
KLF2,JUN,0.2252995779036613,False,B,71161,9428
JUN,KLF2,0.22529957790366129,True,B,71161,9428
MEF2A,RPL30,-0.22527885817454057,True,B,71161,9428
FOS,GADD45B,0.22521914253265293,True,B,71161,9428
FOSB,CD69,0.22505840474543892,False,B,71161,9428
FOSB,ZFP36,0.22352393118721833,True,B,71161,9428
ZBTB20,RPL18A,-0.2233245580079516,False,B,71161,9428
YBX3,PLPP5,0.22329663742602365,False,B,71161,9428
ZNF331,SLC2A3,0.22325755392778893,False,B,71161,9428
BACH2,SKAP1,0.22145413670835912,False,B,71161,9428
JUN,FTH1,0.22130405018425575,True,B,71161,9428
EBF1,RPL30,-0.22122076967193846,True,B,71161,9428
BACH2,PLPP5,0.22121277365022726,False,B,71161,9428
EBF1,CD74,-0.22046257631044297,True,B,71161,9428
