source,target,weight,promotor_based,cell_type,sample_size,gene_size
JUNB,FOS,0.5135099685963812,True,CD4T,868963,10230
FOS,JUNB,0.5135099685963812,True,CD4T,868963,10230
FOS,DUSP1,0.4921974404262466,True,CD4T,868963,10230
JUN,FOS,0.45392114115528726,True,CD4T,868963,10230
FOS,JUN,0.4539211411552872,True,CD4T,868963,10230
JUNB,DUSP1,0.4274735780089684,True,CD4T,868963,10230
JUN,JUNB,0.4041822417641447,True,CD4T,868963,10230
JUNB,JUN,0.40418224176414463,True,CD4T,868963,10230
JUN,DUSP1,0.3956413158812744,True,CD4T,868963,10230
FOS,PPP1R15A,0.31921447273535636,True,CD4T,868963,10230
FOS,CD69,0.3167769857300897,False,CD4T,868963,10230
FOS,TSC22D3,0.316478715053707,False,CD4T,868963,10230
FOS,ZFP36,0.31640679651689785,False,CD4T,868963,10230
JUNB,CXCR4,0.314120826047572,True,CD4T,868963,10230
JUNB,FTH1,0.314044092862557,True,CD4T,868963,10230
JUNB,TSC22D3,0.3122666252504204,False,CD4T,868963,10230
FOS,TNFAIP3,0.30596517942326723,True,CD4T,868963,10230
JUNB,EIF1,0.2975139559699898,True,CD4T,868963,10230
FOS,CXCR4,0.2891283583079282,False,CD4T,868963,10230
JUNB,CD69,0.2854154486837768,True,CD4T,868963,10230
JUNB,HOOK2,0.28139986793531346,True,CD4T,868963,10230
JUNB,ZFP36,0.27847057004931136,False,CD4T,868963,10230
FOS,FTH1,0.27694733094987345,True,CD4T,868963,10230
JUNB,SLC2A3,0.2685193491225697,False,CD4T,868963,10230
FOS,FOSB,0.266948039904212,True,CD4T,868963,10230
FOSB,FOS,0.266948039904212,True,CD4T,868963,10230
LEF1,S100A4,-0.2660863066729693,True,CD4T,868963,10230
JUNB,DNAJB1,0.260391779717197,False,CD4T,868963,10230
KLF6,S100A4,0.25820785037273425,True,CD4T,868963,10230
NR4A2,FOS,0.2521654418012802,False,CD4T,868963,10230
FOS,NR4A2,0.25216544180128014,True,CD4T,868963,10230
JUNB,ZFP36L2,0.25143604232869776,False,CD4T,868963,10230
JUN,CD69,0.25037958453675063,True,CD4T,868963,10230
JUN,ZFP36,0.2495660912259822,True,CD4T,868963,10230
RORA,RPL30,-0.24791569710516095,False,CD4T,868963,10230
FOS,SLC2A3,0.24750328709972916,False,CD4T,868963,10230
JUN,TSC22D3,0.24724471386467084,True,CD4T,868963,10230
FOS,DUSP2,0.2458667881830386,False,CD4T,868963,10230
JUNB,PPP1R15A,0.2455096885331014,True,CD4T,868963,10230
JUNB,DUSP2,0.24487828402034542,True,CD4T,868963,10230
FOS,DNAJB1,0.24232812409610893,False,CD4T,868963,10230
RORA,RPS13,-0.24179967874867206,False,CD4T,868963,10230
KLF6,ANXA1,0.24123591573273773,True,CD4T,868963,10230
JUN,PPP1R15A,0.24067816683786702,True,CD4T,868963,10230
JUNB,NR4A2,0.23969566790981076,True,CD4T,868963,10230
NR4A2,JUNB,0.23969566790981076,False,CD4T,868963,10230
RORA,RPS3A,-0.23961608685755925,False,CD4T,868963,10230
RORA,RPL11,-0.23589124197530534,False,CD4T,868963,10230
JUNB,TNFAIP3,0.2357899033615774,True,CD4T,868963,10230
BACH2,B2M,-0.2356417923241328,False,CD4T,868963,10230
FOS,EIF1,0.2346890405670187,True,CD4T,868963,10230
RORA,RPS27A,-0.23444570610570428,False,CD4T,868963,10230
RORA,RPL19,-0.2332717379835798,True,CD4T,868963,10230
RORA,RPL32,-0.2328394806576161,False,CD4T,868963,10230
NR4A2,DUSP1,0.2308592716104415,False,CD4T,868963,10230
RORA,RPS12,-0.22960263572672493,True,CD4T,868963,10230
RORA,RPS23,-0.22911589484230788,False,CD4T,868963,10230
KLF6,RPS13,-0.22785397928183684,True,CD4T,868963,10230
JUN,CXCR4,0.22777321800242745,False,CD4T,868963,10230
KLF12,RPL30,-0.22621142415961956,False,CD4T,868963,10230
RORA,RPS14,-0.22610450674093088,True,CD4T,868963,10230
FOSB,JUN,0.2259977163173697,True,CD4T,868963,10230
JUN,FOSB,0.2259977163173697,True,CD4T,868963,10230
RORA,RPS15A,-0.22581950449493576,False,CD4T,868963,10230
NFE2,FCER1A,0.225781767698297,False,CD4T,868963,10230
RORA,EEF1A1,-0.22541693996404852,False,CD4T,868963,10230
KLF12,EEF1A1,-0.2250091238656612,True,CD4T,868963,10230
KLF12,RPL10,-0.22446627887318596,True,CD4T,868963,10230
