source,target,weight,promotor_based,cell_type,sample_size,gene_size
ZEB1,IGFBP4,0.15513316940993357,False,NK,199254,9888
ZEB2,RPS3,-0.15505351293326125,True,NK,199254,9888
NFKB1,TMSB10,-0.15462362678102662,False,NK,199254,9888
LEF1,COTL1,0.15429817890108283,True,NK,199254,9888
TCF7,INPP4B,0.15426468277750324,True,NK,199254,9888
RUNX2,FGFBP2,-0.1541530741304866,False,NK,199254,9888
NCOA1,RPS12,-0.1541526468481358,True,NK,199254,9888
L3MBTL4,B2M,-0.15412729822954327,False,NK,199254,9888
ARID2,B2M,-0.15397867841161528,False,NK,199254,9888
ZEB1,FGFBP2,-0.15391752449790475,False,NK,199254,9888
NCOA1,NKG7,-0.15352008189453853,False,NK,199254,9888
ZEB2,RPS7,-0.15343828362987272,True,NK,199254,9888
ZEB2,RPL34,-0.15340917339062873,True,NK,199254,9888
ZNF565,ZNF146,0.15338954104724617,False,NK,199254,9888
ZNF146,ZNF565,0.15338954104724617,True,NK,199254,9888
FOSB,ZFP36,0.15328040488315467,True,NK,199254,9888
KLF12,TMSB4X,-0.15327215209879186,True,NK,199254,9888
ZEB1,TCF7,0.15323080722245752,True,NK,199254,9888
TCF7,ZEB1,0.15323080722245752,True,NK,199254,9888
BNC2,RPL19,-0.1531200283584521,False,NK,199254,9888
RUNX2,NKG7,-0.15297724164296533,False,NK,199254,9888
ZNF644,B2M,-0.15289705896002848,True,NK,199254,9888
ZEB2,RPS2,-0.1527540018474814,True,NK,199254,9888
SMYD3,TMSB10,-0.15247440679575974,False,NK,199254,9888
BACH2,CAPG,0.15233899414693985,False,NK,199254,9888
JUN,DUSP2,0.1520380434410841,False,NK,199254,9888
BNC2,RPS24,-0.15195217119398252,False,NK,199254,9888
ZEB2,RPS18,-0.1519277167788988,True,NK,199254,9888
RUNX2,S100A4,-0.15187372506562763,False,NK,199254,9888
BNC2,RPL34,-0.151864679672227,False,NK,199254,9888
NCOA1,GNLY,-0.15149425886769996,False,NK,199254,9888
BACH2,CST7,-0.15125976887980375,False,NK,199254,9888
ZEB1,SELL,0.15122465738658242,False,NK,199254,9888
BNC2,RPS28,-0.15120098562701437,False,NK,199254,9888
SCML4,B2M,-0.15068946609089978,False,NK,199254,9888
PRDM2,B2M,-0.1506474221885702,False,NK,199254,9888
CSRNP1,DUSP1,0.1504743690741727,False,NK,199254,9888
