source,target,weight,promotor_based,cell_type,sample_size,gene_size
FOS,S100A8,0.5379462234540374,False,MONO,97135,8294
HES4,FCGR3A,0.5181272697580231,False,MONO,97135,8294
FOS,S100A9,0.5101514680688896,False,MONO,97135,8294
FOS,LYZ,0.4928679932272023,False,MONO,97135,8294
FOS,DUSP1,0.47031239573528305,True,MONO,97135,8294
FOS,RPL39,0.466801841110592,False,MONO,97135,8294
FOS,RPL34,0.45033301114076074,False,MONO,97135,8294
TCF7L2,FCGR3A,0.4332759892298477,False,MONO,97135,8294
FOS,RPLP1,0.42642034871558815,True,MONO,97135,8294
HES4,CDKN1C,0.4179366258270994,False,MONO,97135,8294
FOS,RPL41,0.4162818550017865,False,MONO,97135,8294
FOS,S100A12,0.4145104351900817,True,MONO,97135,8294
HES4,RHOC,0.4084499427672262,False,MONO,97135,8294
FOS,FCGR3A,-0.40663822567606184,True,MONO,97135,8294
HES4,LYZ,-0.39729389569116674,False,MONO,97135,8294
HES4,S100A8,-0.3949694469306561,False,MONO,97135,8294
FOS,S100A6,0.39266085748184165,False,MONO,97135,8294
HES4,S100A9,-0.39229409324632336,False,MONO,97135,8294
FOS,RPS14,0.3816322741945231,True,MONO,97135,8294
FOS,RPS28,0.3804968712639656,False,MONO,97135,8294
FOS,RPL21,0.3770742547723251,False,MONO,97135,8294
TCF7L2,LYZ,-0.37297183849144794,True,MONO,97135,8294
TCF7L2,S100A8,-0.37247559577606626,False,MONO,97135,8294
TCF7L2,S100A9,-0.37065327992457603,False,MONO,97135,8294
FOS,RPL32,0.35539433951043675,False,MONO,97135,8294
FOS,MT-CO3,0.35440411612306,False,MONO,97135,8294
FOS,RHOC,-0.3542747799297817,True,MONO,97135,8294
FOS,TMSB10,0.3529730113978407,False,MONO,97135,8294
FOS,FTL,0.3490513087225881,False,MONO,97135,8294
FOS,RPS27,0.34654504373744793,True,MONO,97135,8294
FOS,MT-CO1,0.3461043959665371,True,MONO,97135,8294
TCF7L2,RHOC,0.3440433500064949,True,MONO,97135,8294
FOS,S100A4,0.34356550627565047,True,MONO,97135,8294
TCF7L2,CDKN1C,0.342822199940229,True,MONO,97135,8294
FOS,TMSB4X,0.342333375619825,True,MONO,97135,8294
FOS,RPL7,0.3411107650819321,False,MONO,97135,8294
FOS,RPS15,0.3391112867262942,False,MONO,97135,8294
HES4,CKB,0.3363977461225841,False,MONO,97135,8294
HES4,LYPD2,0.33590093404256016,False,MONO,97135,8294
YBX1,S100A9,-0.3316472398863732,False,MONO,97135,8294
HES4,S100A12,-0.3300391688878933,False,MONO,97135,8294
HES4,TCF7L2,0.3291695248647074,False,MONO,97135,8294
TCF7L2,HES4,0.32916952486470735,True,MONO,97135,8294
FOS,RPS13,0.3252624483777242,True,MONO,97135,8294
YBX1,S100A8,-0.32492600668142474,False,MONO,97135,8294
HES4,IFITM2,0.32415036791361335,False,MONO,97135,8294
HES4,VCAN,-0.323089568994623,False,MONO,97135,8294
FOS,RPS24,0.32255025211610866,True,MONO,97135,8294
JUNB,FTH1,0.3215850079259406,True,MONO,97135,8294
DRAP1,FCGR3A,0.3212208344613358,False,MONO,97135,8294
HES4,RPLP1,-0.32106848763016477,False,MONO,97135,8294
FOS,RPL13,0.32074204726247957,True,MONO,97135,8294
JUNB,B2M,0.31799534075130864,True,MONO,97135,8294
TCF7L2,S100A12,-0.31225702822975643,False,MONO,97135,8294
FOS,CDKN1C,-0.30905783531710146,False,MONO,97135,8294
HES4,CD79B,0.3050520971789301,False,MONO,97135,8294
TCF7L2,RPLP1,-0.3043724300149929,True,MONO,97135,8294
HES4,GPX1,-0.30424579706685145,False,MONO,97135,8294
FOS,MT-CO2,0.3023212390991938,False,MONO,97135,8294
FOS,RPS18,0.3002422341040516,True,MONO,97135,8294
FOS,TYROBP,0.2996449395829272,False,MONO,97135,8294
FOS,RPL35A,0.2968367648864258,False,MONO,97135,8294
FOS,HES4,-0.2953626776901102,True,MONO,97135,8294
HES4,FOS,-0.2953626776901102,False,MONO,97135,8294
HES4,MS4A7,0.29455324517416814,False,MONO,97135,8294
HES4,LST1,0.29384045348090865,False,MONO,97135,8294
DRAP1,S100A9,-0.2898395706560968,False,MONO,97135,8294
FOS,VCAN,0.28848573913309444,False,MONO,97135,8294
FOS,RPL26,0.2884485389657556,False,MONO,97135,8294
HES4,NAP1L1,0.2859344340403288,False,MONO,97135,8294
TCF7L2,VCAN,-0.28587353121900755,True,MONO,97135,8294
DRAP1,S100A8,-0.28560352038470804,False,MONO,97135,8294
JUN,FOS,0.285414894032221,True,MONO,97135,8294
FOS,JUN,0.285414894032221,True,MONO,97135,8294
BATF3,FCGR3A,0.28365144506615714,False,MONO,97135,8294
HES4,IFITM3,0.28161295830143185,False,MONO,97135,8294
FOS,HLA-DPA1,-0.28113015681928333,False,MONO,97135,8294
FOS,PFDN5,0.27990581972805684,False,MONO,97135,8294
TCF7L2,FOS,-0.27915311759209566,True,MONO,97135,8294
FOS,TCF7L2,-0.27915311759209566,True,MONO,97135,8294
HES4,MTSS1,0.2768150083647927,False,MONO,97135,8294
FOS,MT-ND3,0.27675930625827205,True,MONO,97135,8294
FOS,ATP5MJ,0.27453939954152934,False,MONO,97135,8294
YBX1,S100A12,-0.27317778271212423,False,MONO,97135,8294
FOS,MTSS1,-0.27248406443429074,False,MONO,97135,8294
FOS,RPL28,0.27203937323291977,False,MONO,97135,8294
DRAP1,LYZ,-0.2708561590712903,True,MONO,97135,8294
FOS,CSTA,0.26929332969620073,False,MONO,97135,8294
HES4,SIGLEC10,0.26819008788335785,False,MONO,97135,8294
HES4,TPT1,-0.26766206481853994,False,MONO,97135,8294
YBX1,FCGR3A,0.2669162582093169,False,MONO,97135,8294
FOS,FOSB,0.2668126064812073,True,MONO,97135,8294
FOSB,FOS,0.2668126064812073,True,MONO,97135,8294
FOS,NAP1L1,-0.2667833596228346,True,MONO,97135,8294
FOS,RPL18A,0.2664647612137088,True,MONO,97135,8294
ZNF90,NBEAL1,0.2662792141903462,False,MONO,97135,8294
TCF7L2,GPX1,-0.26390691816179457,True,MONO,97135,8294
FOS,MS4A7,-0.26346351765963677,False,MONO,97135,8294
HES4,CD14,-0.2632796316961495,False,MONO,97135,8294
TCF7L2,IFITM2,0.2630938659490235,True,MONO,97135,8294
HES4,RPL39,-0.26250972902041736,False,MONO,97135,8294
TCF7L2,CKB,0.26196542344124496,False,MONO,97135,8294
HES4,ABI3,0.260692768363181,False,MONO,97135,8294
HES4,MS4A6A,-0.26045124612068654,False,MONO,97135,8294
TCF7L2,LYPD2,0.259425638496426,False,MONO,97135,8294
FOS,GPX1,0.25908192697582566,True,MONO,97135,8294
DRAP1,RHOC,0.25896831162634426,True,MONO,97135,8294
FOS,LGALS1,0.2589422167826056,True,MONO,97135,8294
HES4,RPS24,-0.25876111791481077,False,MONO,97135,8294
FOS,CD79B,-0.25875457066976576,False,MONO,97135,8294
BATF3,S100A9,-0.258516533100033,False,MONO,97135,8294
FOS,MT-ATP6,0.258464290098623,False,MONO,97135,8294
TCF7L2,MTSS1,0.2581581762239006,True,MONO,97135,8294
BATF3,S100A8,-0.2580617960604404,False,MONO,97135,8294
HES4,MNDA,-0.2579845028522012,False,MONO,97135,8294
JUNB,TMSB4X,0.2578229327772032,True,MONO,97135,8294
HES4,PPM1N,0.25777730104942803,False,MONO,97135,8294
FOS,RPS27A,0.257758520924348,False,MONO,97135,8294
TCF7L2,RPL39,-0.2571474212553845,True,MONO,97135,8294
HES4,CTSL,0.2565267560845235,False,MONO,97135,8294
FOS,RPL13A,0.2564360338186663,True,MONO,97135,8294
FOS,RPL11,0.2556149165754342,False,MONO,97135,8294
FOS,ABI3,-0.25546133642885516,True,MONO,97135,8294
