source,target,weight,promotor_based,cell_type,sample_size,gene_size
ZNF90,NBEAL1,0.29880053721119687,False,B,33355,6996
JUNB,DUSP1,0.26925223538008164,True,B,33355,6996
REL,B2M,-0.23847076166990172,True,B,33355,6996
YBX3,TCL1A,0.23497478385610604,False,B,33355,6996
JUNB,B2M,0.22921399586646246,True,B,33355,6996
YBX3,IL4R,0.2275520954828638,False,B,33355,6996
MEF2C,TCL1A,0.22722923560740543,False,B,33355,6996
MEF2C,IL4R,0.21686175593228987,False,B,33355,6996
ETS1,B2M,-0.21648055442269204,True,B,33355,6996
ZNF90,B2M,-0.21028449994501325,False,B,33355,6996
YBX3,B2M,-0.2075185291449918,False,B,33355,6996
JUNB,H3-3B,0.20592416863191404,True,B,33355,6996
ETS1,RPL41,-0.196550965551495,True,B,33355,6996
JUNB,FTH1,0.19443488696997174,True,B,33355,6996
JUNB,RPS27,0.1834335057654596,True,B,33355,6996
JUN,DUSP1,0.18189208186742872,True,B,33355,6996
BACH2,B2M,-0.1809736123176312,False,B,33355,6996
ETS1,RPL34,-0.18094150529389638,True,B,33355,6996
ETS1,RPL21,-0.18071544747544122,True,B,33355,6996
ETS1,RPS14,-0.1781483337896833,True,B,33355,6996
REL,TMSB4X,-0.1778973792243381,False,B,33355,6996
JUNB,RPL41,0.17768103674703034,False,B,33355,6996
ETS1,RPS27,-0.17558443593282277,True,B,33355,6996
FOS,DUSP1,0.17553070952543393,True,B,33355,6996
YBX3,RPS14,-0.1743583430224477,False,B,33355,6996
BPTF,B2M,-0.17413249378347617,False,B,33355,6996
JUNB,RPL7,0.17345327850603925,False,B,33355,6996
ZNF90,NACA2,0.17266661032545166,False,B,33355,6996
HIF1A,B2M,-0.17186370605610654,False,B,33355,6996
JUNB,RPL3,0.17112411615523979,True,B,33355,6996
REL,RPL41,-0.170946914539419,False,B,33355,6996
ETS1,RPS18,-0.16879621664273745,True,B,33355,6996
ETS1,RPS2,-0.16815859062237,True,B,33355,6996
BPTF,RPL21,-0.16801682217421232,False,B,33355,6996
JUNB,RPL34,0.1679743276413603,True,B,33355,6996
ETS1,RPL7,-0.1663441885707763,True,B,33355,6996
JUNB,RPS19,0.16521956052094097,False,B,33355,6996
JUN,CD69,0.1642070131211314,True,B,33355,6996
JUNB,RPS18,0.16402456125006387,True,B,33355,6996
JUNB,RPL21,0.16301535273709536,True,B,33355,6996
ETS1,RPL3,-0.1624782506871901,True,B,33355,6996
ETS1,RPL10,-0.16236795894129968,True,B,33355,6996
BPTF,RPL41,-0.16208757530076054,False,B,33355,6996
BPTF,RPS27,-0.1612766764424695,False,B,33355,6996
MEF2C,GPR183,-0.16127124792263467,True,B,33355,6996
FOS,JUN,0.1608842110166356,True,B,33355,6996
JUN,FOS,0.1608842110166356,True,B,33355,6996
ETS1,RPL13A,-0.1608511330146877,True,B,33355,6996
ETS1,RPS28,-0.15918894667432792,True,B,33355,6996
BPTF,RPL34,-0.15877508562835552,False,B,33355,6996
MEF2C,BTG1,0.15864195760261715,True,B,33355,6996
ETS1,RPS27A,-0.15838829844323096,True,B,33355,6996
JUN,TSC22D3,0.15601481328860836,True,B,33355,6996
ETS1,RPL11,-0.15532894819462217,True,B,33355,6996
BACH1,TMSB4X,-0.15525874975821635,True,B,33355,6996
ATF4,RPL21,-0.1551365115183303,True,B,33355,6996
ATF4,RPS27,-0.15496186237213508,True,B,33355,6996
ZNF90,HLA-DRA,-0.15446972919109644,False,B,33355,6996
ETS1,RPL32,-0.15399430119044769,True,B,33355,6996
ETS1,RPS29,-0.153869586559102,True,B,33355,6996
ETS1,CD74,-0.15373047128014827,True,B,33355,6996
ETS1,RPS4X,-0.15360556430293829,True,B,33355,6996
ZNF90,CD74,-0.15339325452272093,False,B,33355,6996
YBX3,BTG1,0.15321867718017546,False,B,33355,6996
ATF4,RPL34,-0.15291474904326138,True,B,33355,6996
JUN,CXCR4,0.15277294088510895,False,B,33355,6996
REL,RPL34,-0.15260603293756175,False,B,33355,6996
JUNB,FOS,0.15216568721854054,True,B,33355,6996
FOS,JUNB,0.15216568721854054,True,B,33355,6996
ETS1,RPL23A,-0.15191312616002098,True,B,33355,6996
JUNB,NBEAL1,-0.1514686268709685,True,B,33355,6996
JUNB,RPS2,0.15107015153854353,False,B,33355,6996
YBX3,GPR183,-0.15095438971881983,False,B,33355,6996
HIF1A,TMSB4X,-0.15080899476937681,False,B,33355,6996
ETS1,RPL27A,-0.15076020881740348,True,B,33355,6996
REL,RPL21,-0.14965951509728723,False,B,33355,6996
SP100,RPL41,-0.14903440693859338,False,B,33355,6996
EGR1,DUSP2,0.1489037500375343,True,B,33355,6996
BACH1,B2M,-0.14862967263060378,True,B,33355,6996
MEF2C,FCER2,0.14854380829950037,True,B,33355,6996
JUNB,RPS29,0.147846872083991,True,B,33355,6996
ETS1,RPL31,-0.1474232299930292,True,B,33355,6996
ETS1,TMSB4X,-0.14738627466930349,True,B,33355,6996
ATF4,RPS19,-0.1470344105804838,True,B,33355,6996
BACH2,IL4R,0.14676755353519746,False,B,33355,6996
PRDM2,RPL21,-0.14644933981997696,False,B,33355,6996
SP100,B2M,-0.14640337514055232,False,B,33355,6996
POU2F2,RPL21,-0.1458680868737341,True,B,33355,6996
ZNF90,DUSP1,-0.14581270926743767,False,B,33355,6996
YBX3,PLPP5,0.1458064293554378,False,B,33355,6996
PRDM2,B2M,-0.14562900017904326,False,B,33355,6996
ZBTB16,B2M,-0.14542327512612868,False,B,33355,6996
ZNF90,TMSB4X,-0.14520961139085173,False,B,33355,6996
ATF4,TMSB4X,-0.14508159158495876,True,B,33355,6996
JUNB,RPS14,0.14502252667108903,True,B,33355,6996
PRDM2,TMSB4X,-0.1449622483346549,False,B,33355,6996
ETS1,RPS19,-0.1449585544040632,True,B,33355,6996
MEF2C,PLPP5,0.14487186191675702,False,B,33355,6996
NCOA3,RPL21,-0.14458169677771243,False,B,33355,6996
FOSB,RPL21,-0.1443907409612893,False,B,33355,6996
MEF2A,RPL21,-0.1440760847126509,True,B,33355,6996
ATF4,B2M,-0.14396294042369764,False,B,33355,6996
IRF1,RPL41,-0.1436243175203121,False,B,33355,6996
YBX3,RPS18,-0.1433882596041526,False,B,33355,6996
ETS1,RPS15A,-0.1429947034872321,True,B,33355,6996
ETS1,RPS13,-0.14270479412350773,True,B,33355,6996
IRF1,B2M,-0.14249904688581322,True,B,33355,6996
ETS1,RPL39,-0.14219282026037477,True,B,33355,6996
JUNB,RPL31,0.1421878569041235,False,B,33355,6996
ZNF90,HBB,-0.14208288830799048,False,B,33355,6996
REL,RPS14,-0.14186918333095389,False,B,33355,6996
JUNB,RGS2,0.14172146483423892,True,B,33355,6996
JUNB,RPL23A,0.14139992983143596,True,B,33355,6996
JUN,BTG1,0.14133458500733115,True,B,33355,6996
FOSB,RPL34,-0.14101311434814998,False,B,33355,6996
TCF7,TMSB4X,-0.14091327252345887,True,B,33355,6996
JUNB,RPS27A,0.14079057274720982,False,B,33355,6996
ETS1,RPLP1,-0.14067238319622186,True,B,33355,6996
JUNB,CD74,0.14058624602256675,True,B,33355,6996
REL,RPS27,-0.1401411218866797,False,B,33355,6996
KLF3,B2M,-0.13984438233514432,False,B,33355,6996
JUNB,RPL15,0.139756127850125,False,B,33355,6996
ETS1,HLA-DRA,-0.13945325553894797,True,B,33355,6996
ZNF90,RPL7,-0.1391848139046555,False,B,33355,6996
SP140,RPL21,-0.13908047480503438,False,B,33355,6996
JUNB,RPL10,0.13906898330944703,False,B,33355,6996
ETS1,RPL13,-0.13906729868746215,True,B,33355,6996
ZBTB16,IL4R,0.1388776331428957,False,B,33355,6996
BPTF,RPS29,-0.13835116121651156,False,B,33355,6996
IRF1,RPL34,-0.13794720970614527,False,B,33355,6996
ETS1,RPS15,-0.1378524179159224,True,B,33355,6996
REL,CD52,-0.13781704820231575,True,B,33355,6996
BACH1,RPL21,-0.13772241413992897,False,B,33355,6996
BPTF,TMSB4X,-0.13766392472298575,False,B,33355,6996
YBX3,RPL41,-0.13757553294526798,False,B,33355,6996
BPTF,RPL32,-0.13740726563457428,False,B,33355,6996
JUNB,TSC22D3,0.13710900444296167,False,B,33355,6996
ATF4,RPL41,-0.13699085888167012,True,B,33355,6996
POU2F2,RPS27,-0.13693757011922106,True,B,33355,6996
KMT2A,RPL21,-0.13687243101903548,True,B,33355,6996
ETS1,RPLP2,-0.13684139531792872,True,B,33355,6996
SP140,RPS27,-0.13659591373088822,False,B,33355,6996
KMT2A,TMSB4X,-0.1364533805706949,False,B,33355,6996
JUN,TCL1A,0.1364524619209393,True,B,33355,6996
USF3,B2M,-0.13644702538323836,False,B,33355,6996
TCF7,RPL21,-0.13631445152120075,True,B,33355,6996
POU2F2,RPL34,-0.13603945016225888,True,B,33355,6996
ETS1,RPS3,-0.13599660339037534,True,B,33355,6996
BPTF,RPL10,-0.13587496858398637,False,B,33355,6996
IRF1,RPS27,-0.13545887015499206,True,B,33355,6996
SP140L,B2M,-0.1353979462939988,False,B,33355,6996
JUNB,RPS13,0.13530432922156893,True,B,33355,6996
TCF7,RPS19,-0.13518904030233653,False,B,33355,6996
BPTF,RPS19,-0.1351837938573598,False,B,33355,6996
MEF2C,TMSB10,0.135140680631788,False,B,33355,6996
ZNF292,RPL21,-0.13481253817428163,False,B,33355,6996
HIF1A,RPL41,-0.13452055365278234,False,B,33355,6996
REL,RPS18,-0.13449172260778927,False,B,33355,6996
ZNF800,RPL21,-0.13439241717066513,False,B,33355,6996
JUNB,FTL,0.13428490270828586,False,B,33355,6996
YBX3,RPL27A,-0.1342610084090645,False,B,33355,6996
SPEN,B2M,-0.13423867809813828,False,B,33355,6996
