source,target,weight,promotor_based,cell_type,sample_size,gene_size
ZNF90,NBEAL1,0.3367105100331291,False,CD8T,87384,8124
LEF1,NKG7,-0.32910889757868667,False,CD8T,87384,8124
LEF1,S100A4,-0.3016006672110975,True,CD8T,87384,8124
LEF1,GZMA,-0.2977763968488073,False,CD8T,87384,8124
ZEB2,RPL34,-0.27321493935409497,True,CD8T,87384,8124
ZEB2,RPL13,-0.2725065225734513,True,CD8T,87384,8124
ZEB2,GZMH,0.27078747903574646,False,CD8T,87384,8124
LEF1,CST7,-0.2705405356138421,False,CD8T,87384,8124
ZNF90,B2M,-0.26902805960803267,False,CD8T,87384,8124
JUN,JUNB,0.264249973236047,True,CD8T,87384,8124
JUNB,JUN,0.264249973236047,True,CD8T,87384,8124
ZEB2,RPL32,-0.2640083092340627,True,CD8T,87384,8124
ZEB2,RPL21,-0.2621142840961567,True,CD8T,87384,8124
ZEB2,NKG7,0.25702497701601534,False,CD8T,87384,8124
ZEB2,RPS6,-0.2564302815407631,True,CD8T,87384,8124
ZEB2,RPL10,-0.2539458968808965,True,CD8T,87384,8124
TCF7,B2M,-0.2530088784255069,False,CD8T,87384,8124
LEF1,RPS8,0.2527703770827152,True,CD8T,87384,8124
JUNB,DUSP1,0.2523835545584047,True,CD8T,87384,8124
LEF1,RPS3A,0.25058235832643766,True,CD8T,87384,8124
ZEB2,RPS18,-0.250062001421288,True,CD8T,87384,8124
LEF1,RPS6,0.24977242181045436,True,CD8T,87384,8124
ZEB2,RPS13,-0.2476071696909747,True,CD8T,87384,8124
FOXP1,NKG7,-0.247240091065474,False,CD8T,87384,8124
ZEB2,RPS14,-0.24690817398396478,True,CD8T,87384,8124
ETS1,B2M,-0.2469066985289035,True,CD8T,87384,8124
ZEB2,RPS27A,-0.24622668179592425,True,CD8T,87384,8124
JUNB,FOS,0.24588117521822045,True,CD8T,87384,8124
FOS,JUNB,0.24588117521822045,True,CD8T,87384,8124
FOXP1,S100A4,-0.24343215671033044,False,CD8T,87384,8124
LEF1,CCR7,0.24280103888719395,False,CD8T,87384,8124
ZEB2,RPL18A,-0.24255992396320325,True,CD8T,87384,8124
ZEB2,RPL13A,-0.24251162708192808,True,CD8T,87384,8124
ZEB2,RPS23,-0.241975625611733,True,CD8T,87384,8124
ZEB2,RPS2,-0.24097039963705974,True,CD8T,87384,8124
ZEB2,RPL11,-0.24087501021232663,True,CD8T,87384,8124
ZEB2,RPS8,-0.24060427296534434,True,CD8T,87384,8124
ZEB2,RPS25,-0.24036848435992741,True,CD8T,87384,8124
ZEB2,RPL7,-0.24030118311209997,True,CD8T,87384,8124
ZEB2,FGFBP2,0.2402045584872671,False,CD8T,87384,8124
LEF1,RPS12,0.240183917310515,True,CD8T,87384,8124
LEF1,EEF1A1,0.23989633761327056,True,CD8T,87384,8124
IRF1,RPS27,-0.239524451240702,True,CD8T,87384,8124
ZEB2,RPS12,-0.23951912993098184,True,CD8T,87384,8124
